Episodes,Episodic Return,Scores,Epsilon
1,-106,0,1.0
2,-104,0,0.9820078731719949
3,-98,0,0.9643394629717849
4,-103,0,0.9469889450487462
5,-106,0,0.9299505998447105
6,-88,1,0.9132188107085251
7,-103,0,0.8967880620445373
8,-105,0,0.8806529374943911
9,-100,0,0.8648081181515368
10,-102,0,0.849248380807866
11,-104,0,0.8339685962318929
12,-105,0,0.8189637274779153
13,-104,0,0.8042288282255969
14,-105,0,0.7897590411494241
15,-106,0,0.7755495963175
16,-105,0,0.7615958096191474
17,-95,0,0.7478930812208024
18,-102,0,0.7344368940496903
19,-105,0,0.7212228123047821
20,-104,0,0.708246479994544
21,-104,0,0.695503619500994
22,-101,0,0.6829900301695955
23,-100,0,0.6707015869245212
24,-101,0,0.6586342389088309
25,-98,0,0.6467840081491166
26,-102,0,0.6351469882441723
27,-99,0,0.6237193430772576
28,-91,1,0.6124973055515317
29,-104,0,0.6014771763482372
30,-105,0,0.5906553227072292
31,-101,0,0.5800281772294446
32,-108,0,0.5695922367009157
33,-80,2,0.5593440609379459
34,-100,0,0.5492802716530589
35,-105,0,0.5393975513413559
36,-108,0,0.5296926421869069
37,-100,0,0.520162344988819
38,-104,0,0.5108035181066276
39,-91,1,0.501613076424662
40,-88,1,0.4925879903350437
41,-77,2,0.48372528473898346
42,-98,0,0.47502203806604676
43,-100,0,0.466475381311065
44,-102,0,0.45808249708837434
45,-87,1,0.449840618703071
46,-105,0,0.4417470292389771
47,-101,0,0.433799060663015
48,-102,0,0.42599409294569657
49,-106,0,0.4183295531974366
50,-101,0,0.4108029148204056
51,-107,0,0.4034116966756427
52,-105,0,0.39615346226515386
53,-106,0,0.38902581892872584
54,-98,0,0.3820264170551917
55,-105,0,0.37515294930788634
56,-105,0,0.3684031498640387
57,-105,0,0.3617747936678483
58,-105,0,0.35526569569700106
59,-105,0,0.3488737102423811
60,-99,0,0.34259673020074355
61,-105,0,0.336432686380112
62,-86,1,0.3303795468176745
63,-104,0,0.3244353161099521
64,-103,0,0.31859803475501786
65,-107,0,0.31286577850655245
66,-102,0,0.30723665773952
67,-103,0,0.30170881682725814
68,-99,0,0.2962804335297748
69,-105,0,0.2909497183930507
70,-106,0,0.2857149141591506
71,-102,0,0.28057429518694665
72,-102,0,0.2755261668832649
73,-105,0,0.27056886514426715
74,-105,0,0.2657007558068821
75,-105,0,0.26092023411010784
76,-105,0,0.25622572416600603
77,-103,0,0.2516156784402138
78,-104,0,0.24708857724180294
79,-104,0,0.24264292822231712
80,-98,0,0.23827726588382261
81,-86,1,0.23399015109581062
82,-97,0,0.22978017062079073
83,-88,1,0.22564593664842078
84,-105,0,0.22158608633801843
85,-103,0,0.21759928136930348
86,-106,0,0.21368420750122424
87,-101,0,0.20983957413872048
88,-105,0,0.20606411390728202
89,-105,0,0.20235658223516173
90,-89,1,0.1987157569431051
91,-98,0,0.19514043784146168
92,-101,0,0.19162944633454568
93,-101,0,0.18818162503211416
94,-101,0,0.18479583736783625
95,-103,0,0.18147096722462674
96,-99,0,0.1782059185667205
97,-105,0,0.17499961507836692
98,-105,0,0.17185099980902488
99,-97,0,0.16875903482494142
100,-104,0,0.16572270086699936
101,-105,0,0.16274099701472075
102,-100,0,0.1598129403563159
103,-103,0,0.15693756566466868
104,-105,0,0.15411392507915156
105,-107,0,0.1513410877931658
106,-99,0,0.14861813974730292
107,-105,0,0.14594418332802725
108,-94,1,0.14331833707177977
109,-106,0,0.14073973537440554
110,-96,0,0.13820752820580934
111,-6,0,0.13572088082974534
112,-99,0,0.13327897352864798
113,-102,0,0.13088100133341424
114,-106,0,0.12852617375804715
115,-104,0,0.12621371453907418
116,-100,0,0.12394286137965348
117,-105,0,0.1217128656982849
118,-4,0,0.11952299238204143
119,-101,0,0.11737251954424106
120,-105,0,0.11526073828647859
121,-105,0,0.11318695246493878
122,-99,0,0.11115047846091418
123,-2,0,0.10915064495545197
124,-105,0,0.10718679270805494
125,-94,1,0.10525827433936454
126,-105,0,0.10336445411775375
127,-97,0,0.10150470774975957
128,-2,0,0.09967842217428631
129,-104,0,0.09788499536051112
130,-105,0,0.09612383610942614
131,-105,0,0.09439436385895097
132,-105,0,0.09269600849255183
133,-105,0,0.09102821015130401
134,-105,0,0.08939041904933547
135,-105,0,0.0877820952925913
136,-2,0,0.08620270870085898
137,4,0,0.08465173863299552
138,-105,0,0.08312867381529954
139,-103,0,0.08163301217297081
140,0,0,0.08016426066460265
141,-90,1,0.07872193511965186
142,-103,0,0.0773055600788331
143,0,0,0.07591466863738475
144,-105,0,0.07454880229115494
145,8,1,0.07320751078545662
146,-106,0,0.07189035196664215
147,-93,1,0.0705968916363484
148,-105,0,0.06932670340836426
149,-105,0,0.06807936856807349
150,-105,0,0.06685447593442621
151,-105,0,0.0656516217243942
152,-99,0,0.0644704094198647
153,0,0,0.06331044963692908
154,-105,0,0.062171359997523414
155,-99,0,0.06105276500337841
156,-2,0,0.05995429591223724
157,-105,0,0.05887559061630053
158,-103,0,0.05781629352285835
159,-87,1,0.05677605543706989
160,-99,0,0.05575453344685229
161,-86,1,0.05475139080984028
162,-105,0,0.05376629684237997
163,-93,1,0.0527989268105197
164,-99,0,0.05184896182296225
165,-101,0,0.05091608872594313
166,-106,0,0.05000000000000001
167,-105,0,0.04910039365859976
168,-90,1,0.04821697314858926
169,-105,0,0.04734944725243731
170,0,0,0.046497529992235526
171,-105,0,0.045660940535426256
172,-107,0,0.04483940310222687
173,0,0,0.04403264687471957
174,-105,0,0.04324040590757686
175,-105,0,0.0424624190403933
176,-105,0,0.04169842981159465
177,-105,0,0.04094818637389577
178,2,0,0.04021144141127986
179,-105,0,0.039487952057471215
180,2,0,0.038777479815874996
181,-105,0,0.038079790480957366
182,-101,0,0.03739465406104013
