Episodes,Episodic Return,Scores,Epsilon
1,10,1,1.0
2,0,0,0.9820078731719949
3,0,0,0.9643394629717849
4,0,0,0.9469889450487462
5,0,0,0.9299505998447105
6,0,0,0.9132188107085251
7,0,0,0.8967880620445373
8,0,0,0.8806529374943911
9,0,0,0.8648081181515368
10,10,1,0.849248380807866
11,0,0,0.8339685962318929
12,0,0,0.8189637274779153
13,0,0,0.8042288282255969
14,10,1,0.7897590411494241
15,0,0,0.7755495963175
16,0,0,0.7615958096191474
17,0,0,0.7478930812208024
18,0,0,0.7344368940496903
19,0,0,0.7212228123047821
20,0,0,0.708246479994544
21,0,0,0.695503619500994
22,0,0,0.6829900301695955
23,0,0,0.6707015869245212
24,0,0,0.6586342389088309
25,10,1,0.6467840081491166
26,0,0,0.6351469882441723
27,0,0,0.6237193430772576
28,10,1,0.6124973055515317
29,0,0,0.6014771763482372
30,0,0,0.5906553227072292
31,0,0,0.5800281772294446
32,0,0,0.5695922367009157
33,0,0,0.5593440609379459
34,0,0,0.5492802716530589
35,0,0,0.5393975513413559
36,10,1,0.5296926421869069
37,0,0,0.520162344988819
38,0,0,0.5108035181066276
39,0,0,0.501613076424662
40,0,0,0.4925879903350437
41,0,0,0.48372528473898346
42,0,0,0.47502203806604676
43,0,0,0.466475381311065
44,0,0,0.45808249708837434
45,10,1,0.449840618703071
46,20,2,0.4417470292389771
47,0,0,0.433799060663015
48,10,1,0.42599409294569657
49,10,1,0.4183295531974366
50,0,0,0.4108029148204056
51,0,0,0.4034116966756427
52,10,1,0.39615346226515386
53,0,0,0.38902581892872584
54,10,1,0.3820264170551917
55,0,0,0.37515294930788634
56,0,0,0.3684031498640387
57,0,0,0.3617747936678483
58,0,0,0.35526569569700106
59,30,3,0.3488737102423811
60,10,1,0.34259673020074355
61,10,1,0.336432686380112
62,30,3,0.3303795468176745
63,0,0,0.3244353161099521
64,30,3,0.31859803475501786
65,40,4,0.31286577850655245
66,30,3,0.30723665773952
67,10,1,0.30170881682725814
68,40,4,0.2962804335297748
69,0,0,0.2909497183930507
70,0,0,0.2857149141591506
71,0,0,0.28057429518694665
72,0,0,0.2755261668832649
73,10,1,0.27056886514426715
74,40,4,0.2657007558068821
75,10,1,0.26092023411010784
76,0,0,0.25622572416600603
77,10,1,0.2516156784402138
78,50,5,0.24708857724180294
79,20,2,0.24264292822231712
80,10,1,0.23827726588382261
81,60,6,0.23399015109581062
82,20,2,0.22978017062079073
83,10,1,0.22564593664842078
84,10,1,0.22158608633801843
85,10,1,0.21759928136930348
86,30,3,0.21368420750122424
87,20,2,0.20983957413872048
88,10,1,0.20606411390728202
89,10,1,0.20235658223516173
90,30,3,0.1987157569431051
91,20,2,0.19514043784146168
92,20,2,0.19162944633454568
93,30,3,0.18818162503211416
94,60,6,0.18479583736783625
95,50,5,0.18147096722462674
96,10,1,0.1782059185667205
97,30,3,0.17499961507836692
98,30,3,0.17185099980902488
99,20,2,0.16875903482494142
100,0,0,0.16572270086699936
101,40,4,0.16274099701472075
102,10,1,0.1598129403563159
103,40,4,0.15693756566466868
104,30,3,0.15411392507915156
105,70,7,0.1513410877931658
106,30,3,0.14861813974730292
107,10,1,0.14594418332802725
108,0,0,0.14331833707177977
109,0,0,0.14073973537440554
110,0,0,0.13820752820580934
111,40,4,0.13572088082974534
112,30,3,0.13327897352864798
113,60,6,0.13088100133341424
114,30,3,0.12852617375804715
115,10,1,0.12621371453907418
116,40,4,0.12394286137965348
117,10,1,0.1217128656982849
118,0,0,0.11952299238204143
119,30,3,0.11737251954424106
120,30,3,0.11526073828647859
121,0,0,0.11318695246493878
122,70,7,0.11115047846091418
123,60,6,0.10915064495545197
124,40,4,0.10718679270805494
125,60,6,0.10525827433936454
126,90,9,0.10336445411775375
127,90,9,0.10150470774975957
