Episodes,Episodic Return,Scores,Epsilon
1,-2,0,1.0
2,12,1,0.9820078731719949
3,7,1,0.9643394629717849
4,-3,0,0.9469889450487462
5,1,0,0.9299505998447105
6,2,0,0.9132188107085251
7,-3,0,0.8967880620445373
8,-7,0,0.8806529374943911
9,2,0,0.8648081181515368
10,1,0,0.849248380807866
11,-5,0,0.8339685962318929
12,-5,0,0.8189637274779153
13,-4,0,0.8042288282255969
14,-4,0,0.7897590411494241
15,-3,0,0.7755495963175
16,-7,0,0.7615958096191474
17,-7,0,0.7478930812208024
18,-7,0,0.7344368940496903
19,-3,0,0.7212228123047821
20,1,0,0.708246479994544
21,-1,0,0.695503619500994
22,-1,0,0.6829900301695955
23,-4,0,0.6707015869245212
24,-1,0,0.6586342389088309
25,-4,0,0.6467840081491166
26,-6,0,0.6351469882441723
27,-4,0,0.6237193430772576
28,8,1,0.6124973055515317
29,-5,0,0.6014771763482372
30,2,0,0.5906553227072292
31,1,0,0.5800281772294446
32,-5,0,0.5695922367009157
33,-5,0,0.5593440609379459
34,-5,0,0.5492802716530589
35,9,1,0.5393975513413559
36,-5,0,0.5296926421869069
37,26,2,0.520162344988819
38,-6,0,0.5108035181066276
39,-2,0,0.501613076424662
40,12,1,0.4925879903350437
41,-1,0,0.48372528473898346
42,-6,0,0.47502203806604676
43,0,0,0.466475381311065
44,-5,0,0.45808249708837434
45,-4,0,0.449840618703071
46,-1,0,0.4417470292389771
47,-2,0,0.433799060663015
48,-4,0,0.42599409294569657
49,-4,0,0.4183295531974366
50,-5,0,0.4108029148204056
51,-4,0,0.4034116966756427
52,-2,0,0.39615346226515386
53,16,1,0.38902581892872584
54,17,1,0.3820264170551917
55,66,4,0.37515294930788634
56,3,0,0.3684031498640387
57,32,2,0.3617747936678483
58,59,4,0.35526569569700106
59,19,1,0.3488737102423811
60,-2,0,0.34259673020074355
61,11,1,0.336432686380112
62,3,0,0.3303795468176745
63,35,2,0.3244353161099521
64,125,8,0.31859803475501786
65,16,1,0.31286577850655245
66,16,1,0.30723665773952
67,57,4,0.30170881682725814
68,17,1,0.2962804335297748
69,19,1,0.2909497183930507
70,16,1,0.2857149141591506
71,13,1,0.28057429518694665
72,27,2,0.2755261668832649
73,95,6,0.27056886514426715
74,14,1,0.2657007558068821
75,73,5,0.26092023411010784
76,82,5,0.25622572416600603
77,79,5,0.2516156784402138
78,62,4,0.24708857724180294
79,25,2,0.24264292822231712
80,57,4,0.23827726588382261
81,109,7,0.23399015109581062
82,72,5,0.22978017062079073
83,72,5,0.22564593664842078
84,29,2,0.22158608633801843
85,19,1,0.21759928136930348
86,2,0,0.21368420750122424
87,29,2,0.20983957413872048
88,47,3,0.20606411390728202
89,23,1,0.20235658223516173
90,95,7,0.1987157569431051
91,99,6,0.19514043784146168
92,203,13,0.19162944633454568
93,34,2,0.18818162503211416
94,115,7,0.18479583736783625
95,16,1,0.18147096722462674
96,38,3,0.1782059185667205
97,116,8,0.17499961507836692
98,20,1,0.17185099980902488
99,3,0,0.16875903482494142
100,111,7,0.16572270086699936
101,93,6,0.16274099701472075
102,57,4,0.1598129403563159
103,179,12,0.15693756566466868
104,43,3,0.15411392507915156
105,43,3,0.1513410877931658
106,90,6,0.14861813974730292
107,31,2,0.14594418332802725
108,15,1,0.14331833707177977
109,38,3,0.14073973537440554
110,58,4,0.13820752820580934
111,3,0,0.13572088082974534
112,63,4,0.13327897352864798
113,114,8,0.13088100133341424
114,89,6,0.12852617375804715
115,5,0,0.12621371453907418
116,77,5,0.12394286137965348
117,80,5,0.1217128656982849
118,160,10,0.11952299238204143
