Episodes,Episodic Return,Scores,Epsilon
1,-12,0,1.0
2,-137,4,1.0
3,-18,4,0.995405417351527
4,-114,2,0.9908319448927676
5,-155,4,0.9862794856312105
6,-33,4,0.9817479430199844
7,-31,4,0.9772372209558107
8,-23,2,0.9727472237769651
9,-22,1,0.9682778562612492
10,-60,4,0.9638290236239705
11,-111,4,0.9594006315159331
12,-103,4,0.954992586021436
13,-144,4,0.9506047936562815
14,-60,4,0.9462371613657931
15,-15,5,0.9418895965228413
16,-22,4,0.9375620069258802
17,-70,6,0.933254300796991
18,10,1,0.9289663867799364
19,-61,5,0.9246981739382226
20,-65,5,0.9204495717531713
21,-111,4,0.9162204901219998
22,-92,4,0.9120108393559098
23,-61,3,0.9078205301781858
24,-105,3,0.9036494737223014
25,30,3,0.8994975815300352
26,-11,1,0.8953647655495939
27,5,0,0.8912509381337456
28,-174,4,0.8871560120379609
29,-17,4,0.8830799004185628
30,1,0,0.8790225168308844
31,9,4,0.8749837752274361
32,-5,4,0.8709635899560807
33,-135,6,0.8669618757582166
34,-10,4,0.8629785477669704
35,0,0,0.8590135215053958
36,6,0,0.8550667128846833
37,-28,4,0.8511380382023765
38,-76,4,0.8472274141405964
39,-65,4,0.8433347577642754
40,-23,4,0.8394599865193975
41,-7,4,0.835603018231248
42,-46,5,0.831763771102671
43,-43,4,0.8279421637123342
44,22,0,0.8241381150130023
45,-66,4,0.8203515443298183
46,-44,4,0.8165823713585925
47,-29,4,0.8128305161640993
48,-82,4,0.8090958991783823
49,-23,4,0.8053784411990667
50,-27,4,0.8016780633876791
51,12,3,0.7979946872679766
52,2,1,0.7943282347242815
53,-95,4,0.7906786279998251
54,-128,4,0.7870457896950986
55,-99,4,0.7834296427662117
56,-129,4,0.7798301105232588
57,-73,5,0.7762471166286917
58,-83,4,0.7726805850957024
59,-5,4,0.7691304402866096
60,-78,2,0.7655966069112563
61,-92,4,0.7620790100254121
62,-64,4,0.7585775750291838
63,-45,4,0.7550922276654339
64,-28,4,0.7516228940182055
65,-87,4,0.7481695005111544
66,-61,4,0.7447319739059891
67,-65,4,0.7413102413009175
68,-25,6,0.737904230129101
69,0,4,0.734513868157115
70,-44,4,0.7311390834834175
71,1,4,0.7277798045368241
72,-48,4,0.7244359600749901
73,-19,4,0.7211074791828996
74,-84,4,0.7177942912713617
75,30,5,0.7144963260755134
76,-2,4,0.7112135136533291
77,-20,4,0.7079457843841379
78,-21,4,0.7046930689671469
79,20,4,0.7014552984199712
80,13,4,0.6982324040771715
81,-6,5,0.6950243175887968
82,-42,4,0.6918309709189365
83,-15,4,0.6886522963442762
84,-33,4,0.6854882264526616
85,-55,4,0.6823386941416696
86,-49,4,0.6792036326171845
87,-48,4,0.6760829753919818
88,19,4,0.6729766562843178
89,-25,4,0.6698846094165265
90,-4,4,0.6668067692136221
91,-13,4,0.6637430704019088
92,4,4,0.660693448007596
93,-70,4,0.6576578373554205
94,-20,4,0.654636174067275
95,-15,4,0.6516283940608427
96,16,4,0.6486344335482385
97,-52,5,0.6456542290346555
98,-20,4,0.6426877173170197
99,-13,4,0.6397348354826482
100,-16,4,0.6367955209079158
101,-11,4,0.6338697112569269
102,29,6,0.6309573444801932
103,-28,4,0.628058358813318
104,60,9,0.6251726927756859
105,-1,4,0.6223002851691595
106,16,4,0.6194410750767815
107,3,5,0.6165950018614822
108,20,6,0.6137620051647942
109,24,4,0.610942024905572
110,6,5,0.6081350012787179
111,8,4,0.6053408747539136
112,-10,4,0.6025595860743578
113,9,4,0.5997910762555094
