Episodes,Episodic Return,Scores,Epsilon
151,78,9,0.25351286304979076
152,105,12,0.25118864315095807
153,62,7,0.24888573182823914
154,31,4,0.24660393372343395
155,53,7,0.24434305526939723
156,66,9,0.24210290467361784
157,81,10,0.23988329190194907
158,57,6,0.23768402866248772
159,63,7,0.235504928389601
160,44,6,0.2333458062281003
161,52,6,0.23120647901755953
162,46,5,0.22908676527677732
163,52,6,0.22698648518838224
164,39,5,0.22490546058357816
165,76,8,0.22284351492703042
166,31,4,0.22080047330189004
167,33,4,0.2187761623949553
168,60,7,0.21677041048196952
169,76,8,0.21478304741305343
170,57,8,0.21281390459827124
171,42,5,0.21086281499332898
172,62,7,0.208929613085404
173,46,6,0.20701413487910425
174,52,6,0.2051162178825566
175,33,4,0.20323570109362218
176,66,8,0.20137242498623886
177,99,10,0.199526231496888
178,49,6,0.1976969640111861
179,86,10,0.19588446735059903
180,60,7,0.19408858775927787
181,69,8,0.19230917289101587
182,93,10,0.19054607179632477
183,80,9,0.1887991349096294
184,134,14,0.18706821403658008
185,62,7,0.1853531623414812
186,31,4,0.18365383433483465
187,30,4,0.1819700858609984
188,48,6,0.18030177408595693
189,76,8,0.1786487574852051
190,103,11,0.17701089583174215
191,60,7,0.17538805018417616
192,46,5,0.17378008287493757
193,48,6,0.17218685749860074
194,45,5,0.1706082389003124
195,97,11,0.16904409316432645
196,96,10,0.1674942876026438
197,37,4,0.16595869074375608
198,88,9,0.16443717232149319
199,79,10,0.1629296032639723
200,58,6,0.16143585568264865
201,59,6,0.15995580286146693
202,59,6,0.1584893192461114
203,131,14,0.15703628043335527
204,78,9,0.1555965631605075
205,79,9,0.15417004529495595
206,37,4,0.1527566058238073
207,47,5,0.15135612484362085
208,134,16,0.14996848355023737
209,48,5,0.14859356422870074
210,84,9,0.14723125024327194
211,136,15,0.14588142602753487
212,107,11,0.1445439770745928
213,88,10,0.1432187899273544
214,68,7,0.14190575216890924
215,40,5,0.14060475241299142
216,45,6,0.13931568029453034
217,34,4,0.13803842646028852
218,46,5,0.13677288255958495
219,65,7,0.13551894123510363
220,138,14,0.13427649611378642
221,115,12,0.1330454417978091
222,40,4,0.13182567385564076
223,66,7,0.13061708881318418
224,58,6,0.12941958414499863
225,35,4,0.12823305826560222
226,97,11,0.1270574105208542
227,65,7,0.12589254117941673
228,73,8,0.12473835142429436
229,126,13,0.12359474334445109
230,49,5,0.1224616199265049
231,41,5,0.12133888504649773
232,37,4,0.12022644346174133
233,58,6,0.11912420080273751
234,75,8,0.11803206356517297
235,205,21,0.11694993910198714
236,46,5,0.11587773561551264
237,43,5,0.11481536214968828
238,125,13,0.11376272858234313
239,36,4,0.11271974561755106
240,83,9,0.11168632477805612
241,38,4,0.11066237839776669
242,49,5,0.10964781961431853
243,40,4,0.10864256236170657
244,97,10,0.10764652136298354
245,37,4,0.10665961212302581
246,46,5,0.10568175092136586
247,204,21,0.10471285480509
248,48,5,0.1037528415818013
249,33,4,0.10280162981264737
250,79,8,0.1018591388054117
251,57,6,0.10092528860766847
252,101,11,0.10000000000000002
253,105,11,0.09908319448927677
254,59,6,0.09817479430199848
255,55,6,0.09727472237769653
256,95,10,0.09638290236239706
257,50,5,0.09549925860214363
258,127,13,0.09462371613657933
259,35,4,0.09375620069258804
260,67,7,0.09289663867799368
261,63,7,0.09204495717531716
262,34,4,0.091201083935591
263,55,6,0.09036494737223019
264,60,7,0.08953647655495942
265,79,8,0.08871560120379611
266,38,4,0.08790225168308848
267,47,5,0.0870963589956081
268,88,9,0.08629785477669705
269,63,7,0.08550667128846834
270,119,12,0.08472274141405968
271,72,8,0.08394599865193976
272,38,4,0.08317637711026711
273,48,5,0.08241381150130025
274,85,9,0.08165823713585926
275,79,8,0.08090958991783824
276,79,9,0.08016780633876795
277,86,9,0.07943282347242818
278,58,6,0.07870457896950987
279,60,6,0.07798301105232591
280,133,15,0.07726805850957026
281,106,11,0.07655966069112564
282,38,4,0.07585775750291841
283,95,10,0.07516228940182057
284,39,4,0.07447319739059892
285,102,11,0.07379042301291014
286,50,6,0.07311390834834178
287,48,5,0.07244359600749903
288,118,12,0.07177942912713618
289,67,7,0.07112135136533293
290,37,4,0.07046930689671471
291,35,4,0.06982324040771715
292,78,8,0.06918309709189367
293,64,7,0.06854882264526617
294,57,6,0.06792036326171846
295,78,8,0.0672976656284318
296,83,9,0.06668067692136223
297,49,5,0.06606934480075961
298,35,4,0.06546361740672753
299,36,4,0.06486344335482386
300,49,5,0.06426877173170198
301,116,12,0.06367955209079161
302,75,8,0.06309573444801934
303,170,17,0.0625172692775686
304,69,7,0.061944107507678176
305,115,12,0.06137620051647944
306,38,4,0.0608135001278718
307,38,4,0.06025595860743581
308,47,5,0.059703528658383714
309,68,7,0.05915616341754741
310,66,7,0.05861381645140288
311,83,9,0.05807644175213123
312,118,12,0.05754399373371571
313,98,10,0.05701642722807476
314,64,7,0.05649369748123028
315,67,7,0.055975760149511035
316,36,4,0.05546257129579109
317,169,17,0.05495408738576248
318,98,10,0.054450265284242134
319,64,7,0.05395106225151278
320,76,8,0.05345643593969719
321,70,7,0.0529663443891658
322,88,9,0.05248074602497727
323,83,9,0.05199959965335163
324,38,4,0.051522864458175666
325,78,8,0.05105049999754064
326,78,8,0.050582466200311434
327,123,13,0.05011872336272725
328,144,15,0.04965923214503362
329,86,9,0.0492039535681451
330,98,10,0.048752849010338654
331,66,7,0.04830588020397728
332,129,13,0.047863009232263845
333,56,6,0.04742419852602449
334,40,4,0.04698941086052156
335,126,13,0.0465586093522959
336,59,6,0.04613175745603796
337,60,6,0.04570881896148752
338,56,6,0.045289757990362084
339,59,6,0.04487453899331324
340,96,10,0.044463126746910886
341,119,12,0.04405548635065534
342,154,16,0.04365158322401662
343,48,5,0.043251383103500886
344,80,8,0.042854852039743964
345,100,10,0.042461956394631316
346,148,15,0.04207266283844443
347,80,8,0.041686938347033554
348,142,15,0.041304750199016145
349,109,11,0.04092606597300111
350,126,13,0.040550853544838394
351,95,10,0.040179081084894
352,47,5,0.03981071705534975
353,79,8,0.039445730207527854
354,69,7,0.039084089579240214
355,38,4,0.03872576449216174
356,49,5,0.038370724549227894
357,80,8,0.03801893963205613
358,117,12,0.03767037989839091
359,118,12,0.03732501577957208
360,87,9,0.03698281797802663
361,118,12,0.03664375746478335
362,99,10,0.03630780547701015
363,100,10,0.035974933515574244
364,59,6,0.03564511334262444
365,103,11,0.03531831697919571
366,57,6,0.03499451670283574
367,70,7,0.03467368504525317
368,40,4,0.03435579478998748
369,79,8,0.0340408189701001
370,159,16,0.033728730865886895
371,149,15,0.03341950400261144
372,58,6,0.03311311214825912
373,97,10,0.03280952931131191
374,94,10,0.032508729738543456
375,80,8,0.03221068791283436
376,104,11,0.03191537855100762
377,109,11,0.03162277660168381
378,129,13,0.03133285724315587
379,99,10,0.031045595881283566
380,99,10,0.0307609681474071
381,40,4,0.030478949896279844
382,67,7,0.03019951720402017
383,128,13,0.02992264636608191
384,79,8,0.029648313895243437
385,58,6,0.029376496519615318
386,39,4,0.029107171180666074
387,88,9,0.028840315031266075
388,39,4,0.02857590543374948
389,66,7,0.0283139199579938
390,58,6,0.02805433637951715
391,50,5,0.027797132677592897
392,176,18,0.02754228703338167
393,39,4,0.027289777828080425
394,49,5,0.02703958364108845
395,100,10,0.026791683248190326
396,146,15,0.02654605561975541
397,68,7,0.026302679918953832
398,83,9,0.026061535499988964
399,50,5,0.025822601906345978
400,128,13,0.02558585886905647
401,156,16,0.025351286304979084
402,68,7,0.02511886431509582
403,89,9,0.02488857318282392
404,118,12,0.024660393372343402
405,88,9,0.024434305526939735
406,80,8,0.024210290467361794
407,107,11,0.023988329190194915
408,99,10,0.02376840286624877
409,153,16,0.02355049283896011
410,185,19,0.023334580622810037
411,126,13,0.023120647901755952
412,108,11,0.022908676527677745
413,108,11,0.022698648518838228
414,98,10,0.02249054605835782
415,59,6,0.02228435149270305
416,60,6,0.02208004733018901
417,38,4,0.021877616239495534
418,55,6,0.02167704104819696
419,117,12,0.02147830474130535
420,148,15,0.02128139045982713
421,148,15,0.021086281499332907
422,100,10,0.020892961308540407
423,50,5,0.02070141348791043
424,98,10,0.020511621788255666
425,60,6,0.020323570109362227
426,80,9,0.020137242498623892
427,119,12,0.019952623149688802
428,57,6,0.019769696401118617
429,126,13,0.019588446735059904
430,58,6,0.01940885877592779
431,99,10,0.019230917289101594
432,105,11,0.01905460717963248
433,39,4,0.018879913490962942
434,58,6,0.01870682140365802
435,59,6,0.018535316234148124
436,59,6,0.01836538343348347
437,39,4,0.018197008586099846
438,160,16,0.018030177408595697
439,158,16,0.017864875748520512
440,69,7,0.017701089583174213
441,128,13,0.017538805018417612
442,110,11,0.01737800828749377
443,128,13,0.01721868574986008
444,139,14,0.017060823890031246
445,106,11,0.01690440931643265
446,48,5,0.01674942876026438
447,60,6,0.01659586907437561
448,96,10,0.01644371723214933
449,100,10,0.016292960326397234
450,39,4,0.01614358556826487
451,125,13,0.015995580286146695
452,99,10,0.01584893192461114
453,49,5,0.015703628043335527
454,98,10,0.015559656316050758
455,39,4,0.015417004529495605
456,40,4,0.015275660582380736
457,119,12,0.01513561248436209
458,97,10,0.01499684835502374
459,160,16,0.014859356422870073
460,199,20,0.01472312502432719
461,49,5,0.014588142602753497
462,49,5,0.014454397707459285
463,49,5,0.014321878992735442
464,40,4,0.014190575216890928
465,130,13,0.014060475241299143
466,139,14,0.013931568029453034
467,99,10,0.01380384264602886
468,67,7,0.013677288255958502
469,60,6,0.013551894123510369
470,68,7,0.013427649611378645
471,37,4,0.013304544179780916
472,50,5,0.013182567385564073
473,128,13,0.013061708881318426
474,67,7,0.01294195841449987
475,57,6,0.012823305826560223
476,108,11,0.012705741052085422
477,69,7,0.012589254117941677
478,49,5,0.012473835142429434
479,60,6,0.012359474334445106
480,97,10,0.012246161992650498
481,48,5,0.012133888504649781
482,110,11,0.012022644346174135
483,97,10,0.011912420080273753
484,79,8,0.0118032063565173
485,79,8,0.011694993910198712
486,57,6,0.011587773561551272
487,97,10,0.011481536214968837
488,98,10,0.011376272858234315
489,140,14,0.01127197456175511
490,104,11,0.011168632477805614
491,106,11,0.011066237839776666
492,132,14,0.010964781961431861
493,89,9,0.010864256236170664
494,140,14,0.010764652136298356
495,107,11,0.010665961212302583
496,58,6,0.010568175092136589
497,78,8,0.010471285480508997
498,130,13,0.010375284158180127
499,50,5,0.010280162981264744
500,166,17,0.010185913880541176
