Episodes,Episodic Return,Epsilon
1,-50,1.0
2,-61,0.9925
3,4,0.9850000000000001
4,-25,0.9775000000000001
5,-27,0.9700000000000002
6,-6,0.9625000000000002
7,0,0.9550000000000003
8,-86,0.9475000000000003
9,-27,0.9400000000000004
10,-45,0.9325000000000004
11,-87,0.9250000000000005
12,6,0.9175000000000005
13,-76,0.9100000000000006
14,-168,0.9025000000000006
15,-139,0.8950000000000007
16,-91,0.8875000000000007
17,-101,0.8800000000000008
18,-17,0.8725000000000008
19,1,0.8650000000000009
20,-107,0.8575000000000009
21,-20,0.850000000000001
22,-51,0.842500000000001
23,-38,0.8350000000000011
24,-71,0.8275000000000011
25,2,0.8200000000000012
26,-6,0.8125000000000012
27,-2,0.8050000000000013
28,-22,0.7975000000000013
29,-86,0.7900000000000014
30,10,0.7825000000000014
31,1,0.7750000000000015
32,-41,0.7675000000000015
33,16,0.7600000000000016
34,4,0.7525000000000016
35,-61,0.7450000000000017
36,-5,0.7375000000000017
37,-42,0.7300000000000018
38,4,0.7225000000000018
39,-13,0.7150000000000019
40,-4,0.7075000000000019
41,-5,0.700000000000002
42,10,0.692500000000002
43,22,0.685000000000002
44,7,0.6775000000000021
45,-24,0.6700000000000021
46,26,0.6625000000000022
47,-9,0.6550000000000022
48,26,0.6475000000000023
49,7,0.6400000000000023
50,1,0.6325000000000024
51,-4,0.6250000000000024
52,-3,0.6175000000000025
53,5,0.6100000000000025
54,28,0.6025000000000026
55,7,0.5950000000000026
56,34,0.5875000000000027
57,-1,0.5800000000000027
58,-8,0.5725000000000028
59,13,0.5650000000000028
60,36,0.5575000000000029
61,37,0.5500000000000029
62,29,0.542500000000003
63,-6,0.535000000000003
64,18,0.5275000000000031
65,33,0.5200000000000031
66,27,0.5125000000000032
67,43,0.5050000000000032
68,15,0.4975000000000032
69,67,0.4900000000000032
70,33,0.4825000000000032
71,19,0.4750000000000032
72,19,0.4675000000000032
73,25,0.4600000000000032
74,29,0.4525000000000032
75,31,0.44500000000000317
76,19,0.43750000000000316
77,33,0.43000000000000316
78,26,0.42250000000000315
79,18,0.41500000000000314
80,16,0.40750000000000314
81,35,0.40000000000000313
82,44,0.3925000000000031
83,31,0.3850000000000031
84,73,0.3775000000000031
85,36,0.3700000000000031
86,24,0.3625000000000031
87,23,0.3550000000000031
88,38,0.3475000000000031
89,58,0.3400000000000031
90,32,0.33250000000000307
91,36,0.32500000000000306
92,49,0.31750000000000306
93,58,0.31000000000000305
94,57,0.30250000000000304
95,56,0.29500000000000304
96,73,0.28750000000000303
97,35,0.280000000000003
98,32,0.272500000000003
99,55,0.265000000000003
100,54,0.257500000000003
101,41,0.250000000000003
102,45,0.242500000000003
103,81,0.23500000000000298
104,120,0.22750000000000298
105,64,0.22000000000000297
106,54,0.21250000000000296
107,36,0.20500000000000296
108,52,0.19750000000000295
109,89,0.19000000000000294
110,68,0.18250000000000294
111,54,0.17500000000000293
112,76,0.16750000000000292
113,47,0.16000000000000292
114,42,0.1525000000000029
115,39,0.1450000000000029
116,113,0.1375000000000029
117,149,0.1300000000000029
118,85,0.12250000000000288
119,66,0.11500000000000288
120,40,0.10750000000000287
121,50,0.10000000000000286
122,39,0.09250000000000286
123,78,0.08500000000000285
124,117,0.07750000000000284
125,49,0.07000000000000284
126,87,0.06250000000000283
127,87,0.05500000000000283
128,36,0.04750000000000283
129,55,0.04000000000000283
130,56,0.03250000000000283
131,39,0.025000000000002832
132,49,0.017500000000002833
133,137,0.010000000000002833
134,48,0.0025000000000028333
135,97,0.01
136,98,0.01
137,57,0.01
138,79,0.01
139,138,0.01
140,87,0.01
141,139,0.01
142,148,0.01
143,148,0.01
144,49,0.01
145,100,0.01
146,140,0.01
147,99,0.01
148,50,0.01
149,108,0.01
150,100,0.01
151,107,0.01
152,129,0.01
153,116,0.01
154,99,0.01
155,87,0.01
156,70,0.01
157,180,0.01
158,64,0.01
159,109,0.01
160,139,0.01
161,79,0.01
162,47,0.01
163,50,0.01
164,122,0.01
165,60,0.01
166,59,0.01
167,46,0.01
168,70,0.01
169,107,0.01
170,58,0.01
171,99,0.01
172,49,0.01
173,70,0.01
174,89,0.01
175,90,0.01
176,94,0.01
177,50,0.01
178,117,0.01
179,107,0.01
180,138,0.01
181,60,0.01
182,126,0.01
183,48,0.01
184,39,0.01
185,119,0.01
186,68,0.01
187,40,0.01
188,129,0.01
189,57,0.01
190,95,0.01
191,49,0.01
192,39,0.01
193,88,0.01
194,69,0.01
195,40,0.01
196,68,0.01
197,86,0.01
198,137,0.01
199,86,0.01
200,50,0.01
