Episodes,Episodic Return,Epsilon
1,-3,1.0
2,-30,1.0
3,-18,0.9938785857542514
4,-13,0.9877946432208708
5,4,0.9817479430199844
6,-106,0.9757382571758475
7,-166,0.9697653591082493
8,-139,0.9638290236239705
9,-136,0.9579290269082927
10,-136,0.9520651465165603
11,0,0.9462371613657931
12,-177,0.9404448517263517
13,-29,0.9346879992136531
14,-28,0.9289663867799364
15,-85,0.92327979870608
16,-30,0.9176280205934687
17,0,0.9120108393559098
18,3,0.9064280432115993
19,-90,0.9008794216751378
20,-125,0.8953647655495939
21,-149,0.8898838669186172
22,-129,0.8844365191385997
23,-165,0.8790225168308844
24,-26,0.873641655874022
25,22,0.8682937333960753
26,-111,0.8629785477669704
27,-70,0.8576958985908941
28,-69,0.8524455866987397
29,-51,0.8472274141405964
30,1,0.8420411841782874
31,-16,0.8368867012779514
32,26,0.831763771102671
33,-62,0.8266722005051456
34,5,0.821611797520409
35,-79,0.8165823713585925
36,-28,0.8115837323977307
37,-30,0.8066156921766134
38,-20,0.8016780633876791
39,1,0.7967706598699537
40,-11,0.7918932966020311
41,-85,0.7870457896950986
42,30,0.7822279563860026
43,-11,0.7774396150303585
44,-23,0.7726805850957024
45,-73,0.7679506871546842
46,-44,0.763249742878303
47,-33,0.7585775750291838
48,8,0.7539340074548947
49,-59,0.749318865081306
50,-7,0.7447319739059891
51,-14,0.7401731609916564
52,-22,0.7356422544596414
53,12,0.7311390834834175
54,-10,0.7266634782821585
55,17,0.7222152701143368
56,-46,0.7177942912713617
57,-23,0.7134003750712562
58,-36,0.7090333558523726
59,-26,0.7046930689671469
60,0,0.7003793507758912
61,-14,0.6960920386406234
62,-69,0.6918309709189365
63,0,0.6875959869579032
64,3,0.6833869270880195
65,10,0.6792036326171845
66,-23,0.6750459458247176
67,-101,0.6709137099554112
68,-12,0.6668067692136221
69,-63,0.6627249687573963
70,-15,0.6586681546926314
71,-20,0.654636174067275
72,-20,0.6506288748655572
73,9,0.6466461060022598
74,13,0.6426877173170197
75,16,0.6387535595686676
76,22,0.6348434844296014
77,-17,0.6309573444801932
78,8,0.6270949932032325
79,19,0.6232562849784006
80,27,0.6194410750767815
81,13,0.6156492196554046
82,7,0.611880575751822
83,6,0.6081350012787179
84,-7,0.6044123550185521
85,15,0.600712496618235
86,6,0.5970352865838369
87,1,0.593380586275328
88,19,0.5897482579013515
89,-18,0.5861381645140288
90,32,0.5825501700037956
91,34,0.5789841390942712
92,40,0.5754399373371569
93,-4,0.5719174311071686
94,-12,0.5684164875969973
95,-12,0.5649369748123025
96,13,0.5614787615667364
97,12,0.5580417174769965
98,19,0.5546257129579107
99,5,0.5512306192175518
100,18,0.5478563082523806
101,34,0.5445026528424213
102,33,0.5411695265464637
103,31,0.5378568036972972
104,-19,0.5345643593969717
105,-2,0.5312920695120896
106,37,0.5280398106691251
107,-5,0.5248074602497727
108,32,0.5215948963863245
109,16,0.5184019979570755
110,37,0.5152286445817565
111,1,0.512074716616996
112,-4,0.508940095151809
113,25,0.5058246620031142
114,48,0.5027282997112772
115,36,0.49965089153568365
116,23,0.4965923214503361
117,3,0.49355247413948067
118,40,0.4905312349932588
119,51,0.4875284901033864
120,-16,0.48454412625885923
121,17,0.4815780309416844
122,-3,0.47863009232263837
123,42,0.4757001992570506
124,31,0.47278824128061303
125,42,0.46989410860521547
126,83,0.46701769211480615
127,23,0.4641588833612779
128,34,0.4613175745603794
129,26,0.45849365858765134
130,29,0.45568702897438745
131,-10,0.4528975799036208
132,45,0.4501252062061337
133,22,0.44736980335649296
134,30,0.4446312674691087
135,6,0.44190949529431806
136,22,0.43920438421449187
137,30,0.436515832240166
138,27,0.43384373800619624
139,6,0.4311880007679363
140,6,0.42854852039743957
141,23,0.42592519737968415
142,38,0.4233179328088209
143,2,0.42072662838444413
144,23,0.4181511864078858
145,41,0.4155915097785319
146,26,0.41304750199016144
147,16,0.41051906712730796
148,34,0.40800610986164343
149,36,0.4055085354483839
150,27,0.4030262497227175
151,26,0.4005591590962542
152,12,0.3981071705534973
153,73,0.39567019164833644
154,38,0.39324813050056223
155,55,0.39084089579240205
156,32,0.3884483967650773
157,35,0.38607054321538137
158,51,0.3837072454922788
159,24,0.3813584144935254
160,27,0.3790239616623086
161,21,0.3767037989839089
162,25,0.37439783898238116
163,45,0.3721059947172569
164,36,0.3698281797802663
165,40,0.3675643082920801
166,17,0.3653142948990722
167,57,0.3630780547701014
168,36,0.360855503593313
169,27,0.35864655757296005
170,55,0.3564511334262443
171,33,0.3542691483801756
172,-1,0.352100520168452
173,43,0.3499451670283573
174,10,0.3478030076976791
175,46,0.34567396141164425
176,37,0.34355794789987465
177,28,0.3414548873833602
178,46,0.3393647005714512
179,44,0.33728730865886897
180,34,0.3352226333227343
181,35,0.3331705967196152
182,98,0.33113112148259116
183,67,0.3291041307183369
184,38,0.32708954800422296
185,66,0.3250872973854344
186,54,0.32309730337210735
187,69,0.32111949093648234
188,13,0.31915378551007617
189,46,0.3172001129808702
190,44,0.315258399690516
191,34,0.31332857243155865
192,53,0.31141055844467597
193,34,0.3095042854159362
194,40,0.30760968147407086
195,35,0.30572667518776525
196,35,0.30385519556296553
197,30,0.30199517204020165
198,28,0.30014653449192746
199,35,0.29830921321987647
200,22,0.29648313895243433
201,20,0.2946682428420266
202,23,0.2928644564625237
203,45,0.2910717118066606
204,39,0.28928994128347285
205,52,0.2875190777157484
206,39,0.2857590543374947
207,46,0.2840098047914215
208,41,0.282271263126439
209,31,0.28054336379517136
210,25,0.2788260416514854
211,47,0.2771192319480343
212,23,0.27542287033381674
213,18,0.2737368928517503
214,16,0.2720612359362606
215,54,0.27039583641088444
216,77,0.2687406314858877
217,50,0.2670955587558985
218,32,0.265460556197554
219,40,0.2638355621671619
220,26,0.26222051539837676
221,67,0.2606153549998896
222,39,0.25902002045313244
223,47,0.2574344516099965
224,25,0.25585858869056466
225,24,0.25429237228085705
226,17,0.2527357433305918
227,75,0.25118864315095807
228,67,0.2496510134124035
229,22,0.24812279614243526
230,39,0.24660393372343395
231,56,0.2450943688904817
232,48,0.2435940447292027
233,34,0.24210290467361784
234,43,0.24062089250401167
235,34,0.23914795234481284
236,58,0.23768402866248772
237,48,0.23622906626344622
238,54,0.2347830102919613
239,32,0.2333458062281003
240,33,0.2319173998856699
241,37,0.23049773741017282
242,61,0.22908676527677732
243,43,0.22768443028829963
244,32,0.22629067957319765
245,37,0.22490546058357816
246,43,0.22352872109321517
247,33,0.2221604091955812
248,50,0.22080047330189004
249,43,0.2194488621391518
250,50,0.21810552474823988
251,68,0.21677041048196952
252,34,0.2154434690031884
253,72,0.2141246502828788
254,56,0.2128139045982712
255,94,0.21151118253097
256,63,0.21021643496508977
257,73,0.208929613085404
258,38,0.20765066837550425
259,35,0.20637955261597118
260,33,0.2051162178825566
261,50,0.2038606165443762
262,65,0.2026127012621144
263,62,0.20137242498623886
264,23,0.20013974095522719
265,37,0.1989146026938034
266,48,0.1976969640111861
267,48,0.1964867789993468
268,36,0.1952840020312789
269,49,0.19408858775927787
270,32,0.192900491113231
271,55,0.1917196672989185
272,41,0.19054607179632477
273,27,0.18937966035795928
274,24,0.18822038900718907
275,55,0.18706821403658008
276,34,0.18592309200624985
277,67,0.18478497974222913
278,160,0.18365383433483465
279,45,0.18252961313705107
280,11,0.18141227376292293
281,46,0.18030177408595693
282,46,0.1791980722375334
283,79,0.1781011266053279
284,55,0.17701089583174215
285,63,0.17592733881234499
286,43,0.17485041469432247
287,41,0.17378008287493757
288,35,0.17271630299999957
289,31,0.17165903496234233
290,48,0.1706082389003124
291,57,0.16956387519626592
292,67,0.16852590447507515
293,99,0.1674942876026438
294,32,0.16646898568443141
295,62,0.16544996006398743
296,47,0.16443717232149319
297,35,0.16343058427231377
298,78,0.16243015796555824
299,35,0.16143585568264865
300,61,0.16044763993589828
301,51,0.1594654734670979
302,30,0.1584893192461114
303,104,0.15751914046947924
304,83,0.15655490055903126
305,37,0.1555965631605075
306,43,0.15464409214218722
307,56,0.15369745159352718
308,63,0.1527566058238073
309,34,0.15182151936078525
310,46,0.15089215694935892
311,47,0.14996848355023737
312,76,0.14905046433861965
313,42,0.14813806470288177
314,75,0.14723125024327194
315,35,0.14632998677061337
316,84,0.14543424030501553
317,30,0.1445439770745928
318,35,0.1436591635141912
319,58,0.14277976626412311
320,64,0.14190575216890924
321,44,0.14103708827602882
322,41,0.140173741834677
323,27,0.13931568029453034
324,42,0.13846287130451926
325,41,0.1376152827116085
326,70,0.13677288255958495
327,78,0.13593563908785258
328,73,0.1351035207302353
329,35,0.13427649611378642
330,48,0.13345453405760627
331,36,0.13263760357166626
332,57,0.13182567385564076
333,64,0.13101871429774542
334,56,0.13021669447358353
335,51,0.12941958414499863
336,52,0.12862735325893454
337,50,0.12783997194630242
338,48,0.1270574105208542
339,45,0.1262796394780639
340,45,0.12550662949401487
341,38,0.12473835142429436
342,76,0.12397477630289447
343,46,0.12321587534112043
344,32,0.1224616199265049
345,57,0.12171198162172932
346,39,0.12096693216355181
347,47,0.12022644346174133
348,31,0.11949048759801893
349,47,0.11875903682500495
350,45,0.11803206356517297
351,33,0.11730954040981005
352,42,0.11659144011798321
353,38,0.11587773561551264
354,40,0.11516839999395073
355,68,0.11446340650956767
356,33,0.11376272858234313
357,49,0.11306633979496393
358,85,0.11237421389182838
359,28,0.11168632477805612
360,38,0.11100264651850446
361,46,0.11032315333679028
362,35,0.10964781961431853
363,68,0.10897661988931616
364,77,0.10830952885587215
365,76,0.10764652136298354
366,47,0.10698757241360687
367,58,0.10633265716371615
368,35,0.10568175092136586
369,38,0.10503482914576015
370,108,0.10439186744632756
371,67,0.1037528415818013
372,34,0.10311772745930554
373,49,0.10248650113344693
374,38,0.1018591388054117
375,57,0.1012356168220686
376,46,0.10061591167507683
377,59,0.10000000000000002
378,56,0.09938785857542515
379,59,0.09877946432208713
380,64,0.09817479430199848
381,89,0.09757382571758477
382,37,0.09697653591082495
383,31,0.09638290236239706
384,72,0.09579290269082932
385,49,0.09520651465165605
386,49,0.09462371613657933
387,55,0.0940444851726352
388,38,0.09346879992136532
389,37,0.09289663867799368
390,33,0.09232797987060803
391,30,0.09176280205934689
392,70,0.091201083935591
393,54,0.09064280432115994
394,39,0.09008794216751381
395,37,0.08953647655495942
396,43,0.08898838669186174
397,36,0.08844365191385999
398,37,0.08790225168308848
399,46,0.08736416558740223
400,76,0.08682937333960755
401,39,0.08629785477669705
402,71,0.08576958985908942
403,91,0.085244558669874
404,69,0.08472274141405968
405,48,0.08420411841782877
406,32,0.08368867012779516
407,40,0.08317637711026711
408,58,0.08266722005051459
409,79,0.08216117975204093
410,65,0.08165823713585926
411,45,0.08115837323977308
412,106,0.08066156921766135
413,56,0.08016780633876795
414,43,0.0796770659869954
415,37,0.07918932966020313
416,54,0.07870457896950987
417,36,0.0782227956386003
418,60,0.07774396150303588
419,47,0.07726805850957026
420,30,0.07679506871546843
421,55,0.0763249742878303
422,32,0.07585775750291841
423,59,0.0753934007454895
424,91,0.07493188650813061
425,48,0.07447319739059892
426,37,0.07401731609916565
427,57,0.07356422544596417
428,64,0.07311390834834178
429,43,0.07266634782821586
430,36,0.0722215270114337
431,33,0.07177942912713618
432,73,0.07134003750712566
433,38,0.07090333558523729
434,104,0.07046930689671471
435,39,0.07003793507758913
436,45,0.06960920386406237
437,36,0.06918309709189367
438,219,0.06875959869579035
439,68,0.06833869270880197
440,34,0.06792036326171846
441,79,0.06750459458247178
442,58,0.06709137099554115
443,78,0.06668067692136223
444,48,0.06627249687573963
445,37,0.06586681546926315
446,56,0.06546361740672753
447,56,0.06506288748655574
448,86,0.06466461060022599
449,57,0.06426877173170198
450,45,0.06387535595686676
451,108,0.06348434844296016
452,86,0.06309573444801934
453,36,0.06270949932032327
454,38,0.06232562849784007
455,87,0.061944107507678176
456,38,0.06156492196554048
457,60,0.06118805757518222
458,36,0.0608135001278718
459,116,0.060441235501855206
460,80,0.06007124966182353
461,63,0.059703528658383714
462,97,0.059338058627532816
463,39,0.05897482579013517
464,37,0.05861381645140288
465,47,0.05825501700037959
466,40,0.057898413909427134
467,39,0.05754399373371571
468,45,0.05719174311071687
469,77,0.05684164875969975
470,71,0.05649369748123028
471,38,0.05614787615667366
472,54,0.05580417174769966
473,37,0.05546257129579109
474,105,0.0551230619217552
475,56,0.05478563082523808
476,47,0.054450265284242134
477,49,0.05411695265464638
478,83,0.05378568036972972
479,154,0.05345643593969719
480,38,0.05312920695120898
481,93,0.05280398106691252
482,37,0.05248074602497727
483,48,0.052159489638632456
484,32,0.05184019979570757
485,58,0.051522864458175666
486,58,0.05120747166169961
487,55,0.05089400951518091
488,58,0.050582466200311434
489,87,0.050272829971127746
490,40,0.04996508915356838
491,55,0.04965923214503362
492,108,0.04935524741394807
493,46,0.0490531234993259
494,59,0.048752849010338654
495,86,0.04845441262588593
496,41,0.04815780309416845
497,108,0.047863009232263845
498,55,0.04757001992570508
499,67,0.04727882412806132
500,79,0.04698941086052156
501,39,0.04670176921148062
502,75,0.046415888336127795
503,55,0.04613175745603796
504,67,0.045849365858765145
505,128,0.04556870289743876
506,60,0.045289757990362084
507,44,0.045012520620613394
508,38,0.04473698033564931
509,57,0.044463126746910886
510,57,0.04419094952943182
511,126,0.04392043842144919
512,89,0.04365158322401662
513,47,0.04338437380061964
514,37,0.04311880007679364
515,58,0.042854852039743964
516,108,0.042592519737968425
517,122,0.04233179328088211
518,59,0.04207266283844443
519,129,0.041815118640788594
520,84,0.0415591509778532
521,46,0.041304750199016145
522,62,0.04105190671273081
523,84,0.04080061098616435
524,95,0.040550853544838394
525,132,0.04030262497227175
526,85,0.04005591590962544
527,38,0.03981071705534975
528,44,0.039567019164833656
529,66,0.03932481305005623
530,58,0.039084089579240214
531,116,0.03884483967650775
532,47,0.03860705432153815
533,55,0.038370724549227894
534,48,0.038135841449352545
535,86,0.03790239616623087
536,59,0.03767037989839091
537,115,0.037439783898238134
538,33,0.037210599471725704
539,33,0.03698281797802663
540,67,0.03675643082920801
541,39,0.03653142948990723
542,39,0.03630780547701015
543,61,0.03608555035933131
544,65,0.03586465575729601
545,37,0.03564511334262444
546,46,0.035426914838017576
547,48,0.03521005201684521
548,55,0.03499451670283574
549,99,0.03478030076976791
550,59,0.03456739614116444
551,37,0.03435579478998748
552,39,0.03414548873833603
553,48,0.033936470057145125
554,31,0.033728730865886895
555,29,0.03352226333227345
556,134,0.033317059671961524
557,48,0.03311311214825912
558,75,0.03291041307183369
559,57,0.032708954800422296
560,58,0.032508729738543456
561,68,0.03230973033721074
562,50,0.032111949093648236
563,49,0.03191537855100762
564,49,0.031720011298087034
565,117,0.03152583996905162
566,48,0.03133285724315587
567,48,0.031141055844467604
568,88,0.030950428541593623
569,56,0.0307609681474071
570,48,0.03057266751877654
571,58,0.03038551955629656
572,38,0.03019951720402017
573,87,0.030014653449192748
574,88,0.029830921321987662
575,98,0.029648313895243437
576,59,0.029466824284202667
577,79,0.029286445646252372
578,99,0.029107171180666074
579,139,0.028928994128347298
580,59,0.02875190777157485
581,40,0.02857590543374948
582,33,0.028400980479142156
583,79,0.028227126312643916
584,38,0.02805433637951715
585,58,0.02788260416514855
586,68,0.027711923194803437
587,49,0.02754228703338167
588,46,0.02737368928517504
589,67,0.02720612359362607
590,56,0.02703958364108845
591,50,0.026874063148588777
592,58,0.026709555875589854
593,76,0.02654605561975541
594,60,0.0263835562167162
595,39,0.02622205153983768
596,37,0.026061535499988964
597,69,0.025902002045313257
598,57,0.025743445160999662
599,49,0.02558585886905647
600,73,0.02542923722808571
601,48,0.025273574333059184
602,48,0.02511886431509582
603,38,0.02496510134124036
604,148,0.02481227961424353
605,66,0.024660393372343402
606,58,0.02450943688904817
607,40,0.024359404472920284
608,58,0.024210290467361794
609,140,0.02406208925040117
610,56,0.023914795234481288
611,49,0.02376840286624877
612,59,0.02362290662634463
613,94,0.023478301029196135
614,39,0.023334580622810037
615,55,0.023191739988566995
616,34,0.023049773741017292
617,89,0.022908676527677745
618,54,0.02276844302882997
619,115,0.02262906795731977
620,111,0.02249054605835782
621,37,0.022352872109321527
622,66,0.022216040919558127
623,39,0.02208004733018901
624,60,0.021944886213915184
625,79,0.02181055247482399
626,138,0.02167704104819696
627,45,0.02154434690031885
628,129,0.021412465028287885
629,90,0.02128139045982713
630,96,0.021151118253097
631,48,0.021021643496508986
