Episodes,Episodic Return,Scores,Epsilon
1,92,0,1.0
2,89,0,1.0
3,97,0,0.9990793899844618
4,91,0,0.9981596274917243
5,89,0,0.9972407117415495
6,101,1,0.9963226419544177
7,88,0,0.995405417351527
8,95,1,0.9944890371547921
9,88,0,0.9935735005868445
10,90,0,0.9926588068710308
11,92,0,0.9917449552314132
12,90,0,0.9908319448927676
13,91,0,0.989919775080584
14,89,0,0.9890084450210656
15,93,0,0.9880979539411272
16,89,0,0.9871883010683962
17,92,0,0.9862794856312105
18,89,0,0.9853715068586185
19,90,0,0.9844643639803784
20,89,0,0.9835580562269576
21,90,0,0.9826525828295318
22,91,0,0.9817479430199844
23,92,0,0.9808441360309061
24,92,0,0.9799411610955941
25,89,0,0.9790390174480514
26,91,0,0.978137704322986
27,95,1,0.9772372209558107
28,91,0,0.976337566582642
29,98,1,0.9754387404402998
30,95,1,0.9745407417663065
31,94,0,0.9736435697988863
32,89,0,0.9727472237769651
33,90,0,0.971851702940169
34,94,0,0.9709570065288244
35,91,0,0.9700631337839569
36,92,1,0.9691700839472911
37,89,0,0.9682778562612492
38,87,0,0.9673864499689512
39,92,0,0.9664958643142137
40,90,0,0.9656060985415498
41,92,0,0.9647171518961677
42,92,0,0.9638290236239705
43,89,0,0.9629417129715558
44,93,0,0.9620552191862147
45,88,0,0.961169541515931
46,96,1,0.9602846792093812
47,91,0,0.9594006315159331
48,87,0,0.9585173976856458
49,92,0,0.9576349769692688
50,87,0,0.9567533686182412
51,99,1,0.9558725718846913
52,92,0,0.954992586021436
53,91,0,0.9541134102819798
54,89,0,0.953235043920515
55,90,0,0.9523574861919197
56,91,0,0.9514807363517586
57,89,0,0.9506047936562815
58,92,0,0.9497296573624229
59,91,0,0.9488553267278013
60,89,0,0.9479818010107189
61,89,0,0.9471090794701604
62,89,0,0.9462371613657931
63,93,1,0.9453660459579653
64,86,0,0.9444957325077066
65,92,0,0.9436262202767268
66,87,0,0.9427575085274156
67,91,0,0.9418895965228413
68,97,1,0.9410224835267512
69,89,0,0.9401561688035698
70,92,0,0.9392906516183992
71,96,0,0.9384259312370179
72,90,0,0.9375620069258802
73,101,1,0.9366988779521161
74,88,0,0.9358365435835301
75,90,0,0.9349750030886004
76,91,0,0.9341142557364791
77,90,0,0.933254300796991
78,94,0,0.9323951375406332
79,85,0,0.9315367652385742
80,90,0,0.9306791831626534
81,89,0,0.929822390585381
82,91,0,0.9289663867799364
83,86,0,0.9281111710201684
84,90,0,0.9272567425805943
85,96,1,0.9264031007363993
86,90,0,0.9255502447634356
87,91,0,0.9246981739382226
88,90,0,0.9238468875379451
89,88,1,0.9229963848404539
90,89,0,0.9221466651242641
91,92,0,0.9212977276685556
92,94,0,0.9204495717531713
93,92,0,0.9196021966586174
94,90,0,0.9187556016660626
95,94,1,0.917909786057337
96,89,0,0.917064749114932
97,95,1,0.9162204901219998
98,95,1,0.9153770083623521
99,90,0,0.9145343031204602
100,89,0,0.9136923736814543
101,88,0,0.9128512193311222
102,88,0,0.9120108393559098
103,91,0,0.9111712330429192
104,92,0,0.9103323996799096
105,87,0,0.9094943385552954
106,89,0,0.908657048958146
107,92,0,0.9078205301781858
108,91,0,0.9069847815057925
109,88,0,0.9061498022319975
110,90,0,0.9053155916484847
111,91,0,0.9044821490475903
112,89,0,0.9036494737223014
113,98,1,0.9028175649662569
114,90,0,0.9019864220737451
115,92,0,0.9011560443397045
116,89,0,0.9003264310597225
117,93,0,0.8994975815300352
118,91,0,0.8986694950475262
119,90,1,0.8978421709097268
120,89,0,0.8970156084148148
121,90,0,0.8961898068616139
122,86,0,0.8953647655495939
123,89,0,0.8945404837788689
124,90,0,0.8937169608501976
125,90,0,0.8928941960649825
126,89,0,0.8920721887252692
127,87,0,0.8912509381337456
128,91,0,0.8904304435937418
129,92,0,0.8896107044092292
130,96,1,0.8887917198848201
131,90,0,0.8879734893257667
132,92,0,0.8871560120379609
133,92,0,0.8863392873279338
134,90,0,0.8855233145028547
135,93,0,0.8847080928705308
136,92,0,0.8838936217394064
137,89,0,0.8830799004185628
138,95,1,0.8822669282177169
139,90,0,0.8814547044472215
140,90,0,0.8806432284180642
141,116,3,0.8798324994418666
142,91,0,0.8790225168308844
143,92,1,0.8782132798980062
144,87,0,0.8774047879567535
145,92,0,0.8765970403212793
146,90,0,0.8757900363063683
147,90,0,0.8749837752274361
148,91,0,0.8741782564005283
149,89,0,0.8733734791423202
150,94,0,0.8725694427701163
151,95,0,0.8717661466018495
152,98,1,0.8709635899560807
153,88,0,0.870161772151998
154,90,0,0.8693606925094163
155,88,0,0.8685603503487769
156,92,0,0.8677607449911464
157,90,0,0.8669618757582166
158,86,0,0.8661637419723038
159,90,0,0.8653663429563481
160,90,0,0.8645696780339127
161,91,0,0.863773746529184
162,96,0,0.8629785477669704
163,89,0,0.8621840810727014
164,96,1,0.8613903457724282
165,91,0,0.8605973411928222
166,92,0,0.8598050666611745
167,97,1,0.8590135215053957
168,87,0,0.8582227050540151
169,88,0,0.8574326166361801
170,87,0,0.8566432555816557
171,92,0,0.8558546212208239
172,92,0,0.8550667128846833
173,91,0,0.8542795299048483
174,100,1,0.8534930716135486
175,90,0,0.8527073373436287
176,92,0,0.8519223264285473
177,88,0,0.8511380382023764
178,89,0,0.8503544719998019
179,92,0,0.8495716271561211
180,90,0,0.848789503007244
181,94,0,0.8480080988896919
182,90,0,0.8472274141405964
183,91,0,0.8464474480977001
184,96,1,0.8456682000993545
185,91,0,0.8448896694845209
186,91,0,0.8441118555927687
187,87,0,0.8433347577642754
188,97,1,0.8425583753398261
189,91,0,0.8417827076608126
190,89,0,0.8410077540692332
191,91,0,0.8402335139076917
192,100,1,0.8394599865193975
193,86,0,0.838687171248164
194,90,0,0.8379150674384096
195,91,0,0.8371436744351554
196,97,1,0.8363729915840259
197,92,0,0.835603018231248
198,87,0,0.8348337537236503
199,95,0,0.834065197408663
200,92,0,0.8332973486343167
201,89,0,0.8325302067492425
202,93,0,0.831763771102671
203,94,0,0.8309980410444321
204,90,0,0.8302330159249539
205,91,0,0.8294686950952629
206,88,0,0.8287050779069828
207,90,0,0.8279421637123342
208,95,1,0.8271799518641342
209,101,1,0.8264184417157957
210,100,1,0.8256576326213266
211,88,0,0.8248975239353298
212,90,0,0.8241381150130023
213,92,0,0.8233794052101345
214,87,0,0.8226213938831102
215,101,2,0.8218640803889053
216,92,0,0.8211074640850882
217,89,0,0.8203515443298183
218,90,0,0.8195963204818459
219,90,0,0.8188417919005121
220,100,1,0.8180879579457472
221,107,2,0.8173348179780712
222,92,0,0.8165823713585925
223,88,0,0.8158306174490078
224,90,0,0.8150795556116014
225,92,1,0.8143291852092449
226,89,0,0.8135795056053963
227,90,0,0.8128305161640993
228,90,0,0.8120822162499834
229,93,0,0.8113346052282633
230,108,2,0.8105876824647373
231,92,1,0.8098414473257884
232,92,1,0.8090958991783823
233,94,1,0.8083510373900678
234,91,0,0.8076068613289757
235,88,0,0.8068633703638189
236,87,0,0.8061205638638911
237,87,0,0.8053784411990667
238,92,0,0.8046370017398002
239,93,0,0.8038962448571259
240,90,0,0.8031561699226568
241,90,0,0.8024167763085847
242,89,0,0.8016780633876791
243,90,0,0.8009400305332871
244,89,1,0.8002026771193327
245,90,0,0.7994660025203162
246,91,0,0.7987300061113136
247,93,0,0.7979946872679766
248,92,0,0.7972600453665314
249,89,0,0.7965260797837785
250,88,0,0.7957927898970922
251,91,0,0.7950601750844198
252,87,0,0.7943282347242815
253,90,0,0.7935969681957695
254,87,0,0.7928663748785477
255,92,0,0.792136454152851
256,100,1,0.7914072053994851
257,91,0,0.7906786279998251
258,89,0,0.7899507213358165
259,85,0,0.7892234847899731
260,89,0,0.7884969177453774
261,89,0,0.78777101958568
262,90,0,0.7870457896950986
263,93,0,0.7863212274584181
264,103,2,0.7855973322609896
265,90,0,0.78487410348873
266,89,0,0.7841515405281217
267,89,0,0.7834296427662117
268,89,0,0.7827084095906117
269,89,0,0.7819878403894965
270,91,0,0.7812679345516049
271,87,0,0.7805486914662378
272,88,0,0.7798301105232587
273,89,0,0.7791121911130927
274,88,0,0.7783949326267261
275,88,0,0.7776783344557057
276,91,0,0.7769623959921387
277,91,0,0.7762471166286917
278,89,0,0.7755324957585907
279,90,0,0.77481853277562
280,89,0,0.7741052270741221
281,91,0,0.7733925780489972
282,99,2,0.7726805850957024
283,86,0,0.7719692476102513
284,97,1,0.7712585649892137
285,90,0,0.7705485366297151
286,87,0,0.7698391619294355
287,87,0,0.7691304402866096
288,101,1,0.7684223711000264
289,87,0,0.7677149537690281
290,90,0,0.7670081876935099
291,92,0,0.7663020722739194
292,92,0,0.7655966069112563
293,94,1,0.7648917910070717
294,91,0,0.7641876239634676
295,93,0,0.7634841051830965
296,90,0,0.7627812340691608
297,88,0,0.7620790100254121
298,100,2,0.7613774324561512
299,89,0,0.7606765007662273
300,87,0,0.7599762143610373
301,94,0,0.7592765726465257
302,92,0,0.7585775750291838
303,91,1,0.7578792209160492
304,88,0,0.7571815097147055
305,92,0,0.7564844408332819
306,92,0,0.7557880136804519
307,87,0,0.7550922276654339
308,91,0,0.7543970821979901
309,90,0,0.7537025766884258
310,89,0,0.7530087105475894
311,89,0,0.7523154831868718
312,89,0,0.7516228940182055
313,104,2,0.7509309424540644
314,92,1,0.7502396279074637
315,90,0,0.7495489497919584
316,87,0,0.7488589075216439
317,85,0,0.7481695005111544
318,87,0,0.7474807281756636
319,89,0,0.7467925899308833
320,97,1,0.7461050851930632
321,89,0,0.7454182133789904
322,88,0,0.7447319739059891
323,90,0,0.7440463661919197
324,85,0,0.7433613896551785
325,98,1,0.7426770437146976
326,90,0,0.7419933277899435
327,87,0,0.7413102413009175
328,103,1,0.7406277836681548
329,93,0,0.739945954312724
330,88,0,0.7392647526562267
331,89,0,0.738584178120797
332,92,0,0.737904230129101
333,85,0,0.737224908104336
334,90,0,0.736546211470231
335,86,0,0.7358681396510448
336,88,0,0.7351906920715665
337,90,0,0.734513868157115
338,90,0,0.7338376673335378
339,92,0,0.7331620890272114
340,91,0,0.73248713266504
