Episodes,Episodic Return,Scores,Epsilon
130,48,5,0.2416198053493604
131,26,4,0.23895342127034166
132,65,8,0.2363164619483149
133,32,4,0.23370860266774834
134,34,4,0.2311295222964933
135,33,4,0.22857890324624008
136,24,4,0.22605643143340967
137,40,5,0.22356179624047792
138,42,5,0.2210946904777259
139,37,4,0.21865481034541231
140,48,6,0.21624185539636387
141,46,5,0.21385552849897793
142,27,4,0.21149553580063385
143,116,13,0.20916158669150783
144,84,9,0.20685339376878725
145,53,6,0.2045706728012797
146,24,4,0.2023131426944129
147,29,4,0.20008052545562058
148,44,5,0.1978725461601105
149,35,4,0.19568893291701006
150,74,8,0.19352941683588573
151,62,7,0.19139373199363177
152,93,10,0.18928161540172447
153,31,4,0.18719280697383775
154,26,4,0.18512704949381592
155,59,7,0.18308408858400022
156,29,4,0.18106367267390472
157,104,13,0.17906555296923773
158,89,10,0.1770894834212655
159,66,7,0.17513522069651338
160,47,5,0.17320252414680215
161,82,9,0.17129115577961415
162,74,9,0.1694008802287872
163,73,8,0.16753146472553118
164,46,5,0.1656826790697653
165,48,5,0.16385429560177092
166,35,4,0.16204608917415764
167,35,4,0.1602578371241385
168,56,6,0.15848931924611137
169,74,8,0.15674031776454278
170,101,11,0.15501061730715096
171,34,4,0.1533000048783849
172,69,7,0.1516082698331961
173,32,4,0.14993520385109957
174,47,5,0.1482806009105213
175,69,8,0.14664425726342886
176,36,4,0.1450259714102416
177,82,9,0.14342554407501812
178,39,5,0.1418427781809174
179,36,4,0.1402774788259306
180,146,15,0.13872945325888109
181,56,6,0.13719851085568863
182,33,4,0.13568446309589619
183,77,9,0.13418712353945547
184,48,5,0.13270630780376866
185,49,5,0.13124183354098337
186,38,5,0.12979352041553857
187,53,6,0.12836119008195773
188,42,5,0.12694466616288766
189,56,6,0.12554377422737908
190,50,5,0.12415834176940742
191,61,7,0.12278819818663017
192,42,5,0.1214331747593791
193,36,4,0.12009310462988398
194,33,4,0.11876782278172568
195,71,8,0.11745716601951611
196,47,5,0.11616097294880216
197,39,4,0.11487908395619179
198,56,6,0.11361134118969901
199,38,4,0.11235758853930611
200,33,4,0.11111767161774017
201,49,5,0.1098914377414618
202,44,5,0.10867873591186368
203,38,4,0.1074794167966766
204,54,6,0.10629333271158058
205,58,7,0.1051203376020191
206,37,4,0.10396028702521384
207,36,4,0.10281303813237809
208,163,17,0.10167844965112616
209,54,6,0.10055638186807725
210,31,4,0.099446696611651
211,86,9,0.09834925723505308
212,47,5,0.09726392859944852
213,89,10,0.09619057705732065
214,84,9,0.09512907043601361
215,47,5,0.09407927802145687
216,38,4,0.09304107054206884
217,47,6,0.09201432015283843
218,38,4,0.09099890041958225
219,68,7,0.08999468630337538
220,34,4,0.08900155414515415
221,36,4,0.08801938165048871
222,120,13,0.08704804787452365
223,38,4,0.08608743320708492
224,63,7,0.0851374193579509
225,86,9,0.08419788934228623
226,66,7,0.08326872746623622
227,116,12,0.0823498193126803
228,65,7,0.08144105172714272
229,56,6,0.08054231280385864
230,45,5,0.07965349187199408
231,39,4,0.07877447948201789
232,48,5,0.07790516739222403
233,61,7,0.07704544855540284
234,73,8,0.07619521710565913
235,77,8,0.07535436834537582
236,78,8,0.07452279873232152
237,55,6,0.0737004058669003
238,46,5,0.07288708847954219
239,57,6,0.07208274641823278
240,131,14,0.07128728063618063
241,81,9,0.07050059317962046
242,77,8,0.06972258717575124
243,61,7,0.0689531668208072
244,107,11,0.06819223736826052
245,66,7,0.06743970511715433
246,48,5,0.06669547740056424
247,97,10,0.06595946257418739
248,111,12,0.06523157000505736
249,58,6,0.06451171006038361
250,49,5,0.063799794096514
251,74,8,0.06309573444801934
252,59,7,0.0623994444168982
253,64,7,0.06171083826190086
254,33,4,0.06102983118797116
255,142,15,0.060356339335804844
256,60,6,0.05969027977152307
257,46,5,0.05903157047645997
258,48,5,0.058380130337062804
259,45,5,0.05773587913490367
260,34,4,0.05709873753680138
261,77,8,0.05646862708505236
262,84,9,0.055845470187769364
263,48,5,0.055229190109326795
264,37,4,0.05461971096091146
265,88,9,0.05401695769117763
266,117,12,0.0534208560770052
267,87,9,0.05283133271435982
268,58,6,0.05224831500925398
269,79,8,0.051671731168807654
270,90,9,0.05110151019240784
271,56,6,0.0505375818629655
272,39,4,0.04997987673826897
273,105,11,0.04942832614243289
274,54,6,0.04888286215744141
275,117,12,0.04834341761478479
276,58,6,0.047809926087188225
277,110,12,0.047282321880432014
278,91,10,0.046760540025261935
279,48,5,0.046244516269388955
280,36,4,0.04573418706957716
281,75,8,0.04522948958381906
282,107,11,0.0447303616635972
283,36,4,0.04423674184623118
284,69,7,0.04374856934730915
285,67,7,0.0432657840532028
286,43,5,0.04278832651366496
287,57,6,0.04231613793450885
288,78,8,0.04184916017036824
289,186,19,0.041387335717537346
290,65,7,0.040930607706889874
291,56,6,0.040478919896876076
292,38,4,0.04003221666659724
293,66,7,0.03959044300895645
294,39,4,0.03915354452388506
295,48,5,0.03872146741164384
296,31,4,0.03829415846619806
297,133,14,0.03787156506866572
298,39,4,0.03745363518083801
299,70,7,0.03704031733877136
300,54,6,0.036631560646450144
301,136,14,0.036227314769519334
302,45,5,0.03582752992908634
303,36,4,0.0354321568955912
304,55,6,0.035041146982744485
305,53,6,0.034654452041531995
306,58,6,0.03427202445428577
307,78,8,0.033893817128820385
308,36,4,0.03351978349263404
309,71,8,0.033149877487173594
310,114,12,0.03278405356216291
311,39,4,0.03242226666999381
312,46,5,0.03206447226017889
313,59,6,0.03171062627386556
314,39,4,0.03136068513841066
315,107,11,0.03101460576201488
316,99,10,0.030672345528416453
317,88,9,0.030333862291643383
318,88,9,0.02999911437082358
319,44,5,0.029668060545052267
320,70,7,0.029340660048316043
321,48,5,0.02901687256447294
322,38,4,0.0286966582222879
323,36,4,0.028379977590522992
324,48,5,0.028066791673081896
325,56,6,0.027757061904207885
326,153,16,0.027450750143734843
327,138,14,0.027147818672390668
328,127,13,0.026848230187152527
329,69,7,0.026551947796653354
330,65,7,0.026258935016639045
331,97,11,0.025969155765475774
332,68,7,0.0256825743597069
333,89,9,0.0253991555096589
334,49,5,0.025118864315095805
335,38,4,0.02484166626092156
336,36,4,0.024567527212929843
337,58,6,0.024296413413600775
338,49,5,0.024028291477944008
339,64,7,0.023763128389387697
340,58,6,0.02350089149571284
341,99,10,0.023241548505032465
342,47,5,0.022985067481815204
343,32,4,0.022731416842952767
344,38,4,0.02248056535387078
345,79,8,0.02223248212468255
346,39,4,0.02198713660638529
347,36,4,0.02174449858709831
348,58,6,0.021504538188342706
349,131,14,0.021267225861362146
350,35,4,0.02103253238348421
351,59,6,0.02080042885452192
352,68,7,0.020570886693214965
353,66,7,0.020343877633710185
354,107,11,0.020119373722080933
355,37,4,0.019897347312884815
356,47,5,0.019677771065759415
357,55,6,0.01946061794205562
358,69,7,0.01924586120150807
359,54,6,0.019033474398942346
360,79,8,0.018823431381018507
361,86,9,0.018615706283010593
362,69,7,0.018410273525621614
363,76,8,0.0182071078118337
364,37,4,0.01800618412379309
365,45,5,0.017807477719729303
366,38,4,0.01761096413090859
367,47,5,0.0174166191586207
368,55,6,0.01722441887119919
369,160,16,0.01703433960107435
370,57,6,0.016846357941858826
371,48,5,0.016660450745465415
372,38,4,0.016476595119256487
373,76,8,0.0162947684232251
374,37,4,0.016114948267206997
375,47,5,0.015937112508123585
376,58,6,0.015761239247255136
377,39,4,0.015587306827544263
378,38,4,0.015415293830928977
379,38,4,0.015245179075705367
380,64,7,0.015076941613919169
381,86,9,0.014910560728786345
382,147,15,0.014746015932141908
383,35,4,0.01458328696191711
384,59,6,0.014422353779644261
385,39,4,0.014263196567989307
386,69,8,0.014105795728311396
387,125,13,0.013950131878249622
388,44,5,0.013796185849336172
389,38,4,0.01364393868463597
390,79,8,0.013493371636412349
391,37,4,0.01334446616381836
392,59,6,0.013197203930613759
393,49,5,0.013051566802906976
394,48,5,0.012907536846922198
395,78,8,0.012765096326790916
396,68,7,0.012624227702368011
397,49,5,0.012484913627071777
398,68,7,0.012347136945747938
399,78,8,0.012210880692557085
400,67,7,0.012076128088885574
401,120,12,0.01194286254127933
402,44,5,0.011811067639400609
403,67,7,0.011680727154007135
404,73,8,0.011551825034953726
405,39,4,0.011424345409215792
406,57,6,0.011298272578934765
407,33,4,0.011173591019485094
408,58,6,0.011050285377562469
409,53,6,0.01092834046929329
410,48,5,0.010807741278364846
411,68,7,0.010688472954176288
412,110,11,0.01057052081000983
413,38,4,0.010453870321222324
414,67,7,0.010338507123456598
415,39,4,0.010224417010872712
416,39,4,0.010111585934398573
417,58,6,0.010000000000000004
418,89,9,0.009889645466969757
419,37,4,0.00978050874623555
420,133,14,0.00967257639868664
421,107,11,0.009565835133519003
422,48,5,0.009460271806598619
423,39,4,0.009355873418842985
424,69,7,0.009252627114620342
425,46,5,0.009150520180166648
426,45,5,0.00904954004202004
427,105,11,0.008949674265472473
428,38,4,0.008850910553038577
429,39,4,0.00875323674294127
430,33,4,0.00865664080761423
431,68,7,0.008561110852220742
432,47,5,0.008466635113189049
433,69,7,0.008373201956763702
434,79,8,0.008280799877573046
435,58,6,0.008189417497212395
436,101,11,0.008099043562842941
437,40,4,0.008009666945806024
438,68,7,0.007921276640252807
439,49,5,0.007833861761788956
440,116,12,0.007747411546134389
441,59,6,0.007661915347797713
442,99,10,0.0075773626387653625
443,69,7,0.007493743007205189
444,35,4,0.007411046156184308
445,78,8,0.00732926190240118
446,49,5,0.007248380174931593
447,76,8,0.007168391013988571
448,106,11,0.007089284569695878
449,57,6,0.00701105110087515
450,59,6,0.0069336809738463215
451,47,5,0.006857164661241375
452,89,9,0.006781492740831094
453,59,6,0.006706655894364856
454,118,12,0.006632644906423136
455,64,7,0.006559450663282764
456,38,4,0.006487064151794612
457,45,5,0.006415476458273762
458,39,4,0.006344678767401826
459,59,6,0.006274662361141476
460,69,7,0.006205418617662857
461,69,7,0.006136939010281918
462,39,4,0.006069215106410446
463,139,14,0.00600223856651764
464,39,4,0.005936001143103226
465,39,4,0.005870494679681808
466,48,5,0.005805711109778529
467,58,6,0.005741642455935715
468,49,5,0.005678280828730577
469,70,7,0.00561561842580366
470,120,12,0.0055536475308981025
471,39,4,0.005492360512909417
472,36,4,0.005431749824945833
473,45,5,0.00537180800339893
474,49,5,0.00531252766702461
475,69,7,0.005253901516034133
476,49,5,0.005195922331195251
477,78,8,0.005138582972943203
478,70,7,0.005081876380501574
479,49,5,0.005025795571012808
480,49,5,0.004970333638678348
481,109,11,0.004915483753908263
482,69,7,0.004861239162480231
483,67,7,0.0048075931847078495
484,34,4,0.004754539214618066
485,99,10,0.004702070719137752
486,160,16,0.004650181237289186
487,99,10,0.004598864379394484
488,55,6,0.004548113826288731
489,59,7,0.004497923328541885
490,46,5,0.004448286705689175
491,38,4,0.00439919784547008
492,58,6,0.004350650703075627
493,88,9,0.0043026393004040675
494,60,6,0.0042551577253246995
495,57,6,0.004208200130949876
496,69,7,0.004161760734915
497,149,15,0.004115833818666484
498,49,5,0.004070413726757582
499,39,4,0.004025494866151958
500,96,10,0.003981071705534975
