Episodes,Episodic Return,Scores,Epsilon
416,169,11,0.050362237455691225
417,237,3,0.05000000000000001
418,201,12,0.04964036798800894
419,265,16,0.04928332267969888
420,197,12,0.048928845469840804
421,232,13,0.04857691788702645
422,245,15,0.04822752159270575
423,105,6,0.04788063838023123
424,327,20,0.04753625017390925
425,177,10,0.047194339028058196
426,327,19,0.04685488712607324
427,178,10,0.04651787677949798
428,99,6,0.04618329042710274
429,248,11,0.045851110633969426
430,165,10,0.045521320090583045
431,264,16,0.04519390161192975
432,138,8,0.04486883813660128
433,377,23,0.04454611272590596
434,242,15,0.044225708562986014
435,451,26,0.04390760895194129
436,249,15,0.043591797316959224
437,346,20,0.04327825720145115
438,114,7,0.042966972267194675
439,269,16,0.04265792629348238
440,276,16,0.04235110317627657
441,228,13,0.042046486927370084
442,160,10,0.041744061673553164
443,240,14,0.0414438116557864
444,210,13,0.04114572122837944
445,407,22,0.040849774858175744
446,219,14,0.04055595712374321
447,278,17,0.04026425271457053
448,312,19,0.03997464643026937
449,242,15,0.03968712317978241
450,138,9,0.03940166798059678
451,133,8,0.03911826595796348
452,114,7,0.038836902344122216
453,228,14,0.03855756247753188
454,318,19,0.038280231802106574
455,248,15,0.03800489586645708
456,156,8,0.037731540323137795
457,266,16,0.03746015092789917
458,261,15,0.0371907135389454
459,183,11,0.03692321411619752
460,188,12,0.03665763872056184
461,421,24,0.03639397351320351
462,231,13,0.03613220475482547
463,326,19,0.035872318804952466
464,286,17,0.035614302121220284
465,284,16,0.035358141258670046
466,272,16,0.03510382286904767
467,332,21,0.03485133370010821
468,229,14,0.034600660594925385
469,169,10,0.034351790491205944
470,358,23,0.034104710420609
471,353,8,0.03385940750807028
472,267,16,0.03361586897113124
473,210,13,0.03337408211927294
474,117,7,0.03313403435325477
475,328,20,0.03289571316445795
476,331,19,0.03265910613423366
477,223,12,0.03242420093325598
478,172,9,0.032190985320879405
479,318,20,0.03195944714450097
480,295,16,0.031729574338927
481,100,6,0.03150135492574445
482,302,18,0.03127477701269667
483,137,9,0.031049828793063707
484,194,12,0.030826498545047168
485,318,18,0.030604774631159282
486,224,12,0.03038464549761656
487,258,16,0.030166099673737713
488,231,13,0.029949125771345928
489,196,13,0.02973371248417549
490,215,13,0.029519848587282547
491,156,9,0.02930752293646024
492,291,18,0.029096724467657986
493,253,14,0.02888744219640493
494,264,16,0.028679665217237558
495,164,9,0.028473382703131465
496,163,10,0.0282685839049371
497,220,13,0.0280652581508197
498,312,19,0.027863394845703156
499,391,21,0.027662983470717935
500,313,18,0.02746401358265294
