Episodes,Episodic Return,Scores,Epsilon
1,100,0,1.0
2,110,1,1.0
3,100,0,0.9990793899844618
4,120,2,0.9981596274917243
5,130,3,0.9972407117415495
6,120,2,0.9963226419544177
7,100,0,0.995405417351527
8,130,3,0.9944890371547921
9,40,4,0.9935735005868445
10,100,0,0.9926588068710308
11,40,4,0.9917449552314132
12,120,2,0.9908319448927676
13,130,3,0.989919775080584
14,110,1,0.9890084450210656
15,120,2,0.9880979539411272
16,100,0,0.9871883010683962
17,100,0,0.9862794856312105
18,120,2,0.9853715068586185
19,110,1,0.9844643639803784
20,100,0,0.9835580562269576
21,40,4,0.9826525828295318
22,120,2,0.9817479430199844
23,110,1,0.9808441360309061
24,110,1,0.9799411610955941
25,100,0,0.9790390174480514
26,100,0,0.978137704322986
27,110,1,0.9772372209558107
28,110,1,0.976337566582642
29,100,0,0.9754387404402998
30,110,1,0.9745407417663065
31,130,3,0.9736435697988863
32,100,0,0.9727472237769651
33,130,3,0.971851702940169
34,100,0,0.9709570065288244
35,100,0,0.9700631337839569
36,100,0,0.9691700839472911
37,110,1,0.9682778562612492
38,110,1,0.9673864499689512
39,100,0,0.9664958643142137
40,120,2,0.9656060985415498
41,130,3,0.9647171518961677
42,100,0,0.9638290236239705
43,130,3,0.9629417129715558
44,110,1,0.9620552191862147
45,120,2,0.961169541515931
46,40,4,0.9602846792093812
47,100,0,0.9594006315159331
48,120,2,0.9585173976856458
49,110,1,0.9576349769692688
50,110,1,0.9567533686182412
51,100,0,0.9558725718846913
52,110,1,0.954992586021436
53,100,0,0.9541134102819798
54,100,0,0.953235043920515
55,120,2,0.9523574861919197
56,110,1,0.9514807363517586
57,100,0,0.9506047936562815
58,100,0,0.9497296573624229
59,100,0,0.9488553267278013
60,120,2,0.9479818010107189
61,100,0,0.9471090794701604
62,40,4,0.9462371613657931
63,120,2,0.9453660459579653
64,130,3,0.9444957325077066
65,100,0,0.9436262202767268
66,100,0,0.9427575085274156
67,130,3,0.9418895965228413
68,120,2,0.9410224835267512
69,120,2,0.9401561688035698
70,100,0,0.9392906516183992
71,100,0,0.9384259312370179
72,130,3,0.9375620069258802
73,40,4,0.9366988779521161
74,100,0,0.9358365435835301
75,120,2,0.9349750030886004
76,100,0,0.9341142557364791
77,110,1,0.933254300796991
78,100,0,0.9323951375406332
79,120,2,0.9315367652385742
80,110,1,0.9306791831626534
81,110,1,0.929822390585381
82,110,1,0.9289663867799364
83,130,3,0.9281111710201684
84,110,1,0.9272567425805943
85,100,0,0.9264031007363993
86,120,2,0.9255502447634356
87,120,2,0.9246981739382226
