Episodes,Episodic Return,Scores,Epsilon
1,128,1,1.0
2,149,3,1.0
3,65,5,0.9889645466969756
4,68,5,0.9780508746235544
5,54,4,0.9672576398686641
6,130,1,0.9565835133519
7,94,4,0.946027180659862
8,59,4,0.9355873418842983
9,80,5,0.9252627114620334
10,51,4,0.9150520180166645
11,54,4,0.9049540042020033
12,112,0,0.8949674265472473
13,79,4,0.8850910553038572
14,96,4,0.8753236742941269
15,129,2,0.8656640807614223
16,63,4,0.8561110852220741
17,84,5,0.8466635113189045
18,79,4,0.8373201956763701
19,54,4,0.8280799877573042
20,108,0,0.8189417497212396
21,52,4,0.8099043562842937
22,91,4,0.8009666945806023
23,65,4,0.7921276640252803
24,92,4,0.7833861761788956
25,186,3,0.7747411546134385
26,72,4,0.7661915347797708
27,173,3,0.757736263876536
28,88,5,0.7493743007205184
29,72,5,0.7411046156184306
30,63,4,0.7329261902401175
31,84,5,0.7248380174931592
32,91,6,0.7168391013988566
33,82,4,0.7089284569695876
34,79,5,0.7011051100875146
35,69,4,0.6933680973846321
36,123,6,0.6857164661241372
37,78,4,0.6781492740831093
38,100,5,0.6706655894364854
39,95,5,0.6632644906423136
40,94,5,0.6559450663282762
41,95,5,0.6487064151794613
42,93,4,0.641547645827376
43,73,4,0.6344678767401827
44,80,5,0.6274662361141474
45,95,5,0.6205418617662853
46,133,5,0.6136939010281917
47,66,4,0.6069215106410442
48,95,5,0.6002238566517639
49,82,5,0.5936001143103221
50,129,7,0.5870494679681807
51,99,6,0.5805711109778525
52,62,4,0.5741642455935715
53,74,4,0.5678280828730574
54,69,5,0.5615618425803659
55,115,6,0.55536475308981
56,141,8,0.5492360512909418
57,63,4,0.5431749824945831
58,98,5,0.5371808003398929
59,129,4,0.5312527667024608
60,116,7,0.5253901516034133
61,185,9,0.519592233119525
62,96,5,0.5138582972943203
63,127,5,0.5081876380501572
64,83,4,0.5025795571012804
65,89,5,0.4970333638678346
66,84,5,0.49154837539082596
67,111,5,0.48612391624802304
68,88,6,0.4807593184707846
69,118,7,0.4754539214618065
70,53,4,0.4702070719137749
71,99,6,0.4650181237289186
72,94,5,0.4598864379394481
73,61,4,0.45481138262887316
74,187,11,0.4497923328541883
75,149,8,0.44482867056891745
76,121,7,0.43991978454700775
77,119,7,0.4350650703075627
78,92,6,0.43026393004040664
79,109,6,0.42551577253246997
80,170,10,0.4208200130949875
81,117,5,0.4161760734914997
82,129,6,0.4115833818666482
83,97,5,0.40704137267575796
84,98,4,0.4025494866151957
85,106,6,0.39810717055349726
86,107,6,0.393713877463255
87,128,8,0.3893690663537566
88,95,6,0.3850722022043675
89,211,10,0.38082275589864845
90,78,5,0.3766202041591999
91,112,6,0.3724640294832255
92,149,9,0.3683537200788071
93,93,5,0.36428876980188213
94,64,4,0.3602686780939172
95,63,4,0.3562929499202695
96,92,4,0.3523610957092275
97,185,9,0.34847263129172584
98,96,6,0.34462707784172397
99,92,5,0.34082396181724395
100,108,6,0.33706281490205797
101,151,8,0.3333431739480204
102,112,6,0.3296645809180351
103,123,8,0.32602658282965297
104,107,6,0.3224287316992917
105,97,4,0.3188705844870708
106,88,6,0.3153517030422556
107,134,7,0.3118716540493036
108,65,4,0.3084300089745056
109,190,10,0.30502634401321604
110,137,9,0.30166024003766595
111,70,4,0.2983312825453512
112,67,4,0.2950390616079906
113,107,7,0.29178317182104746
114,194,9,0.28856321225380793
115,92,6,0.28537878640001035
116,140,8,0.28222950212901926
117,74,4,0.2791149716375387
118,335,18,0.27603481140185765
119,103,5,0.2729886421306233
120,227,11,0.2699760887181348
121,245,15,0.26699678019815265
122,123,5,0.26405034969821806
123,142,8,0.2611364343944761
124,64,4,0.25825467546699754
125,130,6,0.2554047180555938
126,220,11,0.25258621121611924
127,119,6,0.2497988078772559
128,176,10,0.24704216479777527
129,184,8,0.24431594252427138
130,106,7,0.2416198053493604
131,188,9,0.23895342127034166
132,218,12,0.2363164619483149
133,115,6,0.23370860266774834
134,160,9,0.2311295222964933
135,111,7,0.22857890324624008
136,239,14,0.22605643143340967
137,218,13,0.22356179624047792
138,97,6,0.2210946904777259
139,149,8,0.21865481034541231
140,144,8,0.21624185539636387
141,70,4,0.21385552849897793
142,298,17,0.21149553580063385
143,146,8,0.20916158669150783
144,87,5,0.20685339376878725
145,231,14,0.2045706728012797
146,182,9,0.2023131426944129
147,169,9,0.20008052545562058
148,179,10,0.1978725461601105
149,120,6,0.19568893291701006
150,254,15,0.19352941683588573
151,215,12,0.19139373199363177
152,241,14,0.18928161540172447
153,259,14,0.18719280697383775
154,230,11,0.18512704949381592
155,281,17,0.18308408858400022
156,283,17,0.18106367267390472
157,260,14,0.17906555296923773
158,231,13,0.1770894834212655
159,312,13,0.17513522069651338
160,167,9,0.17320252414680215
161,125,7,0.17129115577961415
162,105,6,0.1694008802287872
163,204,10,0.16753146472553118
164,238,12,0.1656826790697653
165,296,11,0.16385429560177092
166,198,10,0.16204608917415764
167,247,13,0.1602578371241385
168,177,10,0.15848931924611137
169,153,9,0.15674031776454278
170,311,17,0.15501061730715096
171,101,6,0.1533000048783849
172,215,12,0.1516082698331961
173,235,13,0.14993520385109957
174,202,13,0.1482806009105213
175,98,6,0.14664425726342886
176,126,8,0.1450259714102416
177,241,14,0.14342554407501812
178,90,4,0.1418427781809174
179,160,10,0.1402774788259306
180,287,17,0.13872945325888109
181,165,9,0.13719851085568863
182,160,9,0.13568446309589619
183,196,12,0.13418712353945547
184,333,17,0.13270630780376866
185,226,12,0.13124183354098337
186,213,11,0.12979352041553857
187,183,10,0.12836119008195773
188,95,5,0.12694466616288766
189,152,8,0.12554377422737908
190,367,20,0.12415834176940742
191,247,14,0.12278819818663017
192,329,17,0.1214331747593791
193,132,8,0.12009310462988398
194,279,15,0.11876782278172568
195,74,4,0.11745716601951611
196,279,13,0.11616097294880216
197,201,12,0.11487908395619179
198,148,10,0.11361134118969901
199,85,5,0.11235758853930611
200,65,4,0.11111767161774017
201,79,5,0.1098914377414618
202,204,10,0.10867873591186368
203,312,16,0.1074794167966766
204,286,16,0.10629333271158058
205,191,11,0.1051203376020191
206,241,12,0.10396028702521384
207,190,10,0.10281303813237809
208,149,8,0.10167844965112616
209,139,9,0.10055638186807725
210,189,11,0.099446696611651
211,177,10,0.09834925723505308
212,294,13,0.09726392859944852
213,231,11,0.09619057705732065
214,229,14,0.09512907043601361
215,297,16,0.09407927802145687
216,360,20,0.09304107054206884
217,242,14,0.09201432015283843
218,235,14,0.09099890041958225
219,100,7,0.08999468630337538
220,326,19,0.08900155414515415
221,253,14,0.08801938165048871
222,175,10,0.08704804787452365
223,210,13,0.08608743320708492
224,292,18,0.0851374193579509
225,250,14,0.08419788934228623
226,111,7,0.08326872746623622
227,265,17,0.0823498193126803
228,224,14,0.08144105172714272
229,142,7,0.08054231280385864
230,102,6,0.07965349187199408
231,196,11,0.07877447948201789
232,123,7,0.07790516739222403
233,192,11,0.07704544855540284
234,74,5,0.07619521710565913
235,264,14,0.07535436834537582
236,351,22,0.07452279873232152
237,364,21,0.0737004058669003
238,245,13,0.07288708847954219
239,163,9,0.07208274641823278
240,131,7,0.07128728063618063
241,243,14,0.07050059317962046
242,222,15,0.06972258717575124
243,300,17,0.0689531668208072
244,153,10,0.06819223736826052
245,238,14,0.06743970511715433
246,280,15,0.06669547740056424
