Episodes,Episodic Return,Epsilon
375,-13,0.9439000000000062
376,15,0.9437500000000062
377,7,0.9436000000000062
378,7,0.9434500000000062
379,-23,0.9433000000000062
380,35,0.9431500000000063
381,30,0.9430000000000063
382,15,0.9428500000000063
383,96,0.9427000000000063
384,77,0.9425500000000063
385,82,0.9424000000000063
386,13,0.9422500000000064
387,44,0.9421000000000064
388,-1,0.9419500000000064
389,5,0.9418000000000064
390,0,0.9416500000000064
391,-11,0.9415000000000064
392,30,0.9413500000000065
393,14,0.9412000000000065
394,78,0.9410500000000065
395,-6,0.9409000000000065
396,14,0.9407500000000065
397,26,0.9406000000000065
398,27,0.9404500000000066
399,34,0.9403000000000066
400,20,0.9401500000000066
401,32,0.9400000000000066
402,-10,0.9398500000000066
403,14,0.9397000000000066
404,11,0.9395500000000067
405,22,0.9394000000000067
406,85,0.9392500000000067
407,58,0.9391000000000067
408,81,0.9389500000000067
409,18,0.9388000000000067
410,-7,0.9386500000000068
411,88,0.9385000000000068
412,24,0.9383500000000068
413,81,0.9382000000000068
414,14,0.9380500000000068
415,18,0.9379000000000068
416,16,0.9377500000000069
417,24,0.9376000000000069
418,93,0.9374500000000069
419,39,0.9373000000000069
420,35,0.9371500000000069
421,40,0.9370000000000069
422,24,0.936850000000007
423,17,0.936700000000007
424,-10,0.936550000000007
425,-4,0.936400000000007
426,23,0.936250000000007
427,10,0.936100000000007
428,15,0.935950000000007
429,22,0.9358000000000071
430,-2,0.9356500000000071
431,20,0.9355000000000071
432,20,0.9353500000000071
433,85,0.9352000000000071
434,41,0.9350500000000072
435,89,0.9349000000000072
436,69,0.9347500000000072
437,36,0.9346000000000072
438,82,0.9344500000000072
439,-18,0.9343000000000072
440,-8,0.9341500000000073
441,86,0.9340000000000073
442,40,0.9338500000000073
443,-2,0.9337000000000073
444,43,0.9335500000000073
445,18,0.9334000000000073
446,1,0.9332500000000074
447,3,0.9331000000000074
448,-11,0.9329500000000074
449,76,0.9328000000000074
450,23,0.9326500000000074
451,10,0.9325000000000074
452,4,0.9323500000000075
453,29,0.9322000000000075
454,-2,0.9320500000000075
455,29,0.9319000000000075
456,-1,0.9317500000000075
457,14,0.9316000000000075
458,86,0.9314500000000075
459,-7,0.9313000000000076
460,-19,0.9311500000000076
461,20,0.9310000000000076
462,4,0.9308500000000076
463,76,0.9307000000000076
464,66,0.9305500000000076
465,93,0.9304000000000077
466,8,0.9302500000000077
467,66,0.9301000000000077
468,22,0.9299500000000077
469,-8,0.9298000000000077
470,9,0.9296500000000077
471,12,0.9295000000000078
472,92,0.9293500000000078
473,20,0.9292000000000078
474,4,0.9290500000000078
475,-13,0.9289000000000078
476,86,0.9287500000000078
477,23,0.9286000000000079
478,19,0.9284500000000079
479,13,0.9283000000000079
480,3,0.9281500000000079
481,3,0.9280000000000079
482,27,0.927850000000008
483,30,0.927700000000008
484,83,0.927550000000008
485,25,0.927400000000008
486,15,0.927250000000008
487,-6,0.927100000000008
488,5,0.926950000000008
489,18,0.9268000000000081
490,76,0.9266500000000081
491,-5,0.9265000000000081
492,24,0.9263500000000081
493,16,0.9262000000000081
494,72,0.9260500000000081
495,20,0.9259000000000082
496,16,0.9257500000000082
497,13,0.9256000000000082
498,21,0.9254500000000082
499,10,0.9253000000000082
500,27,0.9251500000000082
501,45,0.9250000000000083
502,94,0.9248500000000083
503,6,0.9247000000000083
504,4,0.9245500000000083
505,28,0.9244000000000083
506,75,0.9242500000000083
507,16,0.9241000000000084
508,14,0.9239500000000084
509,77,0.9238000000000084
510,8,0.9236500000000084
511,0,0.9235000000000084
512,-4,0.9233500000000084
513,87,0.9232000000000085
514,65,0.9230500000000085
515,21,0.9229000000000085
516,10,0.9227500000000085
517,36,0.9226000000000085
518,1,0.9224500000000085
519,67,0.9223000000000086
520,88,0.9221500000000086
521,46,0.9220000000000086
522,77,0.9218500000000086
523,56,0.9217000000000086
524,18,0.9215500000000086
525,17,0.9214000000000087
526,96,0.9212500000000087
527,31,0.9211000000000087
528,76,0.9209500000000087
529,35,0.9208000000000087
530,-13,0.9206500000000087
531,19,0.9205000000000088
532,5,0.9203500000000088
533,2,0.9202000000000088
534,86,0.9200500000000088
535,8,0.9199000000000088
536,40,0.9197500000000088
537,8,0.9196000000000089
538,6,0.9194500000000089
539,88,0.9193000000000089
540,0,0.9191500000000089
541,81,0.9190000000000089
542,28,0.9188500000000089
543,32,0.918700000000009
544,38,0.918550000000009
545,25,0.918400000000009
546,10,0.918250000000009
547,6,0.918100000000009
548,35,0.917950000000009
549,28,0.917800000000009
550,30,0.9176500000000091
551,29,0.9175000000000091
552,5,0.9173500000000091
553,-5,0.9172000000000091
554,-9,0.9170500000000091
555,4,0.9169000000000092
556,71,0.9167500000000092
557,-16,0.9166000000000092
558,-1,0.9164500000000092
559,28,0.9163000000000092
560,18,0.9161500000000092
561,8,0.9160000000000093
562,36,0.9158500000000093
563,16,0.9157000000000093
564,18,0.9155500000000093
565,-15,0.9154000000000093
566,30,0.9152500000000093
567,27,0.9151000000000094
568,86,0.9149500000000094
569,9,0.9148000000000094
570,27,0.9146500000000094
571,25,0.9145000000000094
572,8,0.9143500000000094
573,40,0.9142000000000094
574,-10,0.9140500000000095
575,36,0.9139000000000095
576,6,0.9137500000000095
577,3,0.9136000000000095
578,97,0.9134500000000095
579,-4,0.9133000000000095
580,74,0.9131500000000096
581,-1,0.9130000000000096
582,76,0.9128500000000096
583,74,0.9127000000000096
584,8,0.9125500000000096
585,45,0.9124000000000096
586,43,0.9122500000000097
587,15,0.9121000000000097
588,-13,0.9119500000000097
589,-2,0.9118000000000097
590,20,0.9116500000000097
591,22,0.9115000000000097
592,14,0.9113500000000098
593,26,0.9112000000000098
594,22,0.9110500000000098
595,10,0.9109000000000098
596,46,0.9107500000000098
597,33,0.9106000000000098
598,77,0.9104500000000099
599,18,0.9103000000000099
600,-10,0.9101500000000099
601,58,0.9100000000000099
602,35,0.9098500000000099
603,8,0.90970000000001
604,-9,0.90955000000001
605,20,0.90940000000001
606,33,0.90925000000001
607,19,0.90910000000001
608,34,0.90895000000001
609,2,0.90880000000001
610,20,0.9086500000000101
611,-3,0.9085000000000101
612,32,0.9083500000000101
613,18,0.9082000000000101
614,33,0.9080500000000101
615,24,0.9079000000000101
616,31,0.9077500000000102
617,16,0.9076000000000102
618,73,0.9074500000000102
619,75,0.9073000000000102
620,89,0.9071500000000102
621,74,0.9070000000000102
622,96,0.9068500000000103
623,28,0.9067000000000103
624,21,0.9065500000000103
