Episodes,Episodic Return,Scores,Epsilon
263,234,14,0.20934487930338624
264,96,5,0.2080943468821835
265,61,4,0.20685128458082166
266,96,5,0.20561564777615504
267,165,11,0.2043873921115966
268,82,4,0.20316647349552563
269,117,7,0.20195284809970504
270,101,7,0.2007464723577079
271,209,11,0.19954730296335368
272,212,13,0.19835529686915349
273,131,8,0.19717041128476478
274,263,15,0.19599260367545543
275,231,11,0.1948218317605766
276,184,11,0.1936580535120452
277,267,16,0.19250122715283505
278,296,16,0.19135131115547707
279,210,12,0.1902082642405688
280,120,6,0.18907204537529232
281,320,19,0.18794261377194144
282,150,8,0.18681992888645738
283,124,8,0.18570395041697335
284,139,8,0.18459463830236794
285,190,11,0.18349195272082683
286,214,12,0.18239585408841338
287,233,12,0.1813063030576477
288,68,4,0.18022326051609394
289,98,6,0.17914668758495655
290,190,12,0.17807654561768446
291,266,16,0.17701279619858365
292,283,17,0.17595540114143832
293,87,5,0.17490432248813995
294,196,12,0.17385952250732484
295,225,14,0.17282096369301939
296,269,13,0.17178860876329397
297,192,12,0.1707624206589244
298,203,12,0.16974236254206176
299,202,12,0.1687283977949099
300,172,10,0.16772049001841088
301,209,11,0.1667186030309385
302,195,13,0.16572270086699936
303,235,14,0.16473274777594177
304,185,11,0.16374870822067236
305,165,9,0.16277054687638048
306,255,16,0.16179822862927
307,64,4,0.160831718575299
308,100,7,0.15987098201892638
309,146,8,0.15891598447186694
310,246,13,0.15796669165185284
311,162,11,0.1570230694814032
312,171,10,0.1560850840866007
313,181,11,0.15515270179587565
314,292,16,0.15422588913879715
315,181,11,0.15330461284487173
316,171,11,0.15238883984234888
317,279,17,0.15147853725703384
318,88,5,0.15057367241110767
319,184,11,0.14967421282195398
320,244,14,0.14878012620099296
321,55,4,0.14789138045252234
322,136,8,0.14700794367256514
323,248,15,0.14612978414772446
324,264,17,0.145256870354045
325,197,12,0.1443891709558814
326,241,14,0.14352665480477345
327,207,11,0.1426692909383278
328,190,11,0.14181704857910665
329,234,13,0.1409698971335227
330,170,11,0.1401278061907411
331,195,10,0.13929074552158768
332,128,8,0.13845868507746373
333,246,14,0.1376315949892675
334,153,9,0.13680944556632174
335,112,7,0.1359922072953081
336,291,17,0.1351798508392075
337,107,6,0.134372347036247
338,209,12,0.13356966689885322
339,248,14,0.13277178161261124
340,186,10,0.13197866253523083
341,271,17,0.13119028119551768
342,214,12,0.1304066092923519
343,231,13,0.12962761869367154
344,321,17,0.1288532814354632
345,171,10,0.12808356972075774
346,177,11,0.1273184559186329
347,226,11,0.12655791256322083
348,381,22,0.12580191235272278
349,229,13,0.12505042814842848
350,177,9,0.1243034329737423
351,236,15,0.12356090001321451
352,235,14,0.12282280261157903
353,134,9,0.12208911427279637
354,159,9,0.1213598086591023
355,133,7,0.12063485959006286
356,111,7,0.11991424104163399
357,385,23,0.11919792714522787
358,262,14,0.11848589218678374
359,203,11,0.11777811060584538
360,115,6,0.11707455699464302
361,181,11,0.11637520609718174
362,227,14,0.1156800328083344
363,143,8,0.11498901217294083
364,225,14,0.11430211938491161
365,404,27,0.11361932978633792
366,277,15,0.1129406188666061
367,178,11,0.11226596226151805
368,200,11,0.1115953357524163
369,73,4,0.11092871526531493
370,266,17,0.11026607687003508
371,261,17,0.1096073967793462
372,95,5,0.10895265134811177
373,212,12,0.10830181707244099
374,205,13,0.10765487058884447
375,310,17,0.10701178867339604
376,199,11,0.10637254824089883
377,97,7,0.10573712634405641
378,353,21,0.10510550017264945
379,239,13,0.10447764705271642
380,311,17,0.10385354444574006
381,216,13,0.1032331699478379
382,112,7,0.10261650128895845
383,180,11,0.10200351633208128
384,314,19,0.10139419307242283
385,236,16,0.10078850963664598
386,248,15,0.10018644428207542
387,187,11,0.09958797539591653
388,244,15,0.09899308149448009
389,187,12,0.0984017412224106
390,153,9,0.09781393335192005
391,186,11,0.09722963678202556
392,353,20,0.09664883053779219
393,271,16,0.09607149376957974
394,169,10,0.09549760575229452
395,316,19,0.09492714588464513
396,272,17,0.09436009368840319
397,291,17,0.09379642880766792
398,233,14,0.09323613100813569
399,133,7,0.0926791801763735
400,209,12,0.09212555631909686
401,284,16,0.09157523956245239
402,284,17,0.09102821015130401
403,281,17,0.09048444844852413
404,195,12,0.08994393493428837
405,252,14,0.08940665020537523
406,242,13,0.08887257497446915
407,107,6,0.08834169006946854
408,151,9,0.08781397643279718
409,196,11,0.08728941512072037
410,243,14,0.0867679873026647
411,160,10,0.0862496742605423
412,242,14,0.08573445738807856
413,406,25,0.08522231819014461
414,241,17,0.08471323828209304
415,209,13,0.08420719938909818
416,265,14,0.08370418334549987
417,176,10,0.08320417209415157
418,295,18,0.08270714768577192
419,191,12,0.08221309227830065
420,269,14,0.0817219881362578
421,221,9,0.08123381763010734
422,256,12,0.08074856323562417
423,356,24,0.08026620753326494
424,102,7,0.079786733207543
425,225,12,0.07931012304640649
426,131,9,0.07883635994062077
427,193,13,0.07836542688315398
428,296,18,0.07789730696856675
429,274,16,0.0774319833924051
430,251,14,0.07696943945059748
431,342,20,0.07650965853885476
432,131,9,0.07605262415207462
433,394,22,0.07559831988374861
434,226,13,0.07514672942537358
435,185,11,0.07469783656586591
436,227,13,0.07425162519097987
437,387,23,0.07380807928272887
438,132,8,0.07336718291881068
439,271,12,0.07292892027203571
440,170,11,0.07249327560975898
441,163,10,0.07206023329331514
442,133,8,0.07162977777745737
443,291,18,0.07120189360979905
444,363,21,0.07077656543025929
445,174,10,0.07035377797051133
446,192,13,0.06993351605343465
447,280,17,0.06951576459257001
448,192,11,0.06910050859157785
449,213,12,0.06868773314370012
450,241,14,0.06827742343122495
451,263,6,0.06786956472495492
452,216,13,0.06746414238367818
453,98,6,0.06706114185364294
454,345,18,0.06666054866803496
455,308,15,0.06626234844645836
456,129,8,0.06586652689441912
457,463,25,0.06547306980281228
458,417,26,0.06508196304741162
459,147,10,0.06469319258836277
460,156,9,0.06430674446967904
461,306,18,0.06392260481874071
462,253,14,0.06354075984579668
463,229,13,0.06316119584346984
464,283,17,0.06278389918626462
465,274,18,0.062408856330078186
466,205,12,0.062036053811713995
467,279,16,0.0616654782483987
468,377,22,0.061297116337301547
469,392,22,0.060930954855056986
470,221,14,0.06056698065728995
471,456,25,0.060205180678143864
472,218,13,0.059845541929811855
473,395,24,0.059488051502070254
474,369,22,0.0591326965618154
475,291,18,0.058779464352602714
476,326,19,0.05842834219418902
477,187,11,0.05807931748207712
478,238,13,0.057732377687063526
479,256,16,0.057387510354788486
480,195,12,0.05704470310528913
481,190,12,0.05670394363255481
482,244,14,0.05636521970408557
483,249,14,0.056028519160452844
484,313,18,0.055693829914863116
485,327,19,0.055361139952723855
486,309,16,0.055030437331212434
487,246,14,0.05470171017884718
488,282,18,0.054374946695061425
489,259,14,0.0540501351497797
490,227,13,0.053727263882996854
491,331,19,0.05340632130435925
492,338,20,0.05308729589274893
493,266,16,0.05277017619586992
494,356,20,0.05245495082983703
495,267,16,0.052141608478767434
496,207,14,0.05183013789437418
497,122,6,0.05152052789556264
498,135,9,0.05121276736802896
499,179,10,0.050906845263861224
500,361,20,0.05060275060114271
