Episodes,Episodic Return,Scores,Epsilon
80,91,4,0.6982324040771715
81,99,6,0.6950243175887968
82,74,4,0.6918309709189365
83,96,5,0.6886522963442762
84,150,7,0.6854882264526616
85,67,5,0.6823386941416696
86,80,5,0.6792036326171845
87,63,4,0.6760829753919818
88,113,6,0.6729766562843178
89,54,4,0.6698846094165265
90,78,4,0.6668067692136221
91,75,4,0.6637430704019088
92,67,4,0.660693448007596
93,152,8,0.6576578373554205
94,108,6,0.654636174067275
95,154,5,0.6516283940608427
96,77,6,0.6486344335482385
97,146,5,0.6456542290346555
98,61,4,0.6426877173170197
99,106,4,0.6397348354826482
100,115,6,0.6367955209079158
101,85,4,0.6338697112569269
102,93,7,0.6309573444801932
103,122,4,0.628058358813318
104,85,4,0.6251726927756859
105,114,5,0.6223002851691595
106,82,4,0.6194410750767815
107,106,5,0.6165950018614822
108,65,4,0.6137620051647942
109,80,4,0.610942024905572
110,67,4,0.6081350012787179
111,78,4,0.6053408747539136
112,82,6,0.6025595860743578
113,61,4,0.5997910762555094
114,71,4,0.5970352865838369
115,131,6,0.5942921586155727
116,115,6,0.591561634175474
117,137,7,0.588843655355589
118,111,5,0.5861381645140288
119,132,8,0.5834451042737447
120,75,4,0.5807644175213121
121,104,6,0.5780960474057181
122,113,5,0.5754399373371569
123,102,6,0.5727960309858293
124,103,6,0.5701642722807475
125,126,8,0.5675446054085471
126,67,4,0.5649369748123025
127,122,6,0.5623413251903491
128,59,4,0.5597576014951102
129,66,4,0.5571857489319298
130,114,7,0.5546257129579107
131,144,6,0.5520774392807574
132,55,4,0.5495408738576246
133,105,6,0.5470159628939717
134,129,6,0.5445026528424213
135,158,6,0.5420008904016239
136,96,5,0.5395106225151277
137,117,8,0.5370317963702528
138,117,6,0.5345643593969717
139,117,8,0.5321082592667943
140,108,7,0.5296634438916579
141,96,5,0.5272298614228228
142,132,7,0.5248074602497727
143,73,4,0.5223961889991198
144,128,8,0.519995996533516
145,105,6,0.5176068319505677
146,71,4,0.5152286445817565
147,116,6,0.5128613839913649
148,128,6,0.5105049999754063
149,131,6,0.5081594425605606
150,142,9,0.5058246620031142
151,75,4,0.5035006087879048
152,203,8,0.5011872336272724
153,59,4,0.4988844874600123
154,103,7,0.4965923214503361
155,96,5,0.49431068698683545
156,179,9,0.4920395356814509
157,161,9,0.48977881936844625
158,159,8,0.4875284901033864
159,138,8,0.48528850016212105
160,123,6,0.4830588020397727
161,68,4,0.4808393484497286
162,57,4,0.47863009232263837
163,87,5,0.47643098680541573
164,101,6,0.4742419852602447
165,71,4,0.47206304126359055
166,115,6,0.46989410860521547
167,98,4,0.46773514128719823
168,166,8,0.465586093522959
169,72,5,0.4634469197362881
170,93,6,0.4613175745603794
171,83,5,0.4591980128368687
172,81,4,0.4570881896148751
173,136,7,0.4549880601500486
174,123,5,0.4528975799036208
175,146,7,0.45081670454146017
176,85,5,0.4487453899331322
177,148,9,0.44668359215096315
178,102,5,0.4446312674691087
179,52,4,0.4425883723626266
180,131,7,0.4405548635065534
181,74,5,0.4385306977749857
182,194,7,0.436515832240166
183,109,7,0.4345102241715716
184,155,10,0.43251383103500873
185,101,5,0.4305266104917107
186,133,8,0.42854852039743957
187,113,7,0.42657951880159267
188,70,4,0.42461956394631295
189,119,7,0.422668614265603
190,51,4,0.42072662838444413
191,85,4,0.41879356511791843
192,253,14,0.4168693834703354
193,61,4,0.414954042634363
194,124,6,0.41304750199016144
195,70,4,0.41114972110452225
196,52,4,0.4092606597300109
197,93,5,0.40738027780411273
198,109,5,0.4055085354483839
199,269,14,0.40364539296760504
200,119,6,0.40179081084893997
201,99,6,0.3999447497610975
202,174,7,0.3981071705534973
203,99,4,0.3962780342554395
204,75,4,0.39445730207527846
205,105,6,0.3926449353995999
206,75,4,0.39084089579240205
207,133,10,0.38904514499428067
208,155,9,0.38725764492161724
209,64,4,0.3854783576657719
210,143,7,0.3837072454922788
211,153,8,0.3819442708400466
212,120,7,0.38018939632056126
213,74,4,0.37844258471709336
214,241,13,0.3767037989839089
215,97,5,0.3749730022454836
216,117,7,0.3732501577957206
217,119,6,0.37153522909717257
218,172,9,0.3698281797802663
219,183,11,0.36812897364253144
220,67,4,0.36643757464783333
221,175,10,0.3647539469256078
222,165,11,0.3630780547701014
223,65,4,0.36140986263961333
224,117,7,0.3597493351557423
225,199,11,0.3580964371026361
226,79,5,0.3564511334262443
227,108,6,0.35481338923357547
228,114,6,0.353183169791957
229,84,5,0.3515604405282982
230,78,4,0.3499451670283573
231,278,17,0.3483373150360118
232,111,6,0.3467368504525317
233,77,4,0.3451437393358563
234,176,11,0.34355794789987465
235,79,5,0.34197944251370893
236,110,7,0.34040818970100095
237,171,10,0.33884415613920255
238,278,14,0.33728730865886897
239,95,6,0.33573761424295473
240,75,5,0.3341950400261143
241,185,10,0.3326595532940046
242,108,6,0.33113112148259116
243,64,4,0.32960971217745777
244,171,8,0.3280952931131191
245,120,7,0.3265878321723359
246,219,12,0.3250872973854344
247,206,12,0.3235936569296283
248,233,12,0.3221068791283435
249,99,5,0.3206269324505466
250,96,6,0.31915378551007617
251,168,8,0.3176874070649771
252,160,10,0.316227766016838
253,80,4,0.3147748314101316
254,143,6,0.31332857243155865
255,156,9,0.31188895840939374
256,118,6,0.3104559588128356
257,108,6,0.3090295432513591
258,165,10,0.30760968147407086
259,263,14,0.30619634336906776
260,99,7,0.3047894989627984
261,119,7,0.3033891184194271
262,158,8,0.30199517204020165
263,129,7,0.30060763026282317
264,228,11,0.29922646366081895
265,57,4,0.297851642942919
266,128,8,0.29648313895243433
267,67,4,0.29512092266663864
268,115,7,0.29376496519615314
269,107,6,0.29241523778433354
270,187,10,0.2910717118066606
271,157,11,0.2897343587701323
272,65,4,0.2884031503126606
273,197,9,0.2870780582024691
274,117,7,0.2857590543374947
275,105,5,0.2844461107447916
276,146,9,0.283139199579938
277,289,18,0.2818382931264454
278,176,11,0.28054336379517136
279,61,4,0.2792543841237339
280,71,4,0.2779713267759289
281,241,14,0.2766941645411512
282,181,11,0.27542287033381674
283,289,16,0.2741574171927883
284,191,10,0.27289777828080414
285,158,9,0.2716439268839083
286,155,8,0.27039583641088444
287,198,12,0.2691534803926916
288,97,5,0.2679168324819032
289,107,6,0.26668586645214803
290,144,8,0.265460556197554
291,121,7,0.2642408757321947
292,196,13,0.26302679918953825
293,96,6,0.26181830082189855
294,213,14,0.2606153549998896
295,216,12,0.2594179362118815
296,287,15,0.25822601906345966
297,236,15,0.2570395782768864
298,235,15,0.25585858869056466
299,150,7,0.25468302525850417
300,209,13,0.25351286304979076
301,148,8,0.2523480772480575
302,197,9,0.25118864315095807
303,250,14,0.25003453616964316
304,133,8,0.24888573182823914
305,121,7,0.2477422057633286
306,129,8,0.24660393372343395
307,276,15,0.2454708915685031
308,167,10,0.24434305526939723
309,192,9,0.24322040090738156
310,118,8,0.24210290467361784
311,262,14,0.24099054286865954
312,193,11,0.23988329190194907
313,179,10,0.23878112829131778
314,221,12,0.23768402866248772
315,195,13,0.23659196974857585
316,273,16,0.235504928389601
317,146,9,0.23442288153199228
318,105,6,0.2333458062281003
319,269,15,0.23227367963571072
320,236,15,0.23120647901755953
321,243,15,0.23014418174085088
322,283,17,0.22908676527677732
323,159,8,0.22803420720004186
324,273,17,0.22698648518838224
325,177,11,0.2259435770220978
326,131,5,0.22490546058357816
327,113,8,0.223872113856834
328,267,12,0.22284351492703042
329,262,15,0.2218196419800219
330,76,5,0.22080047330189004
331,101,7,0.21978598727848253
332,70,4,0.2187761623949553
333,166,10,0.21777097723531594
334,77,4,0.21677041048196952
335,100,6,0.21577444091526665
336,246,15,0.21478304741305343
337,63,4,0.21379620895022325
338,138,7,0.21281390459827124
339,240,14,0.21183611352485024
340,305,17,0.21086281499332898
341,242,16,0.20989398836235243
342,173,9,0.208929613085404
343,216,11,0.20796966871036962
344,184,13,0.20701413487910425
345,287,14,0.2060629913270001
346,129,7,0.2051162178825566
347,201,11,0.20417379446695297
348,215,13,0.20323570109362218
349,188,9,0.2023019178678272
350,250,13,0.20137242498623886
351,122,8,0.20044720273651614
352,230,12,0.199526231496888
353,240,15,0.1986094917357372
354,212,12,0.1976969640111861
355,101,6,0.19678862897068453
356,335,20,0.19588446735059903
357,139,9,0.19498445997580455
358,281,17,0.19408858775927787
359,178,10,0.19319683170169244
360,115,8,0.19230917289101587
361,190,12,0.19142559250210864
362,91,6,0.19054607179632477
363,173,10,0.18967059212111465
364,256,13,0.1887991349096294
365,238,14,0.1879316816803269
366,208,12,0.18706821403658008
367,239,14,0.18620871366628677
368,59,4,0.1853531623414812
369,233,12,0.1845015419179474
370,65,4,0.18365383433483465
371,73,5,0.18281002161427432
372,228,14,0.1819700858609984
373,141,8,0.18113400926196027
374,79,4,0.18030177408595693
375,292,15,0.1794733626832527
376,194,10,0.1786487574852051
377,81,4,0.17782794100389232
378,82,6,0.17701089583174215
379,296,16,0.17619760464116294
380,254,14,0.17538805018417616
381,263,15,0.17458221529205042
382,305,16,0.17378008287493757
383,109,7,0.1729816359215102
384,217,13,0.17218685749860074
385,226,13,0.17139573075084255
386,125,8,0.1706082389003124
387,120,8,0.16982436524617447
388,279,16,0.16904409316432645
389,203,10,0.16826740610704677
390,217,12,0.1674942876026438
391,243,10,0.16672472125510632
392,348,21,0.16595869074375608
393,128,6,0.16519617982290155
394,185,12,0.16443717232149319
395,331,19,0.16368165214278088
396,125,8,0.1629296032639723
397,164,10,0.16218100973589303
398,185,11,0.16143585568264865
399,331,21,0.1606941253012878
400,119,7,0.15995580286146693
401,138,8,0.15922087270511703
402,119,7,0.1584893192461114
403,114,7,0.1577611269699349
404,152,9,0.15703628043335527
405,112,7,0.15631476426409546
406,200,12,0.1555965631605075
407,240,15,0.15488166189124816
408,138,8,0.15417004529495595
409,202,13,0.15346169827992948
410,187,9,0.1527566058238073
411,78,4,0.15205475297324958
412,71,5,0.15135612484362085
413,172,9,0.15066070661867423
414,289,18,0.14996848355023737
415,285,18,0.14927944095789966
416,253,15,0.14859356422870074
417,350,19,0.14791083881682077
418,146,8,0.14723125024327194
419,189,11,0.1465547840955912
420,182,11,0.14588142602753487
421,205,12,0.14521116175877427
422,282,15,0.1445439770745928
423,134,9,0.14387985782558457
424,219,13,0.1432187899273544
425,212,11,0.14256075936021886
426,180,11,0.14190575216890924
427,330,19,0.14125375446227545
428,403,25,0.14060475241299142
429,211,13,0.13995873225726185
430,357,22,0.13931568029453034
431,120,6,0.1386755828871889
432,344,21,0.13803842646028852
433,289,17,0.13740419750125155
434,112,7,0.13677288255958495
435,323,20,0.13614446824659504
436,174,11,0.13551894123510363
437,220,12,0.13489628825916541
438,225,14,0.13427649611378642
439,193,14,0.13365955165464424
440,387,23,0.1330454417978091
441,152,9,0.13243415351946647
442,162,9,0.13182567385564076
443,283,17,0.13121998990192035
444,149,8,0.13061708881318418
445,288,15,0.13001695780332906
446,135,9,0.12941958414499863
447,297,16,0.12882495516931342
448,267,17,0.12823305826560222
449,426,26,0.12764388088113443
450,276,15,0.1270574105208542
451,230,14,0.12647363474711515
452,128,7,0.12589254117941673
453,241,12,0.12531411749414162
454,112,7,0.12473835142429436
455,268,15,0.12416523075924116
456,242,16,0.12359474334445109
457,184,10,0.12302687708123819
458,243,15,0.1224616199265049
459,300,17,0.12189895989248667
460,211,12,0.12133888504649773
461,211,13,0.12078138351067808
462,232,14,0.12022644346174133
463,253,17,0.11967405313072438
464,153,10,0.11912420080273751
465,216,13,0.11857687481671603
466,228,13,0.11803206356517297
467,133,7,0.117489755493953
468,157,8,0.11694993910198714
469,113,6,0.11641260294104916
470,270,16,0.11587773561551264
471,181,10,0.11534532578210924
472,139,10,0.11481536214968828
473,378,22,0.11428783347897722
474,252,17,0.11376272858234313
475,252,15,0.11324003632355574
476,339,14,0.11271974561755106
477,100,6,0.11220184543019636
478,230,13,0.11168632477805612
479,255,17,0.11117317272815913
480,274,16,0.11066237839776669
481,162,10,0.11015393095414154
482,190,11,0.10964781961431853
483,420,25,0.10914403364487568
484,182,11,0.10864256236170657
485,341,21,0.1081433951297938
486,307,19,0.10764652136298354
487,180,11,0.10715193052376068
488,274,17,0.10665961212302581
489,262,15,0.1061695557198725
490,244,13,0.10568175092136586
491,415,18,0.1051961873823223
492,238,14,0.10471285480509
493,218,12,0.10423174293933045
494,344,18,0.1037528415818013
495,129,8,0.10327614057613978
496,302,16,0.10280162981264737
497,384,19,0.10232929922807543
498,76,4,0.1018591388054117
499,237,13,0.10139113857366798
500,270,17,0.10092528860766847
501,256,16,0.10046157902783955
502,212,12,0.10000000000000002
503,107,7,0.09954054173515271
504,111,8,0.09908319448927677
505,263,17,0.0986279485631211
506,307,18,0.09817479430199848
507,402,24,0.0977237220955811
508,295,17,0.09727472237769653
509,300,17,0.09682778562612493
510,195,12,0.09638290236239706
511,133,9,0.09594006315159335
512,247,15,0.09549925860214363
513,92,6,0.09506047936562818
514,104,6,0.09462371613657933
515,233,12,0.09418895965228416
516,372,21,0.09375620069258804
517,193,12,0.09332543007969911
518,398,22,0.09289663867799368
519,272,15,0.09246981739382229
520,212,12,0.09204495717531716
521,175,7,0.0916220490122
522,201,12,0.091201083935591
523,266,15,0.09078205301781858
524,195,12,0.09036494737223019
525,246,13,0.08994975815300356
526,195,11,0.08953647655495942
527,306,18,0.08912509381337458
528,208,13,0.08871560120379611
529,260,16,0.08830799004185629
530,325,20,0.08790225168308848
531,285,15,0.08749837752274364
532,295,19,0.0870963589956081
533,354,20,0.08669618757582169
534,235,13,0.08629785477669705
535,271,15,0.08590135215053958
536,235,14,0.08550667128846834
537,215,13,0.08511380382023769
538,236,13,0.08472274141405968
539,248,13,0.08433347577642757
540,203,12,0.08394599865193976
541,412,22,0.08356030182312481
542,65,4,0.08317637711026711
543,253,15,0.08279421637123345
544,231,13,0.08241381150130025
545,201,11,0.08203515443298186
546,344,21,0.08165823713585926
547,173,9,0.08128305161640995
548,260,18,0.08090958991783824
549,332,18,0.0805378441199067
550,361,21,0.08016780633876795
551,58,4,0.07979946872679769
552,545,33,0.07943282347242818
553,325,20,0.07906786279998253
554,158,10,0.07870457896950987
555,197,12,0.07834296427662119
556,55,4,0.07798301105232591
557,182,12,0.0776247116628692
558,218,13,0.07726805850957026
559,237,16,0.07691304402866098
560,189,12,0.07655966069112564
561,349,20,0.07620790100254121
562,228,12,0.07585775750291841
563,162,9,0.07550922276654343
564,313,17,0.07516228940182057
565,287,17,0.07481695005111545
566,236,15,0.07447319739059892
567,102,6,0.07413102413009176
568,227,14,0.07379042301291014
569,346,21,0.07345138681571152
570,139,8,0.07311390834834178
571,66,4,0.07277798045368243
572,300,16,0.07244359600749903
573,315,19,0.07211074791828997
574,192,12,0.07177942912713618
575,186,11,0.07144963260755137
576,77,5,0.07112135136533293
577,307,18,0.07079457843841382
578,323,19,0.07046930689671471
579,377,20,0.07014552984199714
580,233,12,0.06982324040771715
581,306,18,0.06950243175887971
582,255,15,0.06918309709189367
583,179,11,0.06886522963442764
584,419,24,0.06854882264526617
585,482,28,0.06823386941416698
586,294,17,0.06792036326171846
587,170,11,0.06760829753919821
588,261,12,0.0672976656284318
589,292,18,0.06698846094165267
590,228,15,0.06668067692136223
591,217,13,0.0663743070401909
592,246,15,0.06606934480075961
593,327,16,0.06576578373554205
594,353,10,0.06546361740672753
595,340,20,0.06516283940608429
596,357,13,0.06486344335482386
597,456,23,0.06456542290346556
598,251,14,0.06426877173170198
599,119,8,0.06397348354826482
600,228,13,0.06367955209079161
601,244,14,0.06338697112569272
602,182,10,0.06309573444801934
603,265,15,0.06280583588133182
604,226,14,0.0625172692775686
605,153,9,0.062230028516915954
606,388,23,0.061944107507678176
607,209,15,0.06165950018614824
608,287,14,0.06137620051647944
609,284,18,0.06109420249055722
610,85,5,0.0608135001278718
611,388,24,0.060534087475391365
612,245,15,0.06025595860743581
613,235,13,0.05997910762555097
614,321,19,0.059703528658383714
615,255,13,0.059429215861557284
616,344,21,0.05915616341754741
617,152,11,0.05888436553555891
618,262,18,0.05861381645140288
619,311,18,0.058344510427374506
620,355,21,0.05807644175213123
621,193,13,0.057809604740571834
622,152,8,0.05754399373371571
623,268,17,0.05727960309858293
624,360,22,0.05701642722807476
625,332,20,0.05675446054085474
626,375,23,0.05649369748123028
627,328,19,0.05623413251903493
628,267,14,0.055975760149511035
629,201,12,0.055718574893193
630,252,15,0.05546257129579109
631,350,21,0.055207743928075766
632,93,7,0.05495408738576248
633,121,8,0.054701596289397185
634,269,15,0.054450265284242134
635,193,12,0.0542000890401624
636,274,16,0.05395106225151278
637,226,13,0.05370317963702528
638,160,7,0.05345643593969719
639,110,7,0.053210825926679445
640,217,12,0.0529663443891658
641,466,27,0.05272298614228229
642,266,16,0.05248074602497727
643,401,21,0.05223961889991199
644,199,9,0.05199959965335163
645,405,25,0.05176068319505679
646,510,32,0.051522864458175666
647,312,18,0.051286138399136504
648,253,15,0.05105049999754064
649,151,9,0.05081594425605606
650,118,7,0.050582466200311434
651,205,12,0.05035006087879051
652,331,19,0.05011872336272725
653,276,14,0.04988844874600124
654,317,19,0.04965923214503362
655,308,17,0.04943106869868355
656,267,16,0.0492039535681451
657,218,12,0.048977881936844644
658,280,17,0.048752849010338654
659,308,19,0.04852885001621212
660,253,15,0.04830588020397728
661,203,12,0.048083934844972864
662,192,12,0.047863009232263845
663,202,12,0.0476430986805416
664,234,15,0.04742419852602449
665,236,14,0.047206304126359074
666,374,22,0.04698941086052156
667,383,25,0.04677351412871983
668,151,10,0.0465586093522959
669,214,15,0.04634469197362883
670,240,15,0.04613175745603796
671,140,9,0.04591980128368688
672,164,10,0.04570881896148752
673,346,17,0.04549880601500487
674,373,23,0.045289757990362084
675,355,19,0.045081670454146024
676,276,12,0.04487453899331324
677,318,20,0.044668359215096334
678,277,17,0.044463126746910886
679,450,26,0.04425883723626267
680,167,10,0.04405548635065534
681,67,4,0.043853069777498574
682,256,15,0.04365158322401662
683,230,14,0.043451022417157176
684,317,19,0.043251383103500886
685,160,10,0.04305266104917108
686,238,14,0.042854852039743964
687,228,13,0.04265795188015927
688,360,21,0.042461956394631316
689,386,22,0.04226686142656032
690,247,14,0.04207266283844443
691,178,11,0.04187935651179185
692,283,16,0.041686938347033554
693,314,19,0.04149540426343631
694,377,21,0.041304750199016145
695,320,17,0.041114972110452244
696,224,15,0.04092606597300111
697,144,8,0.04073802778041129
698,159,9,0.040550853544838394
699,270,17,0.04036453929676051
700,274,15,0.040179081084894
701,385,25,0.03999447497610977
702,304,20,0.03981071705534975
703,193,13,0.039627803425543964
704,206,14,0.039445730207527854
705,310,20,0.03926449353996
706,368,22,0.039084089579240214
707,214,14,0.03890451449942808
708,281,19,0.03872576449216174
709,258,16,0.0385478357665772
710,214,14,0.038370724549227894
711,295,17,0.03819442708400467
712,200,12,0.03801893963205613
713,307,18,0.03784425847170934
714,302,19,0.03767037989839091
715,320,22,0.03749730022454837
716,416,26,0.03732501577957208
717,442,28,0.03715352290971727
718,196,11,0.03698281797802663
719,258,15,0.03681289736425315
720,434,26,0.03664375746478335
721,343,19,0.036475394692560795
722,336,22,0.03630780547701015
723,461,30,0.03614098626396134
724,195,13,0.035974933515574244
725,301,19,0.03580964371026361
726,330,20,0.03564511334262444
727,385,24,0.035481338923357565
728,331,19,0.03531831697919571
729,494,29,0.03515604405282983
730,342,21,0.03499451670283574
731,241,15,0.03483373150360119
732,228,14,0.03467368504525317
733,222,13,0.03451437393358565
734,100,6,0.03435579478998748
735,309,18,0.0341979442513709
736,302,19,0.0340408189701001
737,429,25,0.03388441561392026
738,154,9,0.033728730865886895
739,336,20,0.03357376142429549
740,290,19,0.03341950400261144
741,486,26,0.033265955329400465
742,159,10,0.03311311214825912
743,256,16,0.032960971217745785
744,203,12,0.03280952931131191
745,161,10,0.0326587832172336
746,286,16,0.032508729738543456
747,307,19,0.03235936569296284
748,242,14,0.03221068791283436
749,195,13,0.03206269324505467
750,225,13,0.03191537855100762
751,476,28,0.03176874070649771
752,138,8,0.03162277660168381
753,358,20,0.031477483141013174
754,387,24,0.03133285724315587
755,277,17,0.031188895840939382
756,290,16,0.031045595881283566
757,187,11,0.03090295432513591
758,297,19,0.0307609681474071
759,225,13,0.030619634336906787
760,378,6,0.030478949896279844
761,228,13,0.030338911841942717
762,251,15,0.03019951720402017
763,542,22,0.030060763026282314
764,475,21,0.02992264636608191
765,154,9,0.029785164294291913
766,358,21,0.029648313895243437
767,223,13,0.029512092266663868
768,340,14,0.029376496519615318
769,387,11,0.02924152377843336
770,210,13,0.029107171180666074
771,289,16,0.028973435877013246
772,401,26,0.028840315031266075
773,84,5,0.028707805820246922
774,273,1,0.02857590543374948
775,288,16,0.028444611074479164
776,280,17,0.0283139199579938
777,360,21,0.028183829312644557
778,301,2,0.02805433637951715
779,267,16,0.027925438412373393
780,341,16,0.027797132677592897
781,259,15,0.027669416454115126
782,338,15,0.02754228703338167
783,253,16,0.027415741719278842
784,152,8,0.027289777828080425
785,470,29,0.02716439268839084
786,240,13,0.02703958364108845
787,288,17,0.026915348039269166
788,274,18,0.026791683248190326
789,269,13,0.026668586645214813
790,346,17,0.02654605561975541
791,556,27,0.026424087573219478
792,335,18,0.026302679918953832
793,398,23,0.026181830082189862
794,306,17,0.026061535499988964
795,238,14,0.025941793621188147
796,88,6,0.025822601906345978
797,409,16,0.025703957827688653
798,309,17,0.02558585886905647
799,377,22,0.02546830252585042
800,199,12,0.025351286304979084
801,180,11,0.025234807724805755
802,301,18,0.02511886431509582
803,276,17,0.02500345361696433
804,482,30,0.02488857318282392
805,194,12,0.024774220576332866
806,324,19,0.024660393372343402
807,317,20,0.02454708915685031
808,202,12,0.024434305526939735
809,260,15,0.024322040090738167
810,285,17,0.024210290467361794
811,381,22,0.02409905428686596
812,293,19,0.023988329190194915
813,327,19,0.023878112829131784
814,207,12,0.02376840286624877
815,139,9,0.023659196974857598
816,320,20,0.02355049283896011
817,209,12,0.023442288153199233
818,377,21,0.023334580622810037
819,498,31,0.023227367963571076
820,332,20,0.023120647901755952
821,95,6,0.0230144181740851
822,308,14,0.022908676527677745
823,364,22,0.022803420720004193
824,572,24,0.022698648518838228
825,322,19,0.022594357702209786
826,335,19,0.02249054605835782
827,125,7,0.02238721138568341
828,269,15,0.02228435149270305
829,206,13,0.0221819641980022
830,270,16,0.02208004733018901
831,448,27,0.021978598727848256
832,138,8,0.021877616239495534
833,419,24,0.021777097723531594
834,393,25,0.02167704104819696
835,307,15,0.021577444091526676
836,230,14,0.02147830474130535
837,377,23,0.02137962089502233
838,321,20,0.02128139045982713
839,305,17,0.021183611352485025
840,333,21,0.021086281499332907
841,373,24,0.020989398836235254
842,121,7,0.020892961308540407
843,167,10,0.020796966871036965
844,173,11,0.02070141348791043
845,238,14,0.02060629913270001
846,317,18,0.020511621788255666
847,202,13,0.020417379446695305
848,276,15,0.020323570109362227
849,473,27,0.020230191786782724
850,301,18,0.020137242498623892
851,400,25,0.020044720273651617
852,446,15,0.019952623149688802
853,441,26,0.019860949173573728
854,343,5,0.019769696401118617
855,229,15,0.01967886289706846
856,395,23,0.019588446735059904
857,378,7,0.01949844599758046
858,259,13,0.01940885877592779
859,439,25,0.019319683170169254
860,230,13,0.019230917289101594
861,315,13,0.019142559250210866
862,255,15,0.01905460717963248
863,302,17,0.01896705921211147
864,320,19,0.018879913490962942
865,274,17,0.018793168168032698
866,127,9,0.01870682140365802
867,273,16,0.018620871366628683
868,113,8,0.018535316234148124
869,131,8,0.018450154191794743
870,218,13,0.01836538343348347
871,303,17,0.01828100216142743
872,345,20,0.018197008586099846
873,260,15,0.018113400926196028
874,286,17,0.018030177408595697
875,85,6,0.01794733626832528
876,292,16,0.017864875748520512
877,421,24,0.01778279410038924
878,187,9,0.017701089583174213
879,413,25,0.017619760464116303
880,347,22,0.017538805018417612
881,367,18,0.017458221529205047
882,296,19,0.01737800828749377
883,345,22,0.01729816359215102
884,370,21,0.01721868574986008
885,172,11,0.017139573075084256
886,111,7,0.017060823890031246
887,258,0,0.01698243652461746
888,132,8,0.01690440931643265
889,321,4,0.016826740610704688
890,320,3,0.01674942876026438
891,314,18,0.016672472125510637
892,398,5,0.01659586907437561
893,362,21,0.01651961798229016
894,306,20,0.01644371723214933
895,495,29,0.016368165214278092
896,405,24,0.016292960326397234
897,341,21,0.016218100973589302
898,331,5,0.01614358556826487
899,225,14,0.016069412530128776
900,280,16,0.015995580286146695
901,360,22,0.015922087270511715
902,288,19,0.01584893192461114
903,184,10,0.015776112696993496
904,414,24,0.015703628043335527
905,405,16,0.01563147642640955
906,68,4,0.015559656316050758
907,384,23,0.01548816618912482
908,238,13,0.015417004529495605
909,499,29,0.015346169827992947
910,185,11,0.015275660582380736
911,293,18,0.015205475297324958
912,370,21,0.01513561248436209
913,343,20,0.015066070661867433
914,203,12,0.01499684835502374
915,407,25,0.014927944095789973
916,427,26,0.014859356422870073
917,338,20,0.014791083881682083
918,185,12,0.01472312502432719
919,323,19,0.014655478409559122
920,251,15,0.014588142602753497
921,328,20,0.014521116175877428
922,386,23,0.014454397707459285
923,168,10,0.014387985782558456
924,311,18,0.014321878992735442
925,265,17,0.014256075936021895
926,173,10,0.014190575216890928
927,303,17,0.014125375446227554
928,449,28,0.014060475241299143
929,267,16,0.01399587322572619
930,334,18,0.013931568029453034
931,250,15,0.013867558288718891
932,358,20,0.01380384264602886
933,381,23,0.013740419750125157
