Episodes,Episodic Return,Scores,Epsilon
180,-51,4,0.848789503007244
181,11,3,0.8480080988896919
182,63,2,0.8472274141405964
183,-2,3,0.8464474480977001
184,44,0,0.8456682000993545
185,60,1,0.8448896694845209
186,-17,4,0.8441118555927687
187,2,4,0.8433347577642754
188,-46,5,0.8425583753398261
189,-21,4,0.8417827076608126
190,61,2,0.8410077540692332
191,53,0,0.8402335139076917
192,12,4,0.8394599865193975
193,-41,4,0.838687171248164
194,5,6,0.8379150674384096
195,-33,4,0.8371436744351554
196,44,2,0.8363729915840259
197,44,3,0.835603018231248
198,47,1,0.8348337537236503
199,66,1,0.834065197408663
200,-20,4,0.8332973486343167
201,43,1,0.8325302067492425
202,-41,4,0.831763771102671
203,52,0,0.8309980410444321
204,-29,4,0.8302330159249539
205,55,0,0.8294686950952629
206,-29,4,0.8287050779069828
207,46,0,0.8279421637123342
208,15,3,0.8271799518641342
209,60,1,0.8264184417157957
210,-17,5,0.8256576326213266
211,-32,5,0.8248975239353298
212,48,0,0.8241381150130023
213,48,1,0.8233794052101345
214,-37,4,0.8226213938831102
215,-32,4,0.8218640803889053
216,7,4,0.8211074640850882
217,19,4,0.8203515443298183
218,49,2,0.8195963204818459
219,-51,4,0.8188417919005121
220,-37,4,0.8180879579457472
221,1,4,0.8173348179780712
222,-30,5,0.8165823713585925
223,69,1,0.8158306174490078
224,48,1,0.8150795556116014
225,-41,4,0.8143291852092449
226,-15,4,0.8135795056053963
227,0,4,0.8128305161640993
228,-67,4,0.8120822162499834
229,62,2,0.8113346052282633
230,42,3,0.8105876824647373
231,-22,4,0.8098414473257884
232,-3,4,0.8090958991783823
233,-60,4,0.8083510373900678
234,-83,4,0.8076068613289757
235,66,2,0.8068633703638189
236,61,1,0.8061205638638911
237,53,3,0.8053784411990667
238,-6,4,0.8046370017398002
239,-7,4,0.8038962448571259
240,-5,4,0.8031561699226568
241,27,1,0.8024167763085847
242,-17,4,0.8016780633876791
243,-4,4,0.8009400305332871
244,62,0,0.8002026771193327
245,-32,4,0.7994660025203162
246,34,3,0.7987300061113136
247,-2,4,0.7979946872679766
248,63,2,0.7972600453665314
249,66,3,0.7965260797837785
250,55,0,0.7957927898970922
251,51,3,0.7950601750844198
252,-52,5,0.7943282347242815
253,-34,4,0.7935969681957695
254,35,1,0.7928663748785477
255,-16,4,0.792136454152851
256,-64,6,0.7914072053994851
257,52,0,0.7906786279998251
258,41,3,0.7899507213358165
259,65,3,0.7892234847899731
260,-69,4,0.7884969177453774
261,-32,4,0.78777101958568
262,50,3,0.7870457896950986
263,-61,4,0.7863212274584181
264,-39,6,0.7855973322609896
265,3,4,0.78487410348873
266,-12,4,0.7841515405281217
267,2,5,0.7834296427662117
268,45,0,0.7827084095906117
269,62,0,0.7819878403894965
270,50,3,0.7812679345516049
271,-5,4,0.7805486914662378
272,60,2,0.7798301105232587
273,1,6,0.7791121911130927
274,-46,6,0.7783949326267261
275,-22,4,0.7776783344557057
276,-33,5,0.7769623959921387
277,-19,4,0.7762471166286917
278,0,4,0.7755324957585907
279,56,1,0.77481853277562
280,13,5,0.7741052270741221
281,-6,5,0.7733925780489972
282,-37,4,0.7726805850957024
283,65,1,0.7719692476102513
284,-10,4,0.7712585649892137
285,2,5,0.7705485366297151
286,75,2,0.7698391619294355
287,-44,4,0.7691304402866096
288,54,2,0.7684223711000264
289,24,1,0.7677149537690281
290,61,3,0.7670081876935099
291,-3,4,0.7663020722739194
292,55,0,0.7655966069112563
293,-8,5,0.7648917910070717
294,-21,4,0.7641876239634676
295,20,3,0.7634841051830965
296,-56,4,0.7627812340691608
297,63,2,0.7620790100254121
298,-10,4,0.7613774324561512
299,-55,4,0.7606765007662273
300,59,0,0.7599762143610373
301,-9,4,0.7592765726465257
302,32,1,0.7585775750291838
303,-32,4,0.7578792209160492
304,-40,4,0.7571815097147055
305,-31,4,0.7564844408332819
306,51,0,0.7557880136804519
307,17,4,0.7550922276654339
308,-15,4,0.7543970821979901
309,17,5,0.7537025766884258
310,2,4,0.7530087105475894
311,-69,5,0.7523154831868718
312,-15,5,0.7516228940182055
313,48,0,0.7509309424540644
314,-52,4,0.7502396279074637
315,46,0,0.7495489497919584
316,55,0,0.7488589075216439
317,-96,4,0.7481695005111544
318,-24,5,0.7474807281756636
319,-16,5,0.7467925899308833
320,-73,5,0.7461050851930632
321,-24,4,0.7454182133789904
322,45,3,0.7447319739059891
323,-48,4,0.7440463661919197
324,49,2,0.7433613896551785
325,-47,4,0.7426770437146976
326,34,3,0.7419933277899435
327,47,3,0.7413102413009175
328,-30,4,0.7406277836681548
329,-28,6,0.739945954312724
330,30,1,0.7392647526562267
331,-18,4,0.738584178120797
332,-40,4,0.737904230129101
333,55,1,0.737224908104336
334,-23,4,0.736546211470231
335,-21,5,0.7358681396510448
336,-23,6,0.7351906920715665
337,-81,4,0.734513868157115
338,3,3,0.7338376673335378
339,-22,4,0.7331620890272114
340,17,4,0.73248713266504
341,14,4,0.7318127976744556
342,-6,4,0.7311390834834175
343,39,7,0.7304659895204112
344,-2,4,0.7297935152144487
345,14,7,0.7291216599950674
346,-21,4,0.72845042329233
347,56,2,0.7277798045368241
348,-3,4,0.727109803159661
349,-20,5,0.7264404185924762
350,49,1,0.7257716502674282
351,52,0,0.7251034976171983
352,42,2,0.7244359600749901
353,-14,4,0.723769037074529
354,64,1,0.7231027280500617
355,-3,5,0.7224370324363558
356,45,3,0.7217719496686992
357,-1,4,0.7211074791828996
358,0,6,0.7204436204152843
359,46,3,0.7197803728026994
360,40,3,0.7191177357825094
361,-4,5,0.7184557087925968
362,16,5,0.7177942912713617
363,48,2,0.7171334826577211
364,21,5,0.7164732823911086
365,-17,5,0.7158136899114739
366,75,3,0.715154704659282
367,24,7,0.7144963260755134
368,-77,4,0.7138385536016629
369,-18,4,0.71318138667974
370,-4,4,0.7125248247522671
371,48,3,0.7118688672622806
372,-39,4,0.7112135136533291
373,52,0,0.7105587633694737
374,-4,5,0.7099046158552873
375,-1,5,0.7092510705558541
376,62,1,0.7085981269167692
377,-28,5,0.7079457843841379
378,-2,6,0.7072940424045758
379,-26,6,0.7066429004252076
380,-30,6,0.7059923578936672
381,-38,5,0.7053424142580969
382,-20,4,0.7046930689671469
383,9,4,0.7040443214699754
384,-45,6,0.7033961712162473
385,61,0,0.7027486176561344
386,-78,4,0.7021016602403145
387,-7,4,0.7014552984199712
388,16,4,0.7008095316467935
389,-28,4,0.7001643593729748
390,54,0,0.6995197810512132
391,52,0,0.6988757961347103
392,36,3,0.6982324040771715
393,15,4,0.6975896043328046
394,-40,6,0.6969473963563205
395,13,5,0.6963057796029316
396,5,4,0.695664753528352
397,-43,4,0.6950243175887968
398,55,0,0.6943844712409819
399,-30,5,0.6937452139421233
400,-25,5,0.6931065451499364
401,7,7,0.6924684643226363
402,-12,4,0.6918309709189365
403,2,4,0.691194064398049
404,4,4,0.6905577442196835
405,-21,4,0.6899220098440474
406,-8,4,0.6892868607318448
407,-18,4,0.688652296344276
408,25,5,0.6880183161430381
409,47,8,0.6873849195903231
410,9,4,0.6867521061488183
411,-15,4,0.6861198752817058
412,65,1,0.6854882264526616
413,-15,5,0.6848571591258558
414,6,7,0.6842266727659514
415,3,6,0.6835967668381047
416,6,4,0.682967440807964
417,63,1,0.6823386941416696
418,-7,4,0.6817105263058535
419,5,6,0.6810829367676385
420,4,5,0.680455924994638
421,69,1,0.6798294904549557
422,7,4,0.6792036326171845
423,17,4,0.6785783509504072
424,53,0,0.6779536449241949
425,10,4,0.677329514008607
426,-2,6,0.6767059576741911
427,2,5,0.6760829753919818
428,60,3,0.6754605666335011
429,-8,4,0.6748387308707572
430,12,4,0.6742174675762445
431,49,8,0.6735967762229429
432,-7,4,0.6729766562843178
433,-44,4,0.672357107234319
434,-15,4,0.6717381285473808
435,-21,4,0.6711197196984211
436,71,2,0.6705018801628416
437,-16,4,0.6698846094165265
438,9,6,0.6692679069358427
439,-16,4,0.6686517721976393
440,31,5,0.6680362046792467
441,-12,4,0.6674212038584768
442,20,5,0.6668067692136221
443,4,5,0.6661929002234553
444,16,5,0.6655795963672292
445,19,4,0.6649668571246756
446,4,4,0.6643546819760057
447,43,1,0.6637430704019088
448,-5,4,0.6631320218835528
449,-5,6,0.6625215359025827
450,-12,4,0.661911611941121
451,-14,5,0.661302249481767
452,-14,5,0.660693448007596
453,-45,5,0.6600852070021598
454,-4,5,0.6594775259494849
455,-57,5,0.6588704043340735
456,14,4,0.6582638416409018
457,9,5,0.6576578373554205
458,-18,4,0.657052390963554
459,25,4,0.6564475019516995
460,17,4,0.6558431698067277
461,-20,4,0.6552393940159813
462,6,6,0.654636174067275
463,14,4,0.654033509448895
464,13,5,0.6534313996495987
465,-3,5,0.6528298441586141
466,34,6,0.6522288424656395
467,-51,4,0.6516283940608427
468,2,6,0.6510284984348612
469,7,4,0.6504291550788013
470,15,5,0.6498303634842376
471,57,0,0.6492321231432132
472,6,6,0.6486344335482385
473,-17,4,0.648037294192291
474,-17,4,0.6474407045688152
475,2,5,0.646844664171722
476,59,3,0.646249172495388
477,-13,4,0.6456542290346555
478,21,6,0.6450598332848316
479,-16,4,0.6444659847416881
480,-6,4,0.6438726829014613
481,-31,5,0.6432799272608507
482,18,4,0.6426877173170197
483,1,4,0.6420960525675942
484,-2,4,0.6415049325106629
485,14,4,0.6409143566447765
486,10,5,0.640324324468947
487,11,5,0.6397348354826482
488,-29,5,0.6391458891858142
489,87,3,0.6385574850788396
490,6,4,0.6379696226625791
491,7,6,0.6373823014383467
492,74,3,0.6367955209079158
493,-22,5,0.6362092805735181
494,47,3,0.6356235799378438
495,3,4,0.6350384185040407
496,20,5,0.6344537957757144
497,63,0,0.6338697112569269
498,23,4,0.6332861644521975
499,-8,4,0.632703154866501
500,-3,4,0.6321206820052683
501,20,4,0.6315387453743854
502,24,5,0.6309573444801932
503,62,0,0.6303764788294874
504,14,6,0.6297961479295172
505,37,4,0.6292163512879859
506,-17,4,0.6286370884130498
507,11,4,0.628058358813318
508,10,5,0.627480161997852
509,37,5,0.6269024974761651
510,21,6,0.6263253647582226
511,2,4,0.6257487633544406
512,11,5,0.6251726927756859
513,15,4,0.6245971525332755
514,16,4,0.6240221421389768
515,26,5,0.6234476611050059
516,69,1,0.6228737089440288
517,22,4,0.6223002851691595
518,68,0,0.6217273892939604
519,-25,4,0.621155020832442
520,23,5,0.6205831792990618
521,-10,4,0.6200118642087246
522,6,5,0.6194410750767815
523,26,4,0.61887081141903
524,19,4,0.6183010727517134
525,23,6,0.6177318585915201
526,-22,5,0.6171631684555837
527,12,5,0.6165950018614822
528,7,4,0.6160273583272378
529,0,5,0.615460237371316
530,25,7,0.6148936385126266
531,-17,6,0.614327561270521
532,38,6,0.6137620051647942
533,-7,4,0.6131969697156827
534,-12,4,0.6126324544438647
535,-24,4,0.6120684588704599
536,-50,5,0.6115049825170288
537,25,4,0.610942024905572
538,16,6,0.6103795855585308
539,44,10,0.6098176639987855
540,15,6,0.6092562597496561
541,20,4,0.6086953723349012
542,11,4,0.6081350012787179
543,3,4,0.6075751461057414
544,24,4,0.6070158063410444
545,23,4,0.6064569815101367
546,-4,6,0.6058986711389655
547,10,4,0.6053408747539136
548,32,5,0.6047835918818004
549,17,4,0.6042268220498809
550,14,4,0.6036705647858449
551,-19,4,0.6031148196178174
552,13,4,0.6025595860743578
553,4,5,0.6020048636844592
554,-2,4,0.6014506519775485
555,19,8,0.600896950483486
556,27,5,0.6003437587325645
557,21,5,0.5997910762555094
558,34,5,0.5992389025834782
559,16,7,0.5986872372480596
560,22,4,0.5981360797812743
561,5,7,0.5975854297155727
562,-1,4,0.5970352865838369
563,27,6,0.596485649919378
564,41,9,0.5959365192559375
565,2,4,0.5953878941276854
566,13,4,0.5948397740692213
567,1,5,0.5942921586155726
568,6,4,0.5937450473021954
569,15,6,0.5931984396649727
570,23,4,0.5926523352402155
571,36,6,0.5921067335646613
572,27,4,0.591561634175474
573,18,4,0.591017036610244
574,17,5,0.5904729404069867
575,41,7,0.5899293451041439
576,13,7,0.589386250240581
577,20,4,0.588843655355589
578,27,5,0.5883015599888824
579,75,12,0.5877599636806
580,-2,4,0.5872188659713032
581,27,4,0.5866782664019771
582,49,8,0.5861381645140288
583,32,7,0.585598559849288
584,11,5,0.585059451950006
585,5,4,0.5845208403588554
586,11,4,0.5839827246189302
587,14,4,0.5834451042737447
588,23,4,0.5829079788672336
589,26,5,0.5823713479437513
590,5,4,0.5818352110480718
591,27,7,0.5812995677253882
592,16,4,0.5807644175213121
593,58,9,0.5802297599818738
594,-10,5,0.5796955946535212
595,27,5,0.5791619210831197
596,37,6,0.5786287388179522
597,39,6,0.5780960474057181
598,-7,4,0.5775638463945334
599,20,4,0.5770321353329297
600,38,6,0.5765009137698549
601,47,6,0.5759701812546714
602,55,6,0.5754399373371569
603,-7,4,0.5749101815675036
604,7,5,0.5743809134963177
605,16,4,0.573852132674619
606,7,4,0.5733238386538408
607,2,4,0.5727960309858292
608,13,6,0.5722687092228431
609,22,4,0.5717418729175535
610,63,7,0.571215521623043
611,9,4,0.570689654892806
612,0,4,0.5701642722807475
613,20,4,0.5696393733411839
614,10,6,0.569114957628841
615,29,5,0.5685910246988553
616,5,6,0.5680675741067723
617,28,9,0.5675446054085471
618,35,6,0.5670221181605434
619,23,5,0.5665001119195331
620,17,4,0.5659785862426964
621,17,4,0.5654575406876212
622,20,4,0.5649369748123025
623,40,5,0.5644168881751425
624,23,6,0.5638972803349495
625,19,4,0.5633781508509385
626,27,5,0.5628594992827296
627,-13,4,0.5623413251903491
628,21,5,0.5618236281342278
629,-13,4,0.5613064076752015
630,26,6,0.5607896633745099
631,68,2,0.560273394793797
632,-6,4,0.5597576014951102
633,25,4,0.5592422830409002
634,38,5,0.5587274389940202
635,12,4,0.5582130689177263
636,-6,4,0.5576991723756763
637,24,4,0.5571857489319298
638,3,4,0.556672798150948
639,14,4,0.5561603195975925
640,32,6,0.555648312837126
641,36,6,0.5551367774352113
642,22,5,0.5546257129579107
643,36,6,0.5541151189716866
644,55,2,0.5536049950434002
645,24,7,0.5530953407403112
646,32,7,0.5525861556300782
647,56,1,0.5520774392807574
648,-26,4,0.5515691912608028
649,4,5,0.5510614111390658
650,37,5,0.5505540984847945
651,15,4,0.5500472528676339
652,-34,4,0.5495408738576246
653,25,4,0.5490349610252037
654,48,8,0.5485295139412032
655,-8,5,0.5480245321768507
656,7,4,0.5475200153037679
657,29,6,0.5470159628939717
658,9,4,0.5465123745198721
659,18,4,0.5460092497542736
660,1,4,0.5455065881703732
661,-3,5,0.5450043893417615
662,26,6,0.5445026528424212
663,26,5,0.5440013782467273
664,18,4,0.5435005651294468
665,69,10,0.543000213065738
666,6,4,0.5425003216311503
667,8,4,0.5420008904016239
668,21,5,0.5415019189534895
669,21,4,0.5410034068634677
670,10,4,0.5405053537086689
671,19,5,0.5400077590665927
672,17,4,0.5395106225151277
673,-2,4,0.539013943632551
674,7,4,0.5385177219975281
675,15,4,0.5380219571891123
676,18,6,0.5375266487867446
677,25,4,0.5370317963702528
678,25,7,0.5365373995198518
679,22,4,0.5360434578161429
680,16,5,0.5355499708401137
681,27,4,0.535056938173137
682,20,6,0.5345643593969717
683,48,6,0.534072234093761
684,19,4,0.5335805618460334
685,-8,4,0.5330893422367016
686,12,4,0.5325985748490617
687,20,5,0.5321082592667943
688,-6,4,0.5316183950739626
689,27,6,0.5311289818550132
690,-18,4,0.5306400191947749
691,13,5,0.5301515066784588
692,-2,4,0.5296634438916579
693,25,4,0.5291758304203468
694,30,5,0.528688665850881
695,11,4,0.5282019497699971
696,11,4,0.527715681764812
697,39,7,0.5272298614228228
698,-1,8,0.5267444883319061
699,30,4,0.5262595620803182
700,18,4,0.5257750822566942
701,43,5,0.5252910484500484
702,15,4,0.5248074602497727
703,29,5,0.5243243172456376
704,28,4,0.5238416190277909
705,32,6,0.5233593651867582
706,37,9,0.5228775553134416
707,45,6,0.5223961889991198
708,30,6,0.5219152658354482
709,20,4,0.5214347854144578
710,21,4,0.5209547473285553
711,5,4,0.5204751511705223
712,9,5,0.519995996533516
713,21,5,0.5195172830110675
714,-9,4,0.5190390101970823
715,17,4,0.5185611776858398
716,84,10,0.5180837850719929
717,23,4,0.5176068319505677
718,35,4,0.517130317916963
719,27,5,0.5166542425669501
720,-22,4,0.5161786054966727
721,27,4,0.5157034063026459
722,33,5,0.5152286445817565
723,23,4,0.5147543199312624
724,28,4,0.514280431948792
725,27,4,0.5138069802323447
726,28,4,0.5133339643802893
727,43,7,0.5128613839913649
728,10,4,0.5123892386646797
729,30,5,0.5119175279997109
730,42,7,0.5114462515963049
731,12,6,0.5109754090546758
732,7,4,0.5105049999754063
733,26,4,0.5100350239594466
734,35,5,0.5095654806081142
735,29,4,0.5090963695230939
736,13,5,0.5086276903064367
737,1,4,0.5081594425605606
738,30,4,0.507691625888249
739,8,5,0.5072242398926514
740,17,4,0.5067572841772824
741,26,6,0.5062907583460219
742,26,4,0.5058246620031142
743,3,4,0.5053589947531678
744,28,5,0.5048937562011557
745,26,5,0.5044289459524142
746,26,4,0.503964563612643
747,39,6,0.5035006087879048
748,66,9,0.5030370810846251
749,25,6,0.5025739801095914
750,44,5,0.5021113054699536
751,25,5,0.501649056773223
752,30,4,0.5011872336272724
753,26,4,0.5007258356403351
754,-4,4,0.5002648624210059
755,23,4,0.49980431357823923
756,22,7,0.49934418872134995
757,13,5,0.49888448746001224
758,30,4,0.4984252094042599
759,50,6,0.4979663541644856
760,41,6,0.49750792135144073
761,2,5,0.497049910576235
762,17,4,0.4965923214503361
763,35,4,0.4961351535855696
764,12,5,0.49567840659411805
765,15,4,0.49522208008852153
766,14,5,0.4947661736816763
767,19,4,0.49431068698683545
768,14,4,0.49385561961760777
769,1,4,0.493400971187958
770,18,4,0.49294674131220606
771,28,5,0.4924929296050271
772,14,5,0.4920395356814509
773,12,5,0.49158655915686184
774,6,6,0.491133999646998
775,26,5,0.4906818567679517
776,8,5,0.4902301301361682
777,21,4,0.48977881936844625
778,32,5,0.48932792408193715
779,11,4,0.4888774438941448
780,22,4,0.4884273784229251
781,14,5,0.48797772728648586
782,30,4,0.4875284901033864
783,61,7,0.4870796664925369
784,19,6,0.4866312560731989
785,26,4,0.48618325846498395
786,29,6,0.4857356732878541
787,24,5,0.48528850016212105
788,21,5,0.4848417387084463
789,22,4,0.4843953885478403
790,44,6,0.48394944930166267
791,17,4,0.48350392059162134
792,18,4,0.4830588020397727
793,20,4,0.48261409326852095
794,17,4,0.4821697939006181
795,42,6,0.4817259035591631
796,14,4,0.4812824218676024
797,29,4,0.48083934844972853
798,22,4,0.4803966829296809
799,12,4,0.4799544249319445
800,15,4,0.47951257408135023
801,26,4,0.47907113000307444
802,14,4,0.47863009232263837
803,37,5,0.4781894606659082
804,32,5,0.4777492346590943
805,27,4,0.4773094139287514
806,17,4,0.47686999810177794
807,41,6,0.47643098680541573
808,37,5,0.4759923796672499
809,48,6,0.47555417631520835
810,51,7,0.47511637637756154
811,17,7,0.47467897948292215
812,29,4,0.4742419852602447
813,27,5,0.4738053933388254
814,19,5,0.47336920334830157
815,26,4,0.4729334149186518
816,35,7,0.472498027680195
817,31,6,0.47206304126359055
818,44,7,0.4716284552998379
819,36,4,0.471194269420276
820,53,7,0.4707604832565835
821,19,6,0.47032709644077786
822,53,1,0.46989410860521547
823,39,5,0.46946151938259106
824,22,4,0.4690293284059377
825,47,7,0.46859753530862597
826,24,4,0.4681661397243644
827,19,4,0.46773514128719823
828,35,6,0.46730453963151003
829,29,4,0.46687433439201875
830,29,5,0.46644452520377977
831,28,4,0.4660151117021842
832,30,4,0.465586093522959
833,24,4,0.4651574703021664
834,-4,4,0.46472924167620383
835,8,5,0.4643014072818032
836,30,5,0.4638739667560311
837,30,5,0.4634469197362881
838,28,4,0.4630202658603085
839,-15,4,0.4625940047661603
840,15,5,0.4621681360922446
841,27,5,0.4617426594772955
842,41,6,0.4613175745603794
843,21,4,0.46089288098089537
844,9,4,0.460468578378574
845,43,7,0.4600446663934781
846,27,4,0.4596211446660013
847,5,4,0.4591980128368687
848,26,4,0.45877527054713574
849,24,4,0.45835291743818884
850,35,4,0.45793095315174404
851,46,6,0.4575093773298476
852,25,5,0.457088189614875
853,12,5,0.45666738964953135
854,25,5,0.4562469770768503
855,29,4,0.4558269515401943
856,12,4,0.4554073126832542
857,27,7,0.4549880601500486
858,30,5,0.4545691935849242
859,40,5,0.45415071263255474
860,62,8,0.4537326169379414
861,68,9,0.45331490614641196
862,24,4,0.4528975799036208
863,42,5,0.4524806378555485
864,17,4,0.45206407964850154
865,16,5,0.45164790492911205
866,25,5,0.4512321133443375
867,35,5,0.45081670454146017
868,8,4,0.4504016781680874
869,75,8,0.4499870338721506
870,34,5,0.44957277130190554
871,18,4,0.44915889010593174
872,38,5,0.4487453899331322
873,-12,4,0.4483322704327331
874,35,4,0.44791953125428374
875,24,4,0.4475071720476559
876,28,4,0.44709519246304363
877,17,4,0.44668359215096315
878,31,4,0.4462723707622524
879,27,4,0.44586152794807066
880,40,5,0.4454510633598985
881,39,5,0.44504097664953723
882,24,5,0.4446312674691087
883,23,7,0.4442219354710552
884,25,5,0.44381298030813876
885,39,7,0.44340440163344125
886,14,5,0.44299619910036375
887,25,4,0.4425883723626266
888,64,10,0.44218092107426876
889,44,7,0.4417738448896479
890,33,4,0.44136714346343964
891,34,6,0.4409608164506377
892,27,4,0.4405548635065533
893,77,10,0.44014928428681516
894,30,4,0.43974407844736874
895,27,6,0.4393392456444764
896,49,7,0.43893478553471715
897,37,6,0.4385306977749857
898,22,4,0.4381269820224931
899,17,4,0.43772363793476565
900,36,4,0.4373206651696451
901,15,4,0.43691806338528805
902,31,4,0.436515832240166
903,21,4,0.4361139713930647
904,35,4,0.4357124805030841
905,42,6,0.43531135922963793
906,33,5,0.43491060723245356
907,24,4,0.43451022417157154
908,13,5,0.4341102097073455
909,14,6,0.43371056350044146
910,14,4,0.43331128521183826
911,23,4,0.43291237450282644
912,33,6,0.43251383103500873
913,45,6,0.4321156544702991
914,18,4,0.4317178444709229
915,30,5,0.4313204006994164
916,34,4,0.4309233228186265
917,36,5,0.4305266104917107
918,43,6,0.4301302633821363
919,35,5,0.4297342811536806
920,-1,4,0.42933866347043037
921,35,4,0.4289434099967817
922,53,9,0.42854852039743957
