Episodes,Episodic Return,Scores,Epsilon
156,104,0,1.0
157,106,0,1.0
158,131,2,1.0
159,119,1,1.0
160,131,3,1.0
161,53,4,1.0
162,98,0,1.0
163,117,1,1.0
164,114,0,1.0
165,116,1,1.0
166,98,0,1.0
167,100,0,1.0
168,128,2,1.0
169,58,4,1.0
170,107,1,1.0
171,144,1,1.0
172,104,0,1.0
173,105,1,1.0
174,102,0,1.0
175,138,2,1.0
176,96,0,1.0
177,84,0,1.0
178,100,0,1.0
179,100,0,1.0
180,98,0,1.0
181,92,1,1.0
182,118,0,1.0
183,106,0,1.0
184,52,4,1.0
185,90,0,1.0
186,137,2,1.0
187,107,1,1.0
188,96,0,1.0
189,100,0,1.0
190,106,1,1.0
191,114,0,1.0
192,133,2,1.0
193,68,5,1.0
194,124,1,1.0
195,129,2,1.0
196,127,2,1.0
197,100,0,1.0
198,102,0,1.0
199,128,1,1.0
200,100,0,1.0
201,125,1,1.0
202,72,4,1.0
203,57,4,1.0
204,113,1,1.0
205,130,2,1.0
206,115,1,1.0
207,100,0,1.0
208,104,0,1.0
209,118,1,1.0
210,108,1,1.0
211,107,1,1.0
212,134,3,1.0
213,125,1,1.0
214,74,5,1.0
215,112,1,1.0
216,75,5,1.0
217,102,0,1.0
218,94,0,1.0
219,121,2,1.0
220,112,1,1.0
221,115,1,1.0
222,104,0,1.0
223,64,5,1.0
224,106,0,1.0
225,50,4,1.0
226,116,1,1.0
227,100,0,1.0
228,94,0,1.0
229,63,5,1.0
230,109,1,1.0
231,124,1,1.0
232,58,4,1.0
233,46,4,1.0
234,116,1,1.0
235,109,1,1.0
236,119,1,1.0
237,98,0,1.0
238,116,1,1.0
239,120,0,1.0
240,111,2,1.0
241,102,1,1.0
242,92,0,1.0
243,153,3,1.0
244,108,2,1.0
245,84,0,1.0
246,88,0,1.0
247,108,0,1.0
248,104,0,1.0
249,39,4,1.0
250,124,1,1.0
251,118,3,1.0
252,100,0,1.0
253,112,1,1.0
254,46,4,1.0
255,120,1,1.0
256,94,0,1.0
257,163,3,1.0
258,111,1,1.0
259,110,0,1.0
260,101,1,1.0
261,107,1,1.0
262,88,0,1.0
263,116,0,1.0
264,136,2,1.0
265,84,0,1.0
266,60,4,1.0
267,110,0,1.0
268,109,1,1.0
269,100,0,1.0
270,141,2,1.0
271,102,0,1.0
272,142,3,1.0
273,100,0,1.0
274,112,0,1.0
275,111,1,1.0
276,121,2,1.0
277,98,0,1.0
278,58,4,1.0
279,109,1,1.0
280,126,2,1.0
281,131,3,1.0
282,55,4,1.0
283,100,0,1.0
284,125,3,1.0
285,139,2,1.0
286,115,2,1.0
287,64,5,1.0
288,130,2,1.0
289,94,0,1.0
290,127,2,1.0
291,98,0,1.0
292,54,4,1.0
293,121,1,1.0
294,133,2,1.0
295,50,4,1.0
296,125,1,1.0
297,50,4,1.0
298,80,5,1.0
299,131,2,1.0
300,114,1,1.0
301,150,3,1.0
302,125,3,1.0
303,124,3,1.0
304,117,1,1.0
305,138,3,1.0
306,104,0,1.0
307,120,2,1.0
308,136,2,1.0
309,142,3,1.0
310,112,0,1.0
311,98,0,1.0
312,55,4,1.0
313,100,0,1.0
314,128,2,1.0
315,122,1,1.0
316,129,3,1.0
317,108,0,1.0
318,102,0,1.0
319,119,2,1.0
320,120,2,1.0
321,116,1,1.0
322,111,1,1.0
323,90,0,1.0
324,104,0,1.0
325,132,3,1.0
326,106,0,1.0
327,164,3,1.0
328,119,1,1.0
329,144,3,1.0
330,120,1,1.0
331,109,1,1.0
332,140,3,1.0
333,98,0,1.0
334,98,0,1.0
335,104,0,1.0
336,117,1,1.0
337,106,0,1.0
338,90,0,1.0
339,55,4,1.0
340,148,3,1.0
341,98,0,1.0
342,132,2,1.0
343,120,1,1.0
344,152,3,1.0
345,126,1,1.0
346,104,0,1.0
347,112,1,1.0
348,114,1,1.0
349,100,1,1.0
350,143,3,1.0
351,59,4,1.0
352,108,1,1.0
353,139,3,1.0
354,94,0,1.0
355,104,0,1.0
356,131,2,1.0
357,131,2,1.0
358,62,4,1.0
359,127,2,1.0
360,116,1,1.0
361,126,2,1.0
362,94,0,1.0
363,96,0,1.0
364,124,1,1.0
365,118,2,1.0
366,106,0,1.0
367,127,2,1.0
368,138,3,1.0
369,128,1,1.0
370,100,0,1.0
371,98,0,1.0
372,64,4,1.0
373,106,0,1.0
374,100,0,1.0
375,126,2,1.0
376,114,1,1.0
377,98,0,1.0
378,135,3,1.0
379,136,1,1.0
380,46,4,1.0
381,102,0,1.0
382,100,0,1.0
383,130,2,1.0
384,66,4,1.0
385,59,4,1.0
386,122,1,1.0
387,102,0,1.0
388,104,0,1.0
389,108,0,1.0
390,101,1,1.0
391,133,2,1.0
392,94,0,1.0
393,105,1,1.0
394,118,2,1.0
395,106,1,1.0
396,114,2,1.0
397,138,2,1.0
398,107,1,1.0
399,36,4,1.0
400,98,0,1.0
401,98,0,1.0
402,88,0,1.0
403,98,0,1.0
404,120,2,1.0
405,102,0,1.0
406,148,2,1.0
407,108,0,1.0
408,113,1,1.0
409,100,0,1.0
410,123,2,1.0
411,102,0,1.0
412,104,0,1.0
413,96,0,1.0
414,85,6,1.0
415,108,0,1.0
416,129,3,1.0
417,104,0,1.0
418,106,0,1.0
419,103,1,1.0
420,102,0,1.0
421,94,0,1.0
422,127,1,1.0
423,102,0,1.0
424,123,1,1.0
425,138,3,1.0
426,102,0,1.0
427,114,1,1.0
428,129,3,1.0
429,119,1,1.0
430,92,0,1.0
431,39,4,1.0
432,123,2,1.0
433,104,0,1.0
434,90,0,1.0
435,143,2,1.0
436,100,0,1.0
437,64,5,1.0
438,126,2,1.0
439,110,0,1.0
440,109,1,1.0
441,126,2,1.0
442,112,0,1.0
443,117,2,1.0
444,100,0,1.0
445,123,3,1.0
446,151,3,1.0
447,120,1,1.0
448,141,2,1.0
449,88,0,1.0
450,131,2,1.0
451,128,2,1.0
452,94,1,1.0
453,50,4,1.0
454,98,0,1.0
455,78,0,1.0
456,58,4,1.0
457,100,1,1.0
458,57,4,1.0
459,90,0,1.0
460,104,0,1.0
461,118,1,1.0
462,100,0,1.0
463,60,5,1.0
464,108,0,1.0
465,146,3,1.0
466,120,1,1.0
467,147,2,1.0
468,102,0,1.0
469,110,1,1.0
470,118,2,1.0
471,90,0,1.0
472,114,0,1.0
473,112,0,1.0
474,128,2,1.0
475,122,0,1.0
476,108,1,1.0
477,96,0,1.0
478,44,4,1.0
479,100,0,1.0
480,136,3,1.0
481,110,1,1.0
482,96,0,1.0
483,69,4,1.0
484,98,0,1.0
485,76,0,1.0
486,106,0,1.0
487,61,4,1.0
488,100,0,1.0
489,141,2,1.0
490,88,0,1.0
491,107,1,1.0
492,106,0,1.0
493,102,0,1.0
494,108,1,1.0
495,108,0,1.0
496,140,2,1.0
497,82,0,1.0
498,138,3,1.0
499,104,0,1.0
500,111,1,1.0
