Episodes,Episodic Return,Epsilon
272,-90,0.7289999999999998
273,-100,0.7279999999999998
274,-100,0.7269999999999998
275,-80,0.7259999999999998
276,-100,0.7249999999999998
277,-100,0.7239999999999998
278,-90,0.7229999999999998
279,-90,0.7219999999999998
280,-100,0.7209999999999998
281,-90,0.7199999999999998
282,-70,0.7189999999999998
283,-100,0.7179999999999997
284,-100,0.7169999999999997
285,-80,0.7159999999999997
286,-100,0.7149999999999997
287,-90,0.7139999999999997
288,-100,0.7129999999999997
289,-100,0.7119999999999997
290,-100,0.7109999999999997
291,-90,0.7099999999999997
292,-100,0.7089999999999997
293,-90,0.7079999999999997
294,-90,0.7069999999999997
295,-100,0.7059999999999997
296,-100,0.7049999999999997
297,-90,0.7039999999999997
298,-100,0.7029999999999997
299,-90,0.7019999999999997
300,-90,0.7009999999999997
301,-100,0.6999999999999997
302,-90,0.6989999999999997
303,-90,0.6979999999999997
304,-100,0.6969999999999997
305,-100,0.6959999999999997
306,-90,0.6949999999999997
307,-100,0.6939999999999997
308,-100,0.6929999999999997
309,-90,0.6919999999999997
310,-100,0.6909999999999997
311,-100,0.6899999999999997
312,-100,0.6889999999999997
313,-100,0.6879999999999997
314,-90,0.6869999999999997
315,-80,0.6859999999999997
316,-100,0.6849999999999997
317,-100,0.6839999999999997
318,-70,0.6829999999999997
319,-100,0.6819999999999997
320,-100,0.6809999999999997
321,-90,0.6799999999999997
322,-100,0.6789999999999997
323,-100,0.6779999999999997
324,-70,0.6769999999999997
325,-90,0.6759999999999997
326,-100,0.6749999999999997
327,-100,0.6739999999999997
328,-90,0.6729999999999997
329,-100,0.6719999999999997
330,-100,0.6709999999999997
331,-100,0.6699999999999997
332,-100,0.6689999999999997
333,-100,0.6679999999999997
334,-90,0.6669999999999997
335,-100,0.6659999999999997
336,-100,0.6649999999999997
337,-90,0.6639999999999997
338,-100,0.6629999999999997
339,-100,0.6619999999999997
340,-100,0.6609999999999997
341,-90,0.6599999999999997
342,-100,0.6589999999999997
343,-80,0.6579999999999997
344,-100,0.6569999999999997
345,-100,0.6559999999999997
346,-100,0.6549999999999997
347,-90,0.6539999999999997
348,-100,0.6529999999999997
349,-100,0.6519999999999997
350,-80,0.6509999999999997
351,-90,0.6499999999999997
352,-100,0.6489999999999997
353,-100,0.6479999999999997
354,-80,0.6469999999999997
355,-70,0.6459999999999997
356,-90,0.6449999999999997
357,-80,0.6439999999999997
358,-90,0.6429999999999997
359,-100,0.6419999999999997
360,-70,0.6409999999999997
361,-80,0.6399999999999997
362,-80,0.6389999999999997
363,-100,0.6379999999999997
364,-90,0.6369999999999997
365,-90,0.6359999999999997
366,-100,0.6349999999999997
367,-90,0.6339999999999997
368,-100,0.6329999999999997
369,-90,0.6319999999999997
370,-100,0.6309999999999997
371,-90,0.6299999999999997
372,-80,0.6289999999999997
373,-100,0.6279999999999997
374,-70,0.6269999999999997
375,-100,0.6259999999999997
376,-100,0.6249999999999997
377,-90,0.6239999999999997
378,-100,0.6229999999999997
379,-100,0.6219999999999997
380,-100,0.6209999999999997
381,-90,0.6199999999999997
382,-100,0.6189999999999997
383,-90,0.6179999999999997
384,-100,0.6169999999999997
385,-100,0.6159999999999997
386,-90,0.6149999999999997
387,-70,0.6139999999999997
388,-90,0.6129999999999997
389,-90,0.6119999999999997
390,-100,0.6109999999999997
391,-90,0.6099999999999997
392,-100,0.6089999999999997
393,-100,0.6079999999999997
394,-70,0.6069999999999997
395,-100,0.6059999999999997
396,-100,0.6049999999999996
397,-80,0.6039999999999996
398,-100,0.6029999999999996
399,-90,0.6019999999999996
400,-90,0.6009999999999996
401,-100,0.5999999999999996
402,-100,0.5989999999999996
403,-100,0.5979999999999996
404,-100,0.5969999999999996
405,-90,0.5959999999999996
406,-100,0.5949999999999996
407,-100,0.5939999999999996
408,-100,0.5929999999999996
409,-90,0.5919999999999996
410,-100,0.5909999999999996
411,-90,0.5899999999999996
412,-90,0.5889999999999996
413,-90,0.5879999999999996
414,-100,0.5869999999999996
415,-100,0.5859999999999996
416,-100,0.5849999999999996
417,-90,0.5839999999999996
418,-80,0.5829999999999996
419,-80,0.5819999999999996
420,-100,0.5809999999999996
421,-100,0.5799999999999996
422,-90,0.5789999999999996
423,-100,0.5779999999999996
424,-100,0.5769999999999996
425,-100,0.5759999999999996
426,-80,0.5749999999999996
427,-100,0.5739999999999996
428,-100,0.5729999999999996
429,-70,0.5719999999999996
430,-90,0.5709999999999996
431,-100,0.5699999999999996
432,-80,0.5689999999999996
433,-100,0.5679999999999996
434,-80,0.5669999999999996
435,-100,0.5659999999999996
436,-80,0.5649999999999996
437,-100,0.5639999999999996
438,-100,0.5629999999999996
439,-100,0.5619999999999996
440,-90,0.5609999999999996
441,-90,0.5599999999999996
442,-90,0.5589999999999996
443,-100,0.5579999999999996
444,-100,0.5569999999999996
445,-100,0.5559999999999996
446,-100,0.5549999999999996
447,-100,0.5539999999999996
448,-90,0.5529999999999996
449,-90,0.5519999999999996
450,-100,0.5509999999999996
451,-100,0.5499999999999996
452,-100,0.5489999999999996
453,-90,0.5479999999999996
454,-90,0.5469999999999996
455,-100,0.5459999999999996
456,-100,0.5449999999999996
457,-90,0.5439999999999996
458,-90,0.5429999999999996
459,-80,0.5419999999999996
460,-100,0.5409999999999996
461,-100,0.5399999999999996
462,-100,0.5389999999999996
463,-100,0.5379999999999996
464,-90,0.5369999999999996
465,-90,0.5359999999999996
466,-90,0.5349999999999996
467,-80,0.5339999999999996
468,-100,0.5329999999999996
469,-80,0.5319999999999996
470,-100,0.5309999999999996
471,-100,0.5299999999999996
472,-100,0.5289999999999996
473,-90,0.5279999999999996
474,-100,0.5269999999999996
475,-100,0.5259999999999996
476,-90,0.5249999999999996
477,-100,0.5239999999999996
478,-100,0.5229999999999996
479,-100,0.5219999999999996
480,-100,0.5209999999999996
481,-100,0.5199999999999996
482,-90,0.5189999999999996
483,-90,0.5179999999999996
484,-90,0.5169999999999996
485,-90,0.5159999999999996
486,-100,0.5149999999999996
487,-100,0.5139999999999996
488,-90,0.5129999999999996
489,-100,0.5119999999999996
490,-70,0.5109999999999996
491,-100,0.5099999999999996
492,-90,0.5089999999999996
493,-100,0.5079999999999996
494,-100,0.5069999999999996
495,-100,0.5059999999999996
496,-90,0.5049999999999996
497,-90,0.5039999999999996
498,-100,0.5029999999999996
499,-90,0.5019999999999996
500,-100,0.5009999999999996
501,-80,0.49999999999999956
502,-90,0.49899999999999956
503,-90,0.49799999999999955
504,-100,0.49699999999999955
505,-90,0.49599999999999955
506,-90,0.49499999999999955
507,-100,0.49399999999999955
508,-100,0.49299999999999955
509,-100,0.49199999999999955
510,-100,0.49099999999999955
511,-90,0.48999999999999955
512,-100,0.48899999999999955
513,-90,0.48799999999999955
514,-100,0.48699999999999954
515,-100,0.48599999999999954
516,-100,0.48499999999999954
517,-100,0.48399999999999954
518,-100,0.48299999999999954
519,-100,0.48199999999999954
520,-90,0.48099999999999954
521,-100,0.47999999999999954
522,-100,0.47899999999999954
523,-100,0.47799999999999954
524,-100,0.47699999999999954
525,-100,0.47599999999999953
526,-100,0.47499999999999953
527,-100,0.47399999999999953
528,-100,0.47299999999999953
529,-100,0.47199999999999953
530,-100,0.47099999999999953
531,-100,0.46999999999999953
532,-100,0.46899999999999953
533,-100,0.4679999999999995
534,-80,0.4669999999999995
535,-100,0.4659999999999995
536,-100,0.4649999999999995
537,-90,0.4639999999999995
538,-100,0.4629999999999995
539,-100,0.4619999999999995
540,-90,0.4609999999999995
541,-100,0.4599999999999995
542,-80,0.4589999999999995
543,-100,0.4579999999999995
544,-90,0.4569999999999995
545,-90,0.4559999999999995
546,-100,0.4549999999999995
547,-100,0.4539999999999995
548,-80,0.4529999999999995
549,-100,0.4519999999999995
550,-100,0.4509999999999995
551,-100,0.4499999999999995
552,-90,0.4489999999999995
553,-90,0.4479999999999995
554,-80,0.4469999999999995
555,-100,0.4459999999999995
556,-90,0.4449999999999995
557,-90,0.4439999999999995
558,-90,0.4429999999999995
559,-100,0.4419999999999995
560,-90,0.4409999999999995
561,-100,0.4399999999999995
562,-100,0.4389999999999995
563,-100,0.4379999999999995
564,-100,0.4369999999999995
565,-90,0.4359999999999995
566,-80,0.4349999999999995
567,-90,0.4339999999999995
568,-90,0.4329999999999995
569,-100,0.4319999999999995
570,-100,0.4309999999999995
571,-100,0.4299999999999995
572,-100,0.4289999999999995
573,-100,0.4279999999999995
574,-90,0.4269999999999995
575,-100,0.4259999999999995
576,-100,0.4249999999999995
577,-90,0.4239999999999995
578,-100,0.4229999999999995
579,-100,0.4219999999999995
580,-100,0.4209999999999995
581,-100,0.4199999999999995
582,-100,0.4189999999999995
583,-100,0.4179999999999995
584,-100,0.4169999999999995
585,-100,0.4159999999999995
586,-80,0.4149999999999995
587,-90,0.4139999999999995
588,-90,0.4129999999999995
589,-90,0.4119999999999995
590,-100,0.4109999999999995
591,-100,0.4099999999999995
592,-80,0.4089999999999995
593,-100,0.4079999999999995
594,-80,0.4069999999999995
595,-100,0.4059999999999995
596,-90,0.40499999999999947
597,-100,0.40399999999999947
598,-60,0.40299999999999947
599,-100,0.40199999999999947
600,-90,0.40099999999999947
601,-90,0.39999999999999947
602,-90,0.39899999999999947
603,-90,0.39799999999999947
604,-100,0.39699999999999946
605,-90,0.39599999999999946
606,-90,0.39499999999999946
607,-100,0.39399999999999946
608,-100,0.39299999999999946
609,-100,0.39199999999999946
610,-80,0.39099999999999946
611,-60,0.38999999999999946
612,-80,0.38899999999999946
613,-90,0.38799999999999946
614,-80,0.38699999999999946
615,-80,0.38599999999999945
616,-90,0.38499999999999945
617,-90,0.38399999999999945
618,-70,0.38299999999999945
619,-90,0.38199999999999945
620,-90,0.38099999999999945
621,-80,0.37999999999999945
622,-90,0.37899999999999945
623,-90,0.37799999999999945
624,-100,0.37699999999999945
625,-80,0.37599999999999945
626,-100,0.37499999999999944
627,-100,0.37399999999999944
628,-100,0.37299999999999944
629,-90,0.37199999999999944
630,-60,0.37099999999999944
631,-100,0.36999999999999944
632,-100,0.36899999999999944
633,-100,0.36799999999999944
634,-100,0.36699999999999944
635,-90,0.36599999999999944
636,-100,0.36499999999999944
637,-90,0.36399999999999944
638,-100,0.36299999999999943
639,-90,0.36199999999999943
640,-100,0.36099999999999943
641,-90,0.35999999999999943
642,-60,0.35899999999999943
643,-80,0.35799999999999943
644,-80,0.35699999999999943
645,-100,0.35599999999999943
646,-90,0.3549999999999994
647,-100,0.3539999999999994
648,-90,0.3529999999999994
649,-90,0.3519999999999994
650,-100,0.3509999999999994
651,-80,0.3499999999999994
652,-80,0.3489999999999994
653,-80,0.3479999999999994
654,-80,0.3469999999999994
655,-100,0.3459999999999994
656,-100,0.3449999999999994
657,-100,0.3439999999999994
658,-100,0.3429999999999994
659,-80,0.3419999999999994
660,-100,0.3409999999999994
661,-100,0.3399999999999994
662,-80,0.3389999999999994
663,-90,0.3379999999999994
664,-100,0.3369999999999994
665,-50,0.3359999999999994
666,-100,0.3349999999999994
667,-90,0.3339999999999994
668,-90,0.3329999999999994
669,-90,0.3319999999999994
670,-100,0.3309999999999994
671,-90,0.3299999999999994
672,-90,0.3289999999999994
673,-80,0.3279999999999994
674,-90,0.3269999999999994
675,-90,0.3259999999999994
676,-100,0.3249999999999994
677,-60,0.3239999999999994
678,-100,0.3229999999999994
679,-90,0.3219999999999994
680,-80,0.3209999999999994
681,-70,0.3199999999999994
682,-90,0.3189999999999994
683,-80,0.3179999999999994
684,-60,0.3169999999999994
685,-100,0.3159999999999994
686,-60,0.3149999999999994
687,-90,0.3139999999999994
688,-80,0.3129999999999994
689,-100,0.3119999999999994
690,-90,0.3109999999999994
691,-90,0.3099999999999994
692,-90,0.3089999999999994
693,-80,0.3079999999999994
694,-90,0.3069999999999994
695,-60,0.3059999999999994
696,-60,0.3049999999999994
697,-80,0.3039999999999994
698,-70,0.3029999999999994
699,-90,0.3019999999999994
700,-100,0.3009999999999994
701,-100,0.2999999999999994
702,-100,0.2989999999999994
703,-80,0.2979999999999994
704,-100,0.2969999999999994
705,-100,0.2959999999999994
706,-100,0.2949999999999994
707,-80,0.2939999999999994
708,-90,0.29299999999999937
709,-90,0.29199999999999937
710,-90,0.29099999999999937
711,-90,0.28999999999999937
712,-60,0.28899999999999937
713,-100,0.28799999999999937
714,-70,0.28699999999999937
715,-100,0.28599999999999937
716,-90,0.28499999999999936
717,-100,0.28399999999999936
718,-90,0.28299999999999936
719,-80,0.28199999999999936
720,-90,0.28099999999999936
721,-50,0.27999999999999936
722,-90,0.27899999999999936
723,-100,0.27799999999999936
724,-100,0.27699999999999936
725,-70,0.27599999999999936
726,-100,0.27499999999999936
727,-100,0.27399999999999936
728,-90,0.27299999999999935
729,-100,0.27199999999999935
730,-100,0.27099999999999935
731,-100,0.26999999999999935
732,-80,0.26899999999999935
733,-100,0.26799999999999935
734,-100,0.26699999999999935
735,-70,0.26599999999999935
736,-90,0.26499999999999935
737,-90,0.26399999999999935
738,-80,0.26299999999999935
739,-90,0.26199999999999934
740,-100,0.26099999999999934
741,-80,0.25999999999999934
742,-90,0.25899999999999934
743,-100,0.25799999999999934
744,-100,0.25699999999999934
745,-80,0.25599999999999934
746,-100,0.25499999999999934
747,-90,0.25399999999999934
748,-100,0.25299999999999934
749,-90,0.25199999999999934
750,-80,0.25099999999999933
751,-100,0.24999999999999933
752,-100,0.24899999999999933
753,-100,0.24799999999999933
754,-100,0.24699999999999933
755,-80,0.24599999999999933
756,-80,0.24499999999999933
757,-70,0.24399999999999933
758,-100,0.24299999999999933
759,-90,0.24199999999999933
760,-100,0.24099999999999933
761,-90,0.23999999999999932
762,-90,0.23899999999999932
763,-70,0.23799999999999932
764,-90,0.23699999999999932
765,-60,0.23599999999999932
766,-70,0.23499999999999932
767,-100,0.23399999999999932
768,-60,0.23299999999999932
769,-70,0.23199999999999932
770,-90,0.23099999999999932
771,-100,0.22999999999999932
772,-100,0.22899999999999932
773,-70,0.22799999999999931
774,-60,0.2269999999999993
775,-90,0.2259999999999993
776,-80,0.2249999999999993
777,-90,0.2239999999999993
778,-90,0.2229999999999993
779,-100,0.2219999999999993
780,-100,0.2209999999999993
781,-80,0.2199999999999993
782,-100,0.2189999999999993
783,-100,0.2179999999999993
784,-80,0.2169999999999993
785,-100,0.2159999999999993
786,-90,0.2149999999999993
787,-100,0.2139999999999993
788,-100,0.2129999999999993
789,-100,0.2119999999999993
790,-60,0.2109999999999993
791,-80,0.2099999999999993
792,-60,0.2089999999999993
793,-100,0.2079999999999993
794,-70,0.2069999999999993
795,-90,0.2059999999999993
796,-90,0.2049999999999993
797,-90,0.2039999999999993
798,-90,0.2029999999999993
799,-90,0.2019999999999993
800,-90,0.2009999999999993
801,-100,0.1999999999999993
802,-80,0.1989999999999993
803,-100,0.1979999999999993
804,-100,0.1969999999999993
805,-90,0.19599999999999929
806,-100,0.19499999999999929
807,-100,0.19399999999999928
808,-100,0.19299999999999928
809,-100,0.19199999999999928
810,-100,0.19099999999999928
811,-100,0.18999999999999928
812,-100,0.18899999999999928
813,-60,0.18799999999999928
814,-100,0.18699999999999928
815,-100,0.18599999999999928
816,-100,0.18499999999999928
817,-100,0.18399999999999928
818,-100,0.18299999999999927
819,-90,0.18199999999999927
820,-70,0.18099999999999927
821,-80,0.17999999999999927
822,-100,0.17899999999999927
823,-100,0.17799999999999927
824,-80,0.17699999999999927
825,-80,0.17599999999999927
826,-100,0.17499999999999927
827,-90,0.17399999999999927
828,-90,0.17299999999999927
829,-90,0.17199999999999926
830,-100,0.17099999999999926
831,-100,0.16999999999999926
832,-100,0.16899999999999926
833,-50,0.16799999999999926
834,-80,0.16699999999999926
835,-90,0.16599999999999926
836,-90,0.16499999999999926
837,-60,0.16399999999999926
838,-100,0.16299999999999926
839,-80,0.16199999999999926
840,-90,0.16099999999999925
841,-80,0.15999999999999925
842,-70,0.15899999999999925
843,-70,0.15799999999999925
844,-90,0.15699999999999925
845,-100,0.15599999999999925
846,-90,0.15499999999999925
847,-90,0.15399999999999925
848,-50,0.15299999999999925
849,-100,0.15199999999999925
850,-80,0.15099999999999925
851,-90,0.14999999999999925
852,-100,0.14899999999999924
853,-90,0.14799999999999924
854,-90,0.14699999999999924
855,-100,0.14599999999999924
856,-100,0.14499999999999924
857,-100,0.14399999999999924
858,-90,0.14299999999999924
859,-100,0.14199999999999924
860,-100,0.14099999999999924
861,-50,0.13999999999999924
862,-90,0.13899999999999924
863,-100,0.13799999999999923
864,-70,0.13699999999999923
865,-100,0.13599999999999923
866,-80,0.13499999999999923
867,-90,0.13399999999999923
868,-90,0.13299999999999923
869,-70,0.13199999999999923
870,-90,0.13099999999999923
871,-100,0.12999999999999923
872,-100,0.12899999999999923
873,-80,0.12799999999999923
874,-100,0.12699999999999922
875,-100,0.12599999999999922
876,-100,0.12499999999999922
877,-60,0.12399999999999922
878,-90,0.12299999999999922
879,-100,0.12199999999999922
880,-100,0.12099999999999922
881,-100,0.11999999999999922
882,-100,0.11899999999999922
883,-60,0.11799999999999922
884,-80,0.11699999999999922
885,-100,0.11599999999999921
886,-70,0.11499999999999921
887,-100,0.11399999999999921
888,-90,0.11299999999999921
889,-60,0.11199999999999921
890,-100,0.11099999999999921
891,-100,0.10999999999999921
892,-90,0.10899999999999921
893,-100,0.10799999999999921
894,-100,0.1069999999999992
895,-100,0.1059999999999992
896,-90,0.1049999999999992
897,-100,0.1039999999999992
898,-70,0.1029999999999992
899,-90,0.1019999999999992
900,-100,0.1009999999999992
901,-100,0.0999999999999992
902,-80,0.0989999999999992
903,-80,0.0979999999999992
904,-100,0.0969999999999992
905,-80,0.0959999999999992
906,-100,0.0949999999999992
907,-80,0.0939999999999992
908,-100,0.0929999999999992
909,-100,0.0919999999999992
910,-90,0.09099999999999919
911,-90,0.08999999999999919
912,-90,0.08899999999999919
913,-80,0.08799999999999919
914,-100,0.08699999999999919
915,-70,0.08599999999999919
916,-90,0.08499999999999919
917,-80,0.08399999999999919
918,-100,0.08299999999999919
919,-100,0.08199999999999918
920,-90,0.08099999999999918
921,-70,0.07999999999999918
922,-90,0.07899999999999918
923,-90,0.07799999999999918
924,-100,0.07699999999999918
925,-100,0.07599999999999918
926,-100,0.07499999999999918
927,-80,0.07399999999999918
928,-100,0.07299999999999918
929,-80,0.07199999999999918
930,-100,0.07099999999999917
931,-80,0.06999999999999917
932,-90,0.06899999999999917
933,-90,0.06799999999999917
934,-90,0.06699999999999917
935,-100,0.06599999999999917
936,-100,0.06499999999999917
937,-100,0.06399999999999917
938,-90,0.06299999999999917
939,-90,0.06199999999999917
940,-100,0.060999999999999166
941,-90,0.059999999999999165
942,-60,0.058999999999999164
943,-90,0.05799999999999916
944,-90,0.05699999999999916
945,-100,0.05599999999999916
946,-100,0.05499999999999916
947,-90,0.05399999999999916
948,-100,0.05299999999999916
949,-90,0.05199999999999916
950,-90,0.05099999999999916
951,-100,0.049999999999999156
952,-90,0.048999999999999155
953,-100,0.047999999999999154
954,-100,0.046999999999999154
955,-80,0.04599999999999915
956,-60,0.04499999999999915
957,-90,0.04399999999999915
958,-90,0.04299999999999915
959,-100,0.04199999999999915
960,-90,0.04099999999999915
961,-70,0.03999999999999915
962,-90,0.038999999999999146
963,-100,0.037999999999999146
964,-100,0.036999999999999145
965,-60,0.035999999999999144
966,-100,0.03499999999999914
967,-100,0.03399999999999914
968,-90,0.03299999999999914
969,-80,0.03199999999999914
970,-90,0.03099999999999914
971,-90,0.02999999999999914
972,-60,0.028999999999999138
973,-80,0.027999999999999137
974,-100,0.026999999999999136
975,-90,0.025999999999999135
976,-90,0.024999999999999134
977,-100,0.023999999999999133
978,-100,0.022999999999999132
979,-100,0.02199999999999913
980,-80,0.02099999999999913
981,-80,0.01999999999999913
982,-80,0.01899999999999913
983,-90,0.017999999999999128
984,-100,0.016999999999999127
985,-80,0.015999999999999126
986,30,0.014999999999999125
987,-100,0.013999999999999124
988,-100,0.012999999999999123
989,-70,0.011999999999999122
990,-70,0.010999999999999122
991,-80,0.00999999999999912
992,-90,0.01
993,-30,0.01
994,-100,0.01
995,-50,0.01
996,-90,0.01
997,-70,0.01
998,-50,0.01
999,-70,0.01
1000,-80,0.01
1001,-100,0.01
1002,-100,0.01
1003,-100,0.01
1004,-90,0.01
1005,-90,0.01
1006,-100,0.01
1007,-60,0.01
1008,-100,0.01
1009,-100,0.01
1010,-100,0.01
1011,-50,0.01
1012,-50,0.01
1013,-90,0.01
1014,-90,0.01
1015,-100,0.01
1016,-60,0.01
1017,-100,0.01
1018,-70,0.01
1019,-90,0.01
1020,-50,0.01
1021,-90,0.01
1022,-60,0.01
1023,-70,0.01
1024,-40,0.01
1025,-60,0.01
1026,-70,0.01
1027,-40,0.01
1028,-30,0.01
1029,-40,0.01
1030,-90,0.01
1031,-40,0.01
1032,-100,0.01
